Timestamp,Round_Type,Test_Name,Energy_Joules,Duration_Sec,Power_Avg_Watts
2026-02-25T01:59:39.186100,warmup,jetstream,689.6375427246094,14.8317795,46.497289332315745
2026-02-25T02:00:04.250414,warmup,motionmark,885.4147338867188,15.02517,58.928766455668644
2026-02-25T02:00:46.185402,warmup,jetstream,772.0303039550781,14.831177,52.05455399494444
2026-02-25T02:01:14.243169,warmup,jetstream,724.4336700439453,14.631519,49.511856564171175
2026-02-25T02:01:37.219300,warmup,speedometer,500.62156677246094,15.022465,33.32486158379873
2026-02-25T02:02:03.268366,actual,jetstream,728.1373748779297,14.63151,49.765019118186004
2026-02-25T02:02:29.258325,actual,jetstream,686.4927825927734,15.033594,45.66391659857074
2026-02-25T02:02:55.370267,actual,jetstream,730.1821594238281,14.831341,49.23237618390866
2026-02-25T02:03:16.225937,actual,control,302.6772766113281,15.023106,20.147449975479645
2026-02-25T02:03:37.224789,actual,control,293.9907989501953,15.2244005,19.310500860128798
2026-02-25T02:04:02.400768,actual,motionmark,745.2767028808594,15.221179,48.96313898423108
2026-02-25T02:04:28.231880,actual,jetstream,684.5052642822266,15.034772,45.52814397732314
2026-02-25T02:04:53.244578,actual,motionmark,727.5066375732422,15.022354,48.42827146619246
2026-02-25T02:05:18.254199,actual,motionmark,737.1532592773438,15.021975,49.07166063565835
2026-02-25T02:05:47.331265,actual,jetstream,747.3604278564453,15.231791,49.06582737751886
2026-02-25T02:06:13.401056,actual,jetstream,697.04052734375,15.233917,45.755830712728056
2026-02-25T02:06:36.342156,actual,speedometer,346.5766296386719,15.01952,23.075080271451544
2026-02-25T02:06:59.364123,actual,speedometer,521.1979522705078,15.220954,34.24213438070359
2026-02-25T02:07:39.178891,actual,jetstream,739.6091461181641,14.82839,49.87791298436068
2026-02-25T02:07:59.193981,actual,control,273.8135986328125,14.22363,19.250613143959207
2026-02-25T02:08:19.375291,actual,control,276.9582824707031,14.423399,19.202012124236674
2026-02-25T02:08:44.323796,actual,motionmark,735.5337219238281,15.020688,48.968044734291006
2026-02-25T02:09:07.326597,actual,speedometer,521.7278289794922,15.221138,34.27653234465729
