elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,2.8,7294.3,60.1,0.0,0.0
1.01,38.7,7654.1,62.2,0.01,0.06
2.02,31.1,7720.0,62.6,0.13,0.72
3.03,27.5,7845.8,63.3,0.31,12.67
4.04,34.3,7847.8,63.3,0.41,14.04
5.05,28.0,7881.3,63.5,0.5,19.62
6.05,13.0,7905.7,63.7,0.53,22.56
7.06,4.9,7855.1,63.4,0.54,22.62
8.07,3.7,7775.5,62.9,0.55,22.65
9.08,10.9,7993.1,64.1,1.47,23.63
10.09,12.2,8000.0,64.2,1.49,23.71
11.1,12.0,7912.3,63.7,1.52,25.06
12.11,8.2,8003.7,64.3,1.55,25.55
13.12,22.9,8049.9,64.5,1.61,31.44
14.13,51.0,7972.8,64.1,1.8,45.75
15.13,12.4,8017.8,64.4,2.01,72.38
16.14,16.2,7967.7,64.0,2.07,78.1
17.15,5.1,8003.7,64.2,2.07,78.1
18.15,4.4,7953.5,63.9,2.07,78.11
19.16,4.6,7940.6,63.9,2.07,78.11
20.17,11.7,7957.7,64.0,2.08,78.11
21.18,13.1,7954.6,64.0,2.08,78.12
22.19,5.7,7939.6,63.9,2.08,78.12
23.19,4.3,7930.1,63.8,2.08,78.12
24.2,3.9,7930.2,63.8,2.08,78.12
25.21,4.4,7921.6,63.8,2.09,78.12
26.21,3.8,7921.5,63.8,2.09,78.13
27.22,3.9,7908.2,63.7,2.09,78.13
28.23,4.5,7907.8,63.7,2.09,78.13
29.24,4.0,7908.4,63.7,2.1,78.13
30.25,5.5,7901.6,63.7,2.1,78.13
31.26,5.6,7908.8,63.7,2.1,78.14
32.27,9.6,7841.0,63.3,2.1,78.14
33.28,6.1,7848.1,63.3,2.1,78.14
34.29,4.6,7847.3,63.4,2.11,78.15
35.3,4.4,7847.4,63.3,2.11,78.15
36.31,4.8,7839.2,63.3,2.11,78.15
37.32,5.5,7802.4,63.0,2.11,78.15
38.33,6.5,7802.4,63.0,2.11,78.15
39.34,4.8,7803.1,63.0,2.12,78.15
40.35,3.4,7803.0,63.1,2.12,78.15
41.36,4.0,7803.1,63.1,2.12,78.16
42.37,5.8,7802.9,63.1,2.12,78.16
43.38,6.2,7782.1,62.9,2.13,78.16
44.39,4.3,7781.0,62.9,2.13,78.16
45.4,4.0,7780.7,63.0,2.13,78.16
46.41,6.0,7762.2,62.8,2.14,78.17
47.42,4.7,7764.3,62.8,2.14,78.17
48.43,4.9,7762.8,62.8,2.14,78.17
49.44,4.2,7763.3,62.8,2.14,78.17
50.45,3.9,7763.6,62.8,2.14,78.17
51.46,4.1,7763.2,62.8,2.15,78.17
52.47,3.8,7760.7,62.8,2.15,78.17
53.48,3.7,7760.2,62.8,2.15,78.17
54.49,4.8,7740.7,62.7,2.15,78.18
55.5,3.8,7740.0,62.7,2.15,78.18
56.51,4.5,7740.3,62.7,2.15,78.18
57.52,3.9,7746.5,62.7,2.15,78.18
58.53,4.1,7746.9,62.7,2.16,78.18
59.53,4.5,7746.4,62.7,2.16,78.18
60.54,4.0,7743.5,62.7,2.16,78.18
61.55,10.3,7747.1,62.8,2.19,79.58
62.55,15.2,7746.3,62.7,2.21,83.2
63.56,7.3,7743.1,62.8,2.21,83.21
64.56,21.9,7750.7,62.8,2.24,88.53
65.57,13.8,7749.1,62.8,2.25,89.74
66.58,7.0,7749.2,62.8,2.25,89.76
67.59,8.9,7750.2,62.8,2.26,89.84
68.6,7.7,7752.2,62.8,2.27,90.57
69.61,7.6,7745.9,62.7,2.28,90.59
70.62,3.6,7745.8,62.7,2.28,90.59
71.63,5.3,7746.0,62.7,2.28,90.59
72.64,5.4,7746.1,62.7,2.29,90.6
73.64,7.8,7747.0,62.7,2.31,90.69
74.65,5.6,7747.9,62.7,2.34,91.03
75.66,3.9,7747.9,62.7,2.34,91.03
76.67,4.5,7747.6,62.7,2.34,91.03
