Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771765852602,4,4,4,4,4,4,4,4,4,4,43.36830139160156,44.25061798095703,43.4084358215332,43.322532653808594,36.74467849731445,43.91693878173828,55.796875,NaN,NaN,100,NaN,50,NaN,NaN,NaN,0,0,7.196237087249756,17179869184,0,9989505024,0
209,1771765852602,4,4,4,4,4,4,4,4,4,4,43.36830139160156,44.25061798095703,43.4084358215332,43.322532653808594,36.74467849731445,43.91693878173828,55.796875,NaN,100,NaN,0,NaN,0,0,0,NaN,NaN,7.196237087249756,17179869184,0,9987506176,0
203,1771765852812,4,4,4,4,4,4,4,4,4,4,43.36830139160156,44.25061798095703,43.4084358215332,43.322532653808594,36.74467849731445,43.91693878173828,55.796875,76.19047546386719,65,81.81818389892578,75,40,42.85714340209961,14.285715103149414,33.333335876464844,4.545454502105713,0,7.16086483001709,17179869184,0,10119610368,0
205,1771765853017,4,4,4,4,4,4,4,4,4,4,43.36830139160156,44.25061798095703,43.4084358215332,43.322532653808594,36.74467849731445,43.91693878173828,55.796875,75,80.95238494873047,70,65,71.42857360839844,71.42857360839844,30.000001907348633,20,25,4.761904716491699,7.16086483001709,17179869184,0,10148265984,0
209,1771765853222,4,4,4,4,4,4,4,4,4,4,43.36830139160156,44.25061798095703,43.4084358215332,43.322532653808594,36.74467849731445,43.91693878173828,55.796875,95.23809814453125,100,100,95.45454406738281,100,95,100,100,100,100,7.16086483001709,17179869184,0,10148265984,0
207,1771765853432,4,4,4,4,4,4,4,4,4,4,50.238990783691406,51.98025131225586,51.66587448120117,49.7122802734375,46.595191955566406,52.15003967285156,75.734375,90.47618865966797,86.36363983154297,90.47618865966797,85,80.95238494873047,80.95238494873047,95.45454406738281,95.45454406738281,100,100,7.16086483001709,17179869184,0,10309582848,0
209,1771765853640,4,4,4,4,4,4,4,4,4,4,50.238990783691406,51.98025131225586,51.66587448120117,49.7122802734375,46.595191955566406,52.15003967285156,75.734375,61.904762268066406,65,47.619049072265625,47.619049072265625,38.095237731933594,30.000001907348633,30.000001907348633,38.095237731933594,33.333335876464844,42.85714340209961,7.16086483001709,17179869184,0,10332438528,0
206,1771765853850,4,4,4,4,4,4,4,4,4,4,50.238990783691406,51.98025131225586,51.66587448120117,49.7122802734375,46.595191955566406,52.15003967285156,75.734375,66.66667175292969,57.142860412597656,45,50,31.81818199157715,18.18181800842285,47.619049072265625,20,28.571430206298828,13.636363983154297,9.806267738342285,17179869184,0,10322214912,0
203,1771765854057,4,4,4,4,4,4,4,4,4,4,50.238990783691406,51.98025131225586,51.66587448120117,49.7122802734375,46.595191955566406,52.15003967285156,75.734375,80.95238494873047,80.95238494873047,77.2727279663086,76.19047546386719,70,71.42857360839844,85.71428680419922,75,80,75,9.806267738342285,17179869184,0,10322214912,0
209,1771765854261,4,4,4,4,4,4,4,4,4,4,50.238990783691406,51.98025131225586,51.66587448120117,49.7122802734375,46.595191955566406,52.15003967285156,75.734375,100,94.73684692382813,94.73684692382813,90,85,84.21052551269531,100,100,100,100,9.806267738342285,17179869184,0,10382327808,0
