Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771766038689,4,4,4,4,4,4,4,4,4,4,38.310386657714844,38.73915481567383,38.59505081176758,38.66015625,31.84676742553711,38.74254608154297,46.203125,NaN,0,NaN,0,50,0,0,50,0,NaN,4.38804292678833,17179869184,0,9711288320,0
209,1771766038689,4,4,4,4,4,4,4,4,4,4,38.310386657714844,38.73915481567383,38.59505081176758,38.66015625,31.84676742553711,38.74254608154297,46.203125,100,100,50,NaN,0,0,100,NaN,100,0,4.38804292678833,17179869184,0,9791766528,0
209,1771766038900,4,4,4,4,4,4,4,4,4,4,38.310386657714844,38.73915481567383,38.59505081176758,38.66015625,31.84676742553711,38.74254608154297,46.203125,52.38095474243164,28.571430206298828,28.571430206298828,0,4.545454502105713,0,15.000000953674316,0,18.18181800842285,19.047618865966797,4.53452205657959,17179869184,0,9792192512,0
202,1771766039109,4,4,4,4,4,4,4,4,4,4,38.310386657714844,38.73915481567383,38.59505081176758,38.66015625,31.84676742553711,38.74254608154297,46.203125,71.42857360839844,20,5,4.761904716491699,0,4.545454502105713,9.090909004211426,4.545454502105713,0,0,4.53452205657959,17179869184,0,9792192512,0
205,1771766039313,4,4,4,4,4,4,4,4,4,4,40.493648529052734,41.10616683959961,40.82719802856445,40.21376037597656,34.66862106323242,41.523929595947266,54.21875,75,47.619049072265625,36.3636360168457,26.3157901763916,10,15.789472579956055,20,45,5.263157844543457,0,4.53452205657959,17179869184,0,9792192512,0
208,1771766039519,4,4,4,4,4,4,4,4,4,4,40.493648529052734,41.10616683959961,40.82719802856445,40.21376037597656,34.66862106323242,41.523929595947266,54.21875,95,95,89.47368621826172,77.2727279663086,71.42857360839844,66.66667175292969,100,100,100,100,4.53452205657959,17179869184,0,10006708224,0
209,1771766039728,4,4,4,4,4,4,4,4,4,4,40.493648529052734,41.10616683959961,40.82719802856445,40.21376037597656,34.66862106323242,41.523929595947266,54.21875,76.19047546386719,76.19047546386719,66.66667175292969,60.000003814697266,50,47.619049072265625,90,90.47618865966797,95.23809814453125,95,4.53452205657959,17179869184,0,10039558144,0
202,1771766039938,4,4,4,4,4,4,4,4,4,4,40.493648529052734,41.10616683959961,40.82719802856445,40.21376037597656,34.66862106323242,41.523929595947266,54.21875,71.42857360839844,42.85714340209961,23.809524536132813,14.285715103149414,9.523809432983398,4.761904716491699,33.333335876464844,25,25,33.333335876464844,5.867339611053467,17179869184,0,10095968256,0
209,1771766040140,4,4,4,4,4,4,4,4,4,4,40.493648529052734,41.10616683959961,40.82719802856445,40.21376037597656,34.66862106323242,41.523929595947266,54.21875,68.42105102539063,40,20,10,0,5,23.809524536132813,28.571430206298828,61.904762268066406,14.285715103149414,5.867339611053467,17179869184,0,10126950400,0
209,1771766040350,4,4,4,4,4,4,4,4,4,4,57.77832794189453,56.69934844970703,56.10463333129883,56.69598388671875,52.02549743652344,61.661888122558594,76.4375,86.36363983154297,85,71.42857360839844,60.000003814697266,61.904762268066406,52.38095474243164,100,85.71428680419922,90.47618865966797,90,5.867339611053467,17179869184,0,10197467136,0
200,1771766040560,4,4,4,4,4,4,4,4,4,4,57.77832794189453,56.69934844970703,56.10463333129883,56.69598388671875,52.02549743652344,61.661888122558594,76.4375,85,77.2727279663086,70,61.904762268066406,57.142860412597656,52.38095474243164,100,100,95,100,5.867339611053467,17179869184,0,10197467136,0
203,1771766040761,4,4,4,4,4,4,4,4,4,4,57.77832794189453,56.69934844970703,56.10463333129883,56.69598388671875,52.02549743652344,61.661888122558594,76.4375,70,38.88888931274414,30.000001907348633,20,10.526315689086914,10,30.000001907348633,40,30.000001907348633,45,5.867339611053467,17179869184,0,10197467136,0
209,1771766040964,4,4,4,4,4,4,4,4,4,4,57.77832794189453,56.69934844970703,56.10463333129883,56.69598388671875,52.02549743652344,61.661888122558594,76.4375,65,47.619049072265625,33.333335876464844,20,19.047618865966797,15.000000953674316,30.000001907348633,21.052631378173828,28.571430206298828,23.809524536132813,16.216089248657227,17179869184,0,10197467136,0
204,1771766041174,4,4,4,4,4,4,4,4,4,4,57.77832794189453,56.69934844970703,56.10463333129883,56.69598388671875,52.02549743652344,61.661888122558594,76.4375,55,38.095237731933594,20,19.047618865966797,14.285715103149414,9.523809432983398,57.142860412597656,52.38095474243164,52.38095474243164,45,16.216089248657227,17179869184,0,10197467136,0
208,1771766041379,4,4,4,4,4,4,4,4,4,4,58.28692626953125,58.135475158691406,58.033653259277344,58.53044128417969,53.5247802734375,60.5736198425293,81.15625,55,35,33.333335876464844,14.285715103149414,5,21.052631378173828,0,0,0,0,16.216089248657227,17179869184,0,10061168640,0
201,1771766041588,4,4,4,4,4,4,4,4,4,4,58.28692626953125,58.135475158691406,58.033653259277344,58.53044128417969,53.5247802734375,60.5736198425293,81.15625,59.09090805053711,38.095237731933594,35,23.809524536132813,18.18181800842285,9.090909004211426,0,0,0,0,16.216089248657227,17179869184,0,10061168640,0
