elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.5,6223.7,54.1,0.0,0.0
1.0,26.4,6669.3,56.7,0.01,0.06
2.01,47.1,6904.7,58.0,0.64,3.71
3.01,24.0,6774.5,57.3,0.78,5.76
4.02,6.7,6803.9,57.5,0.78,5.76
5.02,19.9,6921.9,58.1,2.37,7.73
6.03,26.9,6997.3,58.6,2.72,8.62
7.03,13.6,6946.5,58.3,2.75,8.64
8.04,7.0,6890.4,58.0,2.75,8.64
9.04,12.7,6921.3,58.2,2.77,8.67
10.05,4.1,6817.1,57.5,2.77,8.73
11.05,6.3,6876.7,57.9,2.78,8.74
12.06,9.6,6768.8,57.3,2.81,8.74
13.06,7.5,6739.9,57.0,2.83,9.38
14.06,25.1,6723.4,57.0,2.9,19.87
15.07,8.9,6718.5,57.0,3.01,34.09
16.08,7.4,6696.7,56.8,3.08,41.99
17.08,6.2,6693.3,56.8,3.15,49.36
18.09,10.7,6686.3,56.8,3.19,54.84
19.09,3.3,6682.3,56.7,3.19,54.84
20.1,11.6,6709.3,57.0,3.19,54.84
21.1,4.1,6695.1,56.9,3.19,54.84
22.11,3.9,6695.9,56.9,3.2,54.84
23.11,3.9,6696.4,56.8,3.2,54.84
24.12,2.7,6697.2,56.8,3.2,54.84
25.12,3.6,6698.5,56.9,3.2,54.84
26.13,2.8,6698.1,56.9,3.2,54.84
27.13,3.2,6698.5,56.8,3.2,54.84
28.14,3.2,6698.4,56.9,3.2,54.84
29.14,3.3,6772.7,57.3,3.21,54.84
30.15,3.8,6766.0,57.2,3.21,54.85
31.15,6.6,6769.6,57.3,3.21,54.85
32.16,8.1,6722.4,57.0,3.21,54.85
33.16,5.4,6731.7,57.0,3.21,54.85
34.17,3.5,6732.0,57.0,3.22,54.85
35.17,3.6,6725.2,57.0,3.22,54.85
36.18,5.0,6726.2,57.0,3.22,54.85
37.18,4.0,6695.3,56.8,3.22,54.85
38.19,3.2,6693.7,56.8,3.22,54.85
39.2,3.0,6688.0,56.8,3.22,54.85
