elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,3.7,7284.3,60.0,0.0,0.0
1.01,31.2,7687.4,62.4,0.03,0.08
2.01,56.6,7898.8,63.6,0.73,3.91
3.02,18.4,7790.6,63.0,0.77,5.74
4.03,7.5,7794.2,63.0,0.77,5.74
5.04,21.2,7934.5,63.9,2.44,8.1
6.04,27.6,7982.1,64.1,2.71,8.6
7.05,21.2,7953.6,63.9,2.72,8.6
8.06,21.0,7926.0,63.8,2.72,8.61
9.07,22.3,7909.8,63.7,2.73,8.64
10.08,17.4,7829.3,63.2,2.74,8.69
11.08,7.4,7751.7,62.7,2.75,8.71
12.09,6.8,7767.4,62.8,2.78,8.71
13.1,7.9,7736.8,62.7,2.8,9.04
14.11,27.0,7717.8,62.5,2.91,24.31
15.12,10.5,7706.2,62.5,3.11,49.93
16.13,12.0,7698.4,62.4,3.15,54.81
17.14,4.0,7825.8,63.2,3.15,54.81
18.15,3.3,7749.2,62.7,3.15,54.81
19.16,3.8,7734.1,62.6,3.15,54.81
20.16,9.8,7749.8,62.7,3.15,54.81
21.17,3.5,7747.5,62.7,3.15,54.81
22.18,3.5,7741.6,62.7,3.15,54.81
23.19,3.9,7740.3,62.8,3.15,54.81
24.2,3.0,7719.8,62.6,3.15,54.81
25.2,3.4,7712.5,62.6,3.15,54.81
26.21,3.0,7711.5,62.6,3.16,54.81
27.22,3.0,7698.3,62.5,3.16,54.81
28.23,3.0,7698.0,62.5,3.16,54.81
29.24,4.6,7699.5,62.5,3.16,54.82
30.24,4.8,7697.4,62.5,3.16,54.82
31.25,5.5,7705.4,62.5,3.17,54.82
32.26,7.6,7667.0,62.3,3.17,54.82
33.27,4.8,7675.9,62.3,3.17,54.82
34.28,3.9,7820.0,63.1,3.17,54.84
35.29,6.3,7822.9,63.2,3.18,54.84
36.3,3.0,7766.1,62.8,3.18,54.84
37.31,7.1,7818.4,63.1,3.18,54.84
38.31,8.9,7815.9,63.1,3.19,54.84
39.32,3.6,7785.6,62.9,3.19,54.84
40.34,2.9,7779.4,62.9,3.19,54.84
41.34,3.7,7769.2,62.9,3.19,54.84
42.35,2.9,7766.5,62.8,3.19,54.84
43.36,5.1,7735.6,62.7,3.19,54.84
44.37,3.0,7733.7,62.6,3.2,54.84
45.38,5.2,7673.5,62.3,3.2,54.85
46.39,6.0,7651.7,62.2,3.2,54.85
47.4,3.1,7650.4,62.2,3.2,54.85
48.41,5.3,7645.7,62.1,3.2,54.85
49.41,3.3,7644.2,62.1,3.2,54.85
50.42,3.5,7644.6,62.1,3.2,54.85
51.43,2.7,7644.2,62.1,3.2,54.85
52.44,3.3,7642.3,62.1,3.21,54.85
53.45,3.3,7642.3,62.1,3.21,54.85
54.46,2.7,7643.2,62.1,3.21,54.85
55.47,3.4,7643.5,62.1,3.21,54.85
56.48,3.2,7644.0,62.1,3.21,54.85
57.49,3.8,7759.1,62.8,3.21,54.85
58.5,4.0,7759.6,62.8,3.21,54.85
59.51,3.5,7718.4,62.6,3.22,54.85
60.52,3.1,7714.4,62.6,3.22,54.85
61.53,14.0,7672.5,62.3,3.24,54.96
62.54,13.3,7682.7,62.4,3.27,56.0
63.55,9.0,7660.5,62.2,3.28,56.94
64.56,8.3,7659.4,62.2,3.29,57.02
65.56,6.4,7630.1,62.1,3.29,57.05
66.57,10.0,7625.4,62.1,3.31,62.01
67.58,6.5,7613.8,62.0,3.31,62.01
68.58,6.2,7614.3,62.0,3.32,62.03
69.59,16.9,7632.0,62.1,3.34,67.25
70.6,8.7,7620.5,62.0,3.34,67.26
71.61,3.6,7620.7,62.0,3.34,67.26
72.62,4.6,7619.9,62.0,3.35,67.27
73.63,3.6,7620.1,62.0,3.35,67.27
74.64,2.7,7620.2,62.0,3.35,67.27
75.65,2.8,7619.9,62.0,3.35,67.27
76.66,2.9,7619.6,62.0,3.35,67.27
77.67,3.0,7619.2,62.0,3.36,67.27
78.68,2.9,7619.0,62.0,3.36,67.27
79.68,3.8,7619.8,62.0,3.36,67.28
80.69,3.2,7620.1,62.0,3.37,67.36
81.69,3.2,7620.1,62.0,3.37,67.36
82.69,3.2,7620.5,62.0,3.37,67.36
83.7,2.7,7620.5,62.0,3.38,67.36
