elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,13.2,6472.2,55.4,0.0,0.0
1.0,51.2,6953.0,58.3,0.04,0.47
2.01,51.6,7032.0,58.7,0.23,3.34
3.02,59.2,6974.3,58.4,0.82,6.47
4.03,22.1,7005.2,58.6,0.82,6.49
5.03,19.2,6955.4,58.3,0.83,6.49
6.04,25.8,7047.5,58.8,2.06,7.87
7.05,40.3,7139.4,59.3,2.68,9.08
8.06,27.5,7099.6,59.1,2.78,9.4
9.07,8.2,7042.1,58.8,2.78,9.4
10.07,8.6,7122.2,59.2,2.78,9.4
11.07,8.3,6998.5,58.5,2.79,9.41
12.08,4.8,7053.0,58.8,2.8,9.47
13.09,14.8,6993.8,58.5,2.86,13.15
14.1,23.1,6943.2,58.2,2.96,25.78
15.11,10.9,6908.8,58.0,3.17,53.45
16.11,10.0,6899.6,57.9,3.19,55.56
17.11,3.3,6885.5,57.8,3.19,55.56
18.12,3.7,6831.8,57.5,3.19,55.57
19.13,5.1,6831.2,57.5,3.19,55.57
20.14,9.4,6848.9,57.7,3.2,55.57
21.15,3.1,6847.3,57.6,3.2,55.57
22.16,3.7,6949.1,58.2,3.2,55.57
23.17,3.6,6949.9,58.2,3.2,55.57
24.17,4.0,6948.8,58.2,3.2,55.57
25.18,4.9,6947.9,58.2,3.2,55.57
26.19,4.0,6947.5,58.2,3.2,55.57
27.2,2.9,6946.5,58.2,3.2,55.57
28.21,3.0,6946.0,58.2,3.21,55.57
29.21,3.4,6902.7,57.9,3.21,55.57
30.22,3.3,6893.0,57.9,3.21,55.57
31.23,5.8,6892.0,57.9,3.21,55.57
32.24,7.7,6842.1,57.7,3.21,55.57
33.25,5.4,6843.6,57.6,3.22,55.57
34.26,3.2,6844.9,57.7,3.22,55.57
35.27,3.5,6845.4,57.6,3.22,55.58
36.28,3.8,6845.4,57.6,3.22,55.58
37.28,3.3,6845.6,57.6,3.22,55.58
38.29,5.0,6835.2,57.6,3.22,55.58
39.3,4.8,6836.7,57.6,3.23,55.58
40.31,2.6,6837.2,57.6,3.23,55.58
41.32,3.5,6837.8,57.6,3.23,55.58
42.33,3.3,6837.2,57.6,3.23,55.58
43.33,3.7,6833.9,57.5,3.23,55.58
44.34,3.4,6834.4,57.6,3.24,55.65
45.36,3.3,6835.0,57.6,3.24,55.65
46.36,3.2,6835.4,57.6,3.25,55.65
47.37,2.8,6836.1,57.6,3.25,55.66
48.38,5.4,6816.4,57.4,3.25,55.66
49.39,4.8,6818.3,57.5,3.25,55.66
50.39,3.0,6818.5,57.5,3.25,55.66
51.4,2.9,6818.8,57.5,3.25,55.66
52.4,3.0,6815.3,57.4,3.25,55.66
53.41,3.8,6815.8,57.4,3.25,55.66
54.42,3.4,6816.1,57.5,3.25,55.66
55.43,3.4,6817.1,57.5,3.26,55.66
56.44,3.5,6817.8,57.5,3.26,55.66
57.45,2.9,6818.5,57.5,3.26,55.66
58.45,3.0,6818.6,57.5,3.26,55.66
59.46,3.4,6819.0,57.5,3.26,55.66
60.47,2.8,6819.3,57.5,3.26,55.66
61.47,10.0,6822.6,57.5,3.29,56.27
62.48,13.1,6823.9,57.5,3.3,61.07
63.49,14.0,6836.9,57.5,3.32,61.46
64.5,11.7,6823.4,57.5,3.33,62.2
65.51,19.9,6851.7,57.6,3.36,68.03
66.52,10.3,6828.9,57.5,3.37,68.04
67.53,11.1,6829.6,57.5,3.38,68.06
68.54,3.0,6829.9,57.5,3.38,68.06
69.55,4.4,6829.9,57.6,3.38,68.06
70.56,2.9,6829.6,57.5,3.38,68.06
71.57,3.0,6829.9,57.5,3.38,68.06
72.58,3.7,6828.7,57.5,3.38,68.06
73.59,3.4,6828.5,57.5,3.39,68.07
74.6,4.2,6828.9,57.5,3.39,68.07
75.61,4.5,6829.1,57.5,3.4,68.07
76.62,3.3,6829.0,57.5,3.4,68.07
77.63,6.2,6830.4,57.5,3.41,68.08
78.65,3.4,6830.5,57.5,3.41,68.08
79.65,3.5,6830.3,57.5,3.41,68.09
80.66,2.8,6830.3,57.5,3.42,68.09
81.67,3.1,6830.5,57.5,3.42,68.09
82.68,3.9,6895.7,58.0,3.42,68.09
83.68,3.1,6897.0,57.9,3.42,68.09
84.69,3.3,6886.5,57.9,3.42,68.09
85.7,4.1,6886.7,57.9,3.42,68.09
86.71,10.2,6900.4,57.9,3.43,68.09
87.72,3.2,6900.2,57.9,3.43,68.09
88.73,3.1,6900.2,57.9,3.43,68.1
89.74,3.1,6900.4,57.9,3.43,68.1
90.75,3.3,6881.4,57.8,3.43,68.1
91.75,3.9,6870.5,57.7,3.43,68.1
92.76,2.9,6861.6,57.7,3.43,68.1
93.77,3.8,6855.7,57.6,3.44,68.1
94.78,4.5,6855.7,57.6,3.44,68.1
95.79,3.7,6855.8,57.6,3.44,68.1
96.8,4.4,6856.3,57.7,3.45,68.1
97.81,4.4,6856.5,57.7,3.45,68.1
98.81,2.9,6856.6,57.7,3.45,68.1
99.81,3.3,6856.7,57.7,3.45,68.1
100.82,3.0,6856.4,57.7,3.45,68.1
101.83,3.8,6856.6,57.7,3.45,68.1
102.84,3.8,6857.3,57.7,3.45,68.1
103.85,4.7,6857.8,57.7,3.45,68.11
104.85,3.5,6858.1,57.7,3.46,68.11
105.87,3.9,6852.7,57.7,3.46,68.11
106.88,3.5,6850.1,57.6,3.46,68.11
107.88,3.0,6849.4,57.7,3.46,68.11
108.89,2.9,6849.5,57.7,3.46,68.11
109.9,3.0,6849.3,57.7,3.46,68.11
110.91,3.0,6848.6,57.7,3.46,68.11
111.91,3.3,6848.8,57.7,3.46,68.11
112.93,3.1,6848.5,57.7,3.46,68.11
113.94,3.7,6849.2,57.7,3.46,68.11
114.95,3.7,6849.1,57.7,3.47,68.11
115.96,3.2,6849.2,57.7,3.47,68.11
116.97,3.1,6849.2,57.6,3.47,68.11
117.97,3.1,6848.8,57.6,3.47,68.11
118.98,3.3,6848.8,57.7,3.47,68.11
119.99,3.5,6848.8,57.7,3.48,68.11
121.01,3.2,6848.6,57.6,3.48,68.11
122.01,3.0,6848.7,57.6,3.48,68.11
123.02,3.0,6848.5,57.6,3.48,68.11
124.03,3.5,6848.8,57.6,3.48,68.11
125.04,4.0,6849.0,57.6,3.48,68.11
126.05,4.2,6850.1,57.6,3.48,68.11
