Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771766420989,4,4,4,4,4,4,4,4,4,4,38.447914123535156,38.84798812866211,38.76709747314453,38.68679428100586,31.90113067626953,38.93464279174805,46.203125,NaN,0,0,NaN,0,NaN,100,NaN,0,0,4.626119613647461,17179869184,0,9972973568,0
204,1771766420989,4,4,4,4,4,4,4,4,4,4,38.447914123535156,38.84798812866211,38.76709747314453,38.68679428100586,31.90113067626953,38.93464279174805,46.203125,50,NaN,NaN,0,NaN,0,0,0,NaN,0,4.626119613647461,17179869184,0,9972973568,0
209,1771766421194,4,4,4,4,4,4,4,4,4,4,38.447914123535156,38.84798812866211,38.76709747314453,38.68679428100586,31.90113067626953,38.93464279174805,46.203125,70,28.571430206298828,4.761904716491699,14.285715103149414,0,15.000000953674316,10,0,0,0,4.626119613647461,17179869184,0,9972973568,0
209,1771766421404,4,4,4,4,4,4,4,4,4,4,39.42627716064453,40.53218460083008,40.038116455078125,39.39738845825195,33.572120666503906,40.21049880981445,46.203125,71.42857360839844,25,23.809524536132813,19.047618865966797,9.523809432983398,4.761904716491699,10,45.45454788208008,0,0,4.626119613647461,17179869184,0,9972973568,0
206,1771766421614,4,4,4,4,4,4,4,4,4,4,39.42627716064453,40.53218460083008,40.038116455078125,39.39738845825195,33.572120666503906,40.21049880981445,46.203125,70,38.095237731933594,20,14.285715103149414,9.523809432983398,4.761904716491699,21.7391300201416,14.285715103149414,14.285715103149414,4.761904716491699,4.626119613647461,17179869184,0,10247127040,0
201,1771766421820,4,4,4,4,4,4,4,4,4,4,39.42627716064453,40.53218460083008,40.038116455078125,39.39738845825195,33.572120666503906,40.21049880981445,46.203125,80,60.000003814697266,57.142860412597656,50,38.095237731933594,30.000001907348633,65,60.000003814697266,52.38095474243164,50,5.43687629699707,17179869184,0,10247127040,0
207,1771766422022,4,4,4,4,4,4,4,4,4,4,39.42627716064453,40.53218460083008,40.038116455078125,39.39738845825195,33.572120666503906,40.21049880981445,46.203125,85.71428680419922,80.95238494873047,75,70,65,57.142860412597656,100,95.23809814453125,100,95.23809814453125,5.43687629699707,17179869184,0,10247127040,0
209,1771766422230,4,4,4,4,4,4,4,4,4,4,39.42627716064453,40.53218460083008,40.038116455078125,39.39738845825195,33.572120666503906,40.21049880981445,46.203125,65,45,25,10,14.285715103149414,5,52.38095474243164,47.36842346191406,47.619049072265625,50,5.43687629699707,17179869184,0,10247127040,0
209,1771766422440,4,4,4,4,4,4,4,4,4,4,50.129966735839844,50.91036605834961,50.80438995361328,50.05391311645508,46.152732849121094,52.52555465698242,74.3125,76.19047546386719,38.095237731933594,36.3636360168457,13.636363983154297,14.285715103149414,9.090909004211426,10,13.636363983154297,9.523809432983398,14.285715103149414,5.43687629699707,17179869184,0,10247127040,0
205,1771766422650,4,4,4,4,4,4,4,4,4,4,50.129966735839844,50.91036605834961,50.80438995361328,50.05391311645508,46.152732849121094,52.52555465698242,74.3125,66.66667175292969,52.38095474243164,28.571430206298828,20,15.000000953674316,9.523809432983398,33.333335876464844,52.38095474243164,35,38.095237731933594,5.43687629699707,17179869184,0,10502897664,0
