elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,17.8,7418.8,60.8,0.0,0.0
1.01,50.7,7893.4,63.6,0.03,0.08
2.01,43.5,7901.4,63.6,0.12,0.69
3.01,50.1,8009.2,64.3,0.3,12.63
4.02,44.0,8010.8,64.3,0.38,14.0
5.03,41.9,8024.2,64.4,0.46,19.57
6.05,40.1,8112.1,64.9,0.49,22.6
7.06,25.4,8029.6,64.4,0.5,22.65
8.06,25.2,7966.4,64.0,0.51,22.69
9.07,28.2,8154.7,65.1,1.43,23.62
10.07,26.6,8121.8,65.0,1.45,23.74
11.08,22.3,7968.7,64.1,1.48,24.92
12.09,10.3,8111.8,64.9,1.5,25.59
13.1,31.6,8211.2,65.5,1.64,33.65
14.11,44.7,8100.0,64.8,1.77,47.84
15.11,14.5,8139.7,65.0,2.02,78.12
16.12,12.9,8037.0,64.4,2.03,78.16
17.13,7.0,8023.4,64.3,2.04,78.17
18.14,7.9,7943.5,63.9,2.04,78.17
19.15,7.0,7915.7,63.8,2.04,78.18
20.16,10.9,7908.6,63.7,2.04,78.18
21.17,14.3,7910.9,63.7,2.05,78.18
22.19,3.7,7888.8,63.6,2.05,78.18
23.2,4.0,7888.1,63.6,2.05,78.18
24.21,3.5,7888.3,63.6,2.05,78.18
25.22,4.5,7885.9,63.6,2.05,78.18
26.23,3.8,7883.6,63.6,2.05,78.18
27.24,4.1,7865.5,63.5,2.06,78.19
28.24,4.0,7866.0,63.4,2.06,78.19
29.25,4.0,7866.0,63.4,2.06,78.19
30.27,5.1,7861.4,63.4,2.06,78.19
31.27,4.8,7861.3,63.4,2.07,78.2
32.28,10.6,7782.1,63.0,2.07,78.2
33.29,6.8,7789.4,63.0,2.08,78.21
34.3,3.8,7789.3,63.0,2.08,78.21
35.31,4.0,7788.3,63.0,2.08,78.21
36.31,4.0,7786.6,63.0,2.08,78.21
37.32,4.8,7783.8,63.0,2.08,78.21
38.33,6.1,7786.3,63.0,2.08,78.22
39.35,4.1,7786.5,63.0,2.09,78.22
40.36,3.8,7786.4,63.0,2.09,78.22
41.37,5.5,7786.5,63.0,2.09,78.22
42.38,3.7,7786.2,63.0,2.09,78.22
43.39,6.3,7749.2,62.8,2.1,78.22
44.4,3.5,7748.8,62.8,2.1,78.22
45.41,4.2,7749.3,62.8,2.1,78.23
46.42,3.7,7748.7,62.8,2.11,78.23
47.43,6.1,7733.6,62.7,2.11,78.23
48.44,5.3,7734.4,62.7,2.11,78.23
49.45,3.7,7734.5,62.7,2.11,78.23
50.46,4.4,7734.6,62.7,2.11,78.24
51.47,4.6,7734.7,62.7,2.12,78.24
52.48,3.6,7731.0,62.7,2.12,78.24
53.49,3.6,7730.5,62.7,2.12,78.24
54.5,3.7,7730.4,62.7,2.12,78.24
55.51,3.7,7730.3,62.7,2.12,78.24
56.52,3.8,7737.0,62.7,2.12,78.24
57.54,4.4,7737.4,62.7,2.12,78.24
58.55,3.7,7737.3,62.7,2.13,78.24
59.55,3.5,7734.6,62.7,2.13,78.24
60.56,3.9,7734.7,62.7,2.13,78.24
61.57,9.4,7738.8,62.8,2.17,80.5
62.57,14.3,7738.6,62.7,2.18,83.73
63.58,7.7,7734.8,62.7,2.19,83.74
64.58,8.6,7735.0,62.7,2.19,83.74
65.59,6.7,7734.9,62.7,2.19,83.76
66.6,6.8,7735.1,62.7,2.2,83.78
67.61,13.7,7736.1,62.7,2.21,85.03
68.62,16.3,7736.2,62.7,2.24,85.94
69.63,11.1,7736.9,62.7,2.26,90.66
70.64,7.0,7737.1,62.7,2.26,90.67
71.64,6.6,7737.0,62.7,2.27,90.67
72.64,3.8,7737.0,62.7,2.27,90.68
73.65,8.6,7739.0,62.7,2.31,91.09
74.67,4.6,7739.0,62.7,2.32,91.09
75.67,3.8,7739.0,62.7,2.32,91.1
76.68,3.8,7738.1,62.7,2.32,91.1
77.69,4.1,7738.3,62.7,2.32,91.1
78.7,4.3,7738.6,62.7,2.32,91.1
79.71,3.5,7738.1,62.7,2.32,91.1
80.72,3.9,7738.1,62.7,2.33,91.1
81.73,6.1,7738.0,62.7,2.33,91.11
82.73,6.0,7736.1,62.7,2.33,91.11
83.74,8.4,7737.1,62.8,2.38,91.21
84.75,3.8,7737.1,62.8,2.38,91.22
85.75,3.8,7737.1,62.8,2.38,91.22
86.76,4.6,7737.4,62.7,2.38,91.22
87.77,3.9,7737.7,62.8,2.38,91.22
88.79,4.3,7737.8,62.8,2.39,91.22
89.79,3.7,7737.5,62.8,2.39,91.22
90.8,4.0,7723.1,62.7,2.39,91.22
91.81,8.7,7722.3,62.7,2.39,91.22
92.82,5.4,7722.7,62.7,2.39,91.23
93.83,4.0,7722.5,62.6,2.39,91.23
94.85,3.7,7722.2,62.6,2.4,91.23
95.86,3.8,7722.0,62.7,2.4,91.23
96.87,3.8,7721.3,62.6,2.4,91.23
97.88,3.8,7721.7,62.6,2.4,91.23
98.89,4.0,7722.0,62.6,2.4,91.23
99.89,3.8,7722.2,62.6,2.4,91.23
100.9,3.7,7722.2,62.6,2.4,91.23
101.91,5.2,7722.2,62.6,2.41,91.23
102.92,3.3,7722.1,62.6,2.41,91.23
103.94,3.9,7721.9,62.6,2.41,91.24
104.95,3.7,7721.6,62.6,2.41,91.24
105.95,3.5,7721.5,62.7,2.41,91.24
106.96,3.8,7721.1,62.6,2.41,91.24
107.97,4.2,7721.5,62.7,2.41,91.24
108.98,4.2,7721.6,62.6,2.42,91.24
109.99,3.6,7721.6,62.6,2.42,91.24
111.0,3.8,7721.6,62.7,2.42,91.24
112.01,3.5,7721.6,62.7,2.42,91.24
113.02,4.5,7721.2,62.6,2.42,91.25
