elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,16.3,7276.6,60.0,0.0,0.0
1.01,34.4,7683.0,62.4,0.01,0.06
2.02,39.8,7790.7,63.0,0.13,0.71
3.02,38.1,7862.7,63.4,0.32,12.65
4.03,33.7,7944.7,63.9,0.38,13.94
5.04,32.9,7915.5,63.8,0.49,18.91
6.04,37.0,8020.6,64.3,0.56,22.67
7.05,17.0,7962.9,64.0,0.56,22.73
8.06,15.2,7953.4,64.0,0.57,22.76
9.07,19.4,8080.5,64.7,1.49,23.7
10.08,22.0,8059.3,64.6,1.5,23.74
11.09,24.7,8012.9,64.3,1.52,23.83
12.1,10.5,8093.7,64.8,1.55,25.37
13.1,17.7,8062.2,64.6,1.6,28.58
14.11,44.6,8034.5,64.4,1.84,48.41
15.12,33.5,8000.6,64.2,2.1,78.18
16.13,7.3,7942.2,63.9,2.11,78.19
17.14,14.6,7953.0,63.9,2.14,78.25
18.15,7.9,7995.9,64.2,2.14,78.25
19.16,4.3,7945.5,63.9,2.14,78.25
20.17,10.6,7952.7,64.0,2.14,78.25
21.17,3.9,7944.4,63.9,2.14,78.26
22.19,13.6,7939.1,63.9,2.14,78.26
23.2,4.5,7926.0,63.8,2.15,78.26
24.21,4.3,7921.0,63.8,2.15,78.26
25.22,4.7,7920.9,63.8,2.15,78.26
26.22,3.8,7918.5,63.8,2.15,78.26
27.23,4.5,7913.2,63.8,2.15,78.26
28.23,4.3,7906.8,63.7,2.15,78.27
29.24,6.1,7907.1,63.7,2.16,78.27
30.25,3.8,7900.8,63.7,2.16,78.27
31.26,6.7,7908.8,63.7,2.16,78.27
32.27,9.5,7848.7,63.4,2.16,78.27
33.28,5.4,7854.7,63.4,2.16,78.27
34.28,4.2,7853.9,63.4,2.17,78.27
35.29,4.6,7854.8,63.3,2.17,78.28
36.3,5.4,7848.2,63.3,2.18,78.36
37.31,5.1,7848.1,63.3,2.18,78.36
38.32,6.0,7850.5,63.3,2.18,78.36
39.33,4.1,7850.5,63.4,2.18,78.36
40.34,3.5,7850.4,63.3,2.19,78.36
41.35,4.0,7850.1,63.3,2.19,78.36
42.35,3.9,7850.0,63.3,2.19,78.36
43.36,4.9,7838.0,63.3,2.19,78.37
44.38,11.5,7837.5,63.3,2.2,78.37
45.39,13.0,7838.3,63.3,2.2,78.37
46.4,6.3,7819.2,63.2,2.2,78.37
47.41,5.3,7820.6,63.2,2.2,78.38
48.42,3.7,7820.6,63.2,2.21,78.38
49.43,3.8,7820.4,63.1,2.21,78.38
50.44,3.9,7819.4,63.1,2.21,78.38
51.45,3.4,7818.7,63.1,2.21,78.38
52.46,3.7,7815.9,63.1,2.21,78.38
53.47,3.5,7815.9,63.1,2.22,78.38
54.48,4.0,7815.5,63.1,2.22,78.39
55.48,4.1,7815.6,63.2,2.22,78.39
56.49,3.6,7816.2,63.2,2.22,78.39
57.5,3.8,7816.2,63.2,2.22,78.39
58.51,4.6,7816.2,63.2,2.22,78.39
59.52,4.1,7816.1,63.2,2.23,78.39
60.52,4.0,7816.2,63.2,2.23,78.39
61.53,8.8,7837.3,63.3,2.26,83.36
62.53,23.3,7820.9,63.2,2.29,84.9
63.54,14.2,7818.7,63.2,2.3,85.0
64.55,11.8,7822.5,63.2,2.31,85.09
65.56,7.7,7822.9,63.2,2.31,85.1
66.57,17.4,7823.6,63.2,2.34,90.78
67.57,5.4,7825.4,63.2,2.34,90.79
68.58,5.7,7826.5,63.2,2.35,90.8
69.59,4.5,7826.5,63.2,2.36,90.81
70.6,3.8,7826.6,63.2,2.36,90.81
71.61,4.7,7826.5,63.2,2.36,90.81
