platform,num_bots,call_duration_config,total_experiment_duration_s,bots_successful,bots_failed,timestamp,timeseries_file,energy_cpu_joules,energy_duration_s,energy_method,avg_power_watts,max_power_watts,avg_cpu_percent,max_cpu_percent,avg_cpu_temp_c,avg_memory_mb,energibridge_csv,total_net_sent_mb,total_net_recv_mb
meet,1,120,20.06,0,1,20260222_143425,data/meet_1bot_r7_20260222_143425_timeseries.csv,133.0795,19.88,energibridge,6.66,19.37,14.03,81.02,43.38,9992.9,data/meet_1bot_r7_20260222_143425_energibridge.csv,3.66,54.25
