platform,num_bots,call_duration_config,total_experiment_duration_s,bots_successful,bots_failed,timestamp,timeseries_file,energy_cpu_joules,energy_duration_s,energy_method,avg_power_watts,max_power_watts,avg_cpu_percent,max_cpu_percent,avg_cpu_temp_c,avg_memory_mb,energibridge_csv,total_net_sent_mb,total_net_recv_mb
teams,1,120,135.87,1,0,20260222_141704,data/teams_1bot_r2_20260222_141704_timeseries.csv,806.3102,135.7,energibridge,5.96,22.86,8.44,95.23,43.25,10637.1,data/teams_1bot_r2_20260222_141704_energibridge.csv,3.01,91.83
