elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.2,7157.3,59.3,0.0,0.0
1.0,30.4,7626.9,62.0,0.05,0.09
2.01,21.0,7641.6,62.1,0.12,0.69
3.01,30.8,7802.8,63.0,0.32,13.23
4.02,22.0,7786.2,62.9,0.42,14.0
5.03,26.6,7835.0,63.2,0.48,19.58
6.04,13.9,7856.0,63.4,0.51,22.59
7.05,6.5,7806.6,63.1,0.51,22.64
8.06,3.4,7755.7,62.8,0.53,22.68
9.07,9.4,7962.5,64.0,1.45,23.62
10.07,14.5,7896.2,63.6,1.46,23.71
11.08,9.6,7904.3,63.7,1.48,24.7
12.09,9.5,7963.4,64.0,1.5,25.35
13.1,19.2,7976.2,64.1,1.57,31.5
14.11,43.1,8007.4,64.3,1.79,50.93
15.11,30.8,7995.9,64.2,2.03,78.1
16.12,5.0,7930.3,63.8,2.03,78.11
17.12,10.8,7936.5,63.8,2.05,78.15
18.13,5.5,7975.4,64.1,2.05,78.15
19.14,5.7,7939.7,63.8,2.06,78.16
20.14,10.6,7937.8,63.8,2.06,78.16
21.15,5.2,7932.2,63.8,2.06,78.17
22.16,13.0,7928.3,63.8,2.06,78.17
23.16,5.2,7907.2,63.7,2.06,78.17
24.16,4.0,7902.7,63.7,2.07,78.17
25.17,4.2,7894.4,63.6,2.07,78.17
26.18,3.6,7891.7,63.6,2.07,78.18
27.19,4.1,7871.8,63.5,2.07,78.18
28.2,3.9,7871.5,63.5,2.07,78.18
29.21,3.9,7865.0,63.4,2.08,78.18
30.22,4.9,7860.7,63.4,2.08,78.18
31.23,5.7,7868.2,63.4,2.08,78.19
32.24,8.9,7813.7,63.1,2.08,78.19
33.25,5.9,7820.7,63.1,2.08,78.19
34.26,3.8,7819.8,63.1,2.08,78.19
35.27,5.0,7819.1,63.1,2.09,78.19
36.28,3.8,7818.0,63.1,2.09,78.19
37.28,5.6,7813.4,63.1,2.09,78.19
38.29,4.7,7813.2,63.1,2.09,78.19
39.3,6.9,7814.9,63.1,2.09,78.19
40.3,4.0,7815.2,63.1,2.1,78.19
41.31,3.9,7815.3,63.1,2.1,78.2
42.32,3.7,7814.9,63.1,2.1,78.2
43.33,5.8,7769.7,62.9,2.1,78.2
44.33,4.8,7769.4,62.8,2.11,78.2
45.34,4.5,7768.9,62.8,2.11,78.2
46.36,3.7,7769.4,62.8,2.11,78.2
47.36,6.4,7750.5,62.7,2.11,78.21
48.37,5.5,7750.9,62.8,2.12,78.21
49.38,3.8,7750.7,62.8,2.12,78.21
50.39,9.8,7752.7,62.8,2.12,78.21
51.4,8.7,7761.2,62.8,2.14,78.22
52.41,5.1,7759.1,62.8,2.14,78.22
53.42,3.6,7759.2,62.8,2.15,78.22
54.43,3.9,7759.2,62.8,2.15,78.23
55.44,4.0,7758.6,62.8,2.15,78.23
56.45,3.8,7758.1,62.8,2.15,78.23
57.46,3.8,7757.7,62.8,2.15,78.23
58.47,3.9,7757.6,62.8,2.15,78.23
59.48,4.0,7755.0,62.7,2.16,78.23
60.49,3.9,7755.0,62.7,2.16,78.23
61.5,5.5,7758.1,62.7,2.19,82.45
62.51,17.8,7757.8,62.8,2.21,83.26
63.52,17.2,7752.6,62.8,2.24,85.3
64.52,15.9,7757.1,62.8,2.25,85.43
65.53,13.5,7770.8,62.9,2.27,90.22
66.53,14.7,7764.3,62.9,2.28,90.64
67.54,12.0,7771.4,62.9,2.28,90.65
68.55,4.6,7771.4,62.9,2.29,90.67
69.56,3.9,7771.2,62.8,2.3,90.67
70.57,4.1,7771.2,62.8,2.3,90.67
71.57,4.2,7768.6,62.8,2.3,90.68
72.58,4.3,7767.2,62.8,2.3,90.68
73.59,4.4,7767.5,62.9,2.3,90.68
74.59,9.8,7769.3,62.9,2.35,91.09
75.6,12.7,7806.5,63.1,2.36,91.1
76.61,3.8,7806.8,63.0,2.36,91.1
77.62,5.9,7807.6,63.0,2.36,91.1
78.63,4.8,7807.8,63.0,2.36,91.1
79.64,4.0,7807.6,63.0,2.37,91.11
80.65,4.7,7799.9,63.0,2.37,91.11
81.67,5.0,7800.2,63.0,2.37,91.11
82.68,8.6,7800.7,63.0,2.37,91.11
83.68,7.0,7798.5,63.0,2.37,91.11
