elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,19.5,6480.4,55.4,0.0,0.0
1.01,21.9,6797.6,57.3,0.01,0.06
2.02,47.8,7079.8,59.0,0.17,2.28
3.03,47.7,7041.4,58.8,0.79,5.62
4.04,28.6,7035.2,58.7,0.79,5.74
5.05,23.0,7115.2,59.2,2.02,7.11
6.05,34.7,7215.5,59.8,2.63,8.29
7.06,29.9,7184.4,59.6,2.74,8.61
8.07,10.0,7084.8,59.0,2.74,8.61
9.08,11.5,7171.8,59.5,2.75,8.65
10.09,5.6,7081.6,59.0,2.75,8.65
11.1,7.8,7106.5,59.1,2.77,8.71
12.11,8.1,7023.3,58.6,2.77,8.72
13.12,4.1,7001.1,58.5,2.8,8.72
14.13,18.9,6963.6,58.3,2.85,15.3
15.14,17.1,7016.0,58.6,2.95,26.12
16.15,11.8,7005.3,58.5,3.17,54.81
17.16,8.9,6995.5,58.5,3.18,54.82
18.17,3.3,6996.4,58.5,3.18,54.82
19.18,4.6,6993.9,58.5,3.18,54.82
20.19,10.2,7012.7,58.6,3.18,54.82
21.2,3.4,7006.6,58.5,3.18,54.82
22.21,5.6,6979.5,58.4,3.18,54.82
23.22,3.1,6977.7,58.4,3.18,54.82
24.23,3.3,6976.1,58.4,3.19,54.82
25.24,3.2,6968.1,58.3,3.19,54.82
26.25,3.1,6961.5,58.3,3.19,54.82
27.26,4.4,6962.0,58.3,3.19,54.82
28.27,3.2,6962.3,58.3,3.19,54.82
29.28,3.6,6962.7,58.3,3.19,54.82
30.29,4.5,6960.4,58.3,3.2,54.82
31.3,6.2,6967.3,58.3,3.2,54.82
32.3,5.8,6924.4,58.1,3.2,54.82
33.31,7.6,6930.4,58.1,3.2,54.83
34.32,3.4,6930.9,58.1,3.2,54.83
35.33,3.3,6931.2,58.1,3.2,54.83
36.34,2.9,6931.0,58.1,3.21,54.83
37.34,5.1,6926.9,58.1,3.21,54.83
38.35,4.7,6928.7,58.1,3.21,54.83
39.36,3.1,6929.2,58.1,3.21,54.83
40.37,2.8,6930.0,58.1,3.21,54.83
41.37,3.0,6930.7,58.1,3.21,54.83
42.38,3.1,6930.6,58.1,3.21,54.83
43.39,3.2,6929.1,58.1,3.22,54.83
44.4,3.0,6929.4,58.1,3.22,54.83
45.41,3.2,6930.0,58.1,3.22,54.83
46.42,3.3,6930.8,58.1,3.22,54.83
47.43,6.2,6914.1,58.0,3.22,54.84
48.43,4.2,6915.4,58.0,3.22,54.84
49.44,3.1,6915.7,58.0,3.23,54.84
50.45,2.7,6916.0,58.0,3.23,54.84
51.46,2.8,6916.0,58.0,3.23,54.84
52.47,3.7,6916.2,58.0,3.23,54.84
53.48,3.8,6914.4,58.0,3.23,54.84
54.49,3.3,6915.5,58.0,3.23,54.84
55.5,3.2,6916.3,58.0,3.23,54.84
56.51,3.0,6916.5,58.0,3.24,54.84
57.52,3.8,6917.2,58.0,3.24,54.84
58.53,3.5,6917.3,58.0,3.24,54.84
59.54,2.8,6918.0,58.0,3.24,54.84
60.55,4.7,6918.3,58.0,3.24,54.84
61.56,3.5,6919.7,58.0,3.26,55.18
62.57,9.0,6917.2,58.0,3.28,57.11
63.57,9.7,6933.4,58.1,3.32,60.24
64.58,5.1,6910.4,57.9,3.33,60.24
65.59,3.4,6910.1,57.9,3.33,60.24
66.6,10.5,6912.6,58.0,3.35,60.32
67.61,5.3,6912.7,58.0,3.35,60.34
68.61,6.5,6913.6,58.0,3.35,60.34
69.62,3.1,6913.6,58.0,3.35,60.34
70.63,6.8,6913.8,58.0,3.36,60.36
71.64,3.7,6913.9,58.0,3.36,60.36
72.65,3.5,6913.7,58.0,3.36,60.36
73.65,14.2,6914.7,58.0,3.38,60.73
74.65,14.4,6917.5,58.0,3.41,61.49
75.66,8.3,6969.4,58.3,3.42,61.58
76.66,7.9,6977.2,58.4,3.43,62.53
77.68,6.2,6965.2,58.3,3.44,65.53
78.68,10.6,6963.5,58.3,3.44,67.26
79.69,6.9,6961.9,58.3,3.45,67.28
80.7,3.0,6961.8,58.3,3.45,67.28
81.71,2.7,6961.7,58.3,3.45,67.28
82.72,3.0,6961.2,58.3,3.46,67.28
83.72,3.3,6942.2,58.1,3.46,67.28
84.73,3.1,6939.8,58.1,3.46,67.28
85.74,2.9,6930.7,58.1,3.46,67.28
86.75,3.1,6924.1,58.0,3.46,67.28
87.76,2.9,6924.5,58.0,3.46,67.28
88.77,3.0,6924.7,58.1,3.46,67.28
89.78,3.0,6924.9,58.1,3.47,67.29
90.79,4.9,6914.4,58.0,3.47,67.29
91.8,3.2,6914.7,58.0,3.47,67.29
92.81,3.6,6914.6,58.0,3.47,67.29
