Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772042370118,9644.481048583984,3979.9999999999995,1,0.40625,110746.68328857422,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33411727360,21474836480,4693159936,0
200,1772042370118,9644.485549926758,4925,0,0.4125000000000001,110746.7106628418,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,33411727360,21474836480,4693733376,0
200,1772042370318,8134.751556396484,3366.6666666666665,1,0.39375000000000004,110752.15937805176,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,5.76947021484375,4.097381591796875,3.461029052734375,2.8248291015625,2.5894241333007813,2.5836410522460938,2.5638656616210938,2.9834671020507813,95.16836547851563,3.7475509643554688,2.5980224609375,2.7192459106445313,4.246543884277344,3.2759628295898438,5.4382476806640625,4.9898834228515625,33411727360,21474836480,6859112448,0
200,1772042370519,8134.7625732421875,3366.6666666666665,1,0.4125000000000001,110758.05221557617,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6494216918945313,0.9798202514648438,0.26186370849609375,0.3087005615234375,0.178619384765625,0.29967498779296875,0.2816162109375,0.19287872314453125,99.7357406616211,0.349700927734375,0.4661712646484375,6.802528381347656,0.5590896606445313,0.5532073974609375,0.8332290649414063,2.0047836303710938,33411727360,21474836480,7488307200,0
200,1772042370719,8134.8597412109375,4040,1,0.41874999999999996,110763.66683959961,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.7085113525390625,2.6781387329101563,0.2589874267578125,0.433990478515625,0.13204193115234375,0.07555389404296875,0.3848876953125,0.07685089111328125,100,0.1373291015625,0.998870849609375,0.36322784423828125,0.30175018310546875,1.1402435302734375,4.9345703125,4.672691345214844,33411727360,21474836480,9014714368,0
200,1772042370920,8134.936614990234,3366.6666666666665,1,0.41874999999999996,110769.30256652832,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.3806686401367188,0.5550003051757813,0.2064208984375,0.3549652099609375,0.20647430419921875,0.17134857177734375,0.144500732421875,0.240997314453125,100,0.24304962158203125,0.15422821044921875,0.2034759521484375,1.9543991088867188,0.33765411376953125,0.6024017333984375,16.663589477539063,33411727360,21474836480,9952182272,0
200,1772042371120,9650.14682006836,5025,0,0.44999999999999996,110776.0422668457,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,9.00872802734375,1.5844879150390625,1.4859542846679688,1.2196502685546875,0.8202743530273438,0.8284072875976563,0.817230224609375,0.7689590454101563,91.0062484741211,2.046112060546875,0.8002090454101563,0.9069290161132813,3.0106964111328125,1.855682373046875,12.720901489257813,31.284591674804688,33411727360,21474836480,9958830080,0
199,1772042371320,2017.0601654052734,4975,0,0.4375,110783.31517028809,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,16.197860717773438,17.478988647460938,9.102645874023438,10.755661010742188,1.5788726806640625,2.126495361328125,2.6848602294921875,4.00537109375,38.987003326416016,20.1016845703125,5.5219879150390625,6.712547302246094,14.256584167480469,16.093421936035156,13.393486022949219,51.79477310180664,33411727360,44793126912,9967779840,0
200,1772042371520,1014.6761779785156,4925,0,0.44999999999999996,110792.54692077637,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,40.47038269042969,32.147216796875,17.79302215576172,20.001686096191406,5.1568450927734375,2.6647720336914063,5.836585998535156,5.112663269042969,31.46253204345703,41.156620025634766,13.429580688476563,13.977363586425781,23.178306579589844,28.06134033203125,29.97344207763672,53.772003173828125,33411727360,44793126912,9980465152,0
200,1772042371721,9655.27751159668,5000,0,0.6375,110799.07502746582,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,8.495689392089844,6.2155914306640625,2.4458999633789063,2.616241455078125,0.555755615234375,0.6849136352539063,1.5377197265625,0.8694305419921875,40.20120620727539,13.644645690917969,1.5124588012695313,1.9560928344726563,2.7832870483398438,4.945564270019531,13.340057373046875,37.86843490600586,33411727360,44793126912,9979609088,0
200,1772042371921,4608.560760498047,5050,0,0.3999999999999999,110805.5941772461,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,11.555030822753906,9.146087646484375,0.8708114624023438,0.6206741333007813,0.3402252197265625,0.30976104736328125,0.6729583740234375,0.6406478881835938,41.867698669433594,8.388381958007813,0.47745513916015625,0.4850921630859375,1.8725662231445313,2.14447021484375,29.700836181640625,30.943084716796875,33411727360,44860235776,10618261504,44843393024
200,1772042372121,9659.172653198242,5050,0,0.41874999999999996,110813.04895019531,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,45.45146179199219,1.6745223999023438,1.315460205078125,0.269683837890625,0.24676513671875,0.77899169921875,0.44394683837890625,0.361907958984375,36.73432159423828,10.279716491699219,0.7461318969726563,0.629791259765625,2.57574462890625,1.0247573852539063,99.99485778808594,0.5966873168945313,33411727360,45955932160,12749979648,44842250240
199,1772042372321,9659.291488647461,4040,1,0.42500000000000004,110818.88623046875,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.6020126342773438,2.5569915771484375,0.6191177368164063,0.5532150268554688,0.32544708251953125,0.44974517822265625,0.27648162841796875,0.43151092529296875,5.079414367675781,3.8872528076171875,0.2623443603515625,0.1636199951171875,0.34383392333984375,1.6737899780273438,99.7534408569336,0.5591583251953125,33411727360,45955932160,14872854528,44841291776
200,1772042372521,9659.327285766602,4000,1,0.41874999999999996,110824.8999786377,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.7450103759765625,0.387176513671875,0.6205978393554688,0.2131805419921875,0.11026763916015625,0.09891510009765625,0.1461029052734375,0.139007568359375,0.5183792114257813,3.3174209594726563,0.38062286376953125,0.16539764404296875,0.5760116577148438,0.29994964599609375,100,0.3321380615234375,33411727360,45955932160,15595659264,44840017920
