Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772042420677,8250.453582763672,4850,0,0.48124999999999996,112117.24655151367,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,19.680923461914063,0,0,0.33596038818359375,0,0,0,0,100,0,0,0,9.66668701171875,0,0,65.31675720214844,33411727360,21474836480,4720312320,0
200,1772042420677,8250.458740234375,3979.9999999999995,1,0.4312499999999999,112117.28651428223,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,95.02093505859375,48.33935546875,49.7390022277832,52.41782760620117,46.93397521972656,46.92823791503906,56.51924514770508,47.87472152709961,100,47.96076583862305,58.51546096801758,49.39482498168945,100,47.41582107543945,88.13170623779297,47.92634582519531,33411727360,21474836480,4722933760,0
200,1772042420877,8250.562210083008,4040,1,0.39375000000000004,112122.68974304199,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.8722152709960938,1.8595199584960938,0.365631103515625,0.33868408203125,0.43773651123046875,0.22489166259765625,0.37603759765625,0.279571533203125,96.931396484375,0.9431076049804688,0.5141830444335938,0.3199615478515625,0.8949966430664063,0.568115234375,2.8738861083984375,3.6436386108398438,33411727360,21474836480,6880518144,0
200,1772042421077,8250.58334350586,4040,1,0.4125000000000001,112128.46875,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8027191162109375,0.8928070068359375,0.31212615966796875,0.30159759521484375,0.23102569580078125,0.1898040771484375,0.3466644287109375,0.22723388671875,100,0.36702728271484375,0.3837890625,0.2678070068359375,0.49683380126953125,0.5797348022460938,2.1707000732421875,0.743927001953125,33411727360,21474836480,7851560960,0
199,1772042421278,8250.679061889648,4040,1,0.41874999999999996,112134.13507080078,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.6510009765625,0.8099594116210938,0.5382614135742188,0.46686553955078125,0.362396240234375,0.06705474853515625,0.1219329833984375,0.12961578369140625,100,3.0023651123046875,0.1797027587890625,0.432098388671875,0.40819549560546875,0.49041748046875,3.0122909545898438,8.95220947265625,33411727360,21474836480,9030594560,0
199,1772042421478,8250.68637084961,3366.6666666666665,1,0.42500000000000004,112139.6743774414,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.8064727783203125,1.3207778930664063,0.257049560546875,0.27678680419921875,0.238616943359375,0.2256317138671875,0.257049560546875,0.24326324462890625,100,0.3250885009765625,0.37209320068359375,0.23027801513671875,0.35460662841796875,0.44661712646484375,1.121368408203125,0.6814422607421875,33411727360,21474836480,9984344064,0
200,1772042421678,4641.539566040039,5025,0,0.38749999999999996,112145.9935913086,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,5.008003234863281,1.08465576171875,0.8916091918945313,0.9197311401367188,0.8372955322265625,0.7941818237304688,1.0406417846679688,0.72283935546875,84.14694213867188,2.77593994140625,0.8581314086914063,0.7792434692382813,1.3333587646484375,0.816864013671875,9.515243530273438,7.607025146484375,33411727360,21474836480,9986883584,0
200,1772042421878,9864.679656982422,5050,0,0.42500000000000004,112151.71708679199,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,2.0222625732421875,0.8142852783203125,0.7616119384765625,0.64892578125,0.7154769897460938,0.5788726806640625,0.6289520263671875,0.6617050170898438,19.05425262451172,32.61659240722656,0.5762786865234375,0.7149810791015625,2.104095458984375,0.8307113647460938,15.140190124511719,34.19408416748047,33411727360,44821000192,9984745472,0
200,1772042422079,9866.519760131836,5050,0,0.42500000000000004,112157.40814208984,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.9009933471679688,0.17549896240234375,0.197113037109375,0.2033538818359375,0.12761688232421875,0.1323089599609375,0.10324859619140625,0.07933807373046875,9.8311767578125,38.38511657714844,0.1903228759765625,0.0963592529296875,0.2244720458984375,0.408905029296875,28.37824249267578,24.403114318847656,33411727360,44821000192,9984532480,0
200,1772042422279,9868.190002441406,5050,0,0.42500000000000004,112163.37600708008,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,6.604743957519531,3.2577896118164063,0.9547195434570313,0.6656875610351563,2.3050155639648438,0.2081451416015625,0.356781005859375,0.6504058837890625,39.65137481689453,8.430351257324219,0.6877517700195313,0.37375640869140625,1.401275634765625,1.8810272216796875,30.685348510742188,31.23564910888672,33411727360,44821000192,9981566976,0
200,1772042422480,4643.095428466797,5050,0,0.3999999999999999,112169.84069824219,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,13.444656372070313,12.876548767089844,0.43172454833984375,0.5435638427734375,0.283905029296875,0.3048553466796875,0.30525970458984375,0.4131622314453125,75.7421646118164,0.3878173828125,0.33713531494140625,0.3476104736328125,2.2076950073242188,0.413360595703125,16.29339599609375,30.81476593017578,33411727360,44888109056,11178004480,44815712256
200,1772042422680,8261.186401367188,4040,1,0.4125000000000001,112176.54188537598,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,29.72173309326172,5.086341857910156,0.746063232421875,0.58673095703125,0.47435760498046875,0.33331298828125,0.29134368896484375,0.6027145385742188,100,0.524322509765625,0.26386260986328125,0.7186355590820313,1.2493515014648438,0.7498626708984375,19.68609619140625,15.29730224609375,33411727360,45978603520,13299531776,44804980736
200,1772042422880,8261.207702636719,3366.6666666666665,1,0.42500000000000004,112181.96557617188,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.6807861328125,0.976104736328125,0.0396881103515625,0.0853118896484375,0.00214385986328125,0.0583038330078125,0.06554412841796875,0.0450286865234375,100,0.0400848388671875,0.08545684814453125,0.09629058837890625,0.06888580322265625,0.09275054931640625,0.34249114990234375,2.1718521118164063,33411727360,45978603520,15273349120,44804980736
200,1772042423080,8261.218368530273,3350,1,0.41874999999999996,112187.65689086914,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.457977294921875,0.51275634765625,0.23290252685546875,0.26378631591796875,0.18241119384765625,0.16535186767578125,0.2485198974609375,0.16075897216796875,100,0.1830596923828125,0.29442596435546875,0.17767333984375,0.40189361572265625,0.26932525634765625,0.7310943603515625,0.8616180419921875,33411727360,45978603520,15694811136,44804976640
200,1772042423281,8261.269744873047,3333.3333333333335,1,0.4312499999999999,112193.49003601074,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4.589088439941406,0.31317138671875,0.175140380859375,0.2874298095703125,0.2889251708984375,0.06125640869140625,0.08625030517578125,0.34030914306640625,100,0.08629608154296875,0.1573333740234375,0.07607269287109375,0.5836944580078125,0.13274383544921875,8.077186584472656,0.43833160400390625,33411727360,45978603520,16139743232,44804403200
200,1772042423481,8261.274765014648,3350,1,0.41874999999999996,112199.14714050293,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.2791748046875,0.27123260498046875,0.48128509521484375,0.2468109130859375,0.15686798095703125,0.18782806396484375,0.25205230712890625,1.05126953125,99.18121337890625,0.217193603515625,0.35638427734375,0.28237152099609375,0.26324462890625,0.4509735107421875,0.534271240234375,0.5593414306640625,33411727360,45978603520,16588271616,44804403200
200,1772042423682,8261.281112670898,4020.0000000000005,1,0.4125000000000001,112204.85375976563,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.2707977294921875,0.7593460083007813,0.13427734375,0.13457489013671875,0.145294189453125,0.15816497802734375,0.17461395263671875,0.10052490234375,100,0.2687530517578125,0.22308349609375,0.12226104736328125,0.163848876953125,0.13751983642578125,0.881011962890625,0.6265640258789063,33411727360,45978603520,17037824000,44804403200
200,1772042423882,8261.295639038086,4020.0000000000005,1,0.41874999999999996,112210.59265136719,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,1.2637863159179688,0.32440185546875,0.22354888916015625,0.17706298828125,0.155364990234375,0.170379638671875,0.1798095703125,0.17362213134765625,100,0.1675872802734375,0.39801788330078125,0.15801239013671875,0.24010467529296875,0.197113037109375,1.1196365356445313,2.0799179077148438,33411727360,45978603520,17490219008,44804403200
200,1772042424083,8261.300430297852,4020.0000000000005,1,0.41874999999999996,112216.26731872559,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,4201,0.34442138671875,0.5665435791015625,0.1055450439453125,0.16715240478515625,0.06055450439453125,0.07981109619140625,0.08559417724609375,0.1073455810546875,100,0.116668701171875,0.08130645751953125,0.10280609130859375,0.15532684326171875,0.13358306884765625,1.0693359375,0.5333175659179688,33411727360,45978603520,17929924608,44804403200
