Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771776394520,4,4,4,4,4,4,4,4,4,4,38.77511978149414,39.12078857421875,39.024749755859375,38.79573440551758,32.29043960571289,39.208412170410156,46.4375,50,NaN,0,0,50,0,0,0,100,0,4.811161518096924,17179869184,0,9904570368,0
209,1771776394520,4,4,4,4,4,4,4,4,4,4,38.77511978149414,39.12078857421875,39.024749755859375,38.79573440551758,32.29043960571289,39.208412170410156,46.4375,50,0,50,50,0,NaN,NaN,0,0,0,4.811161518096924,17179869184,0,9905307648,0
209,1771776394730,4,4,4,4,4,4,4,4,4,4,38.77511978149414,39.12078857421875,39.024749755859375,38.79573440551758,32.29043960571289,39.208412170410156,46.4375,21.052631378173828,23.809524536132813,5.263157844543457,10,0,0,50,0,0,0,4.811161518096924,17179869184,0,9882386432,0
209,1771776394940,4,4,4,4,4,4,4,4,4,4,38.77511978149414,39.12078857421875,39.024749755859375,38.79573440551758,32.29043960571289,39.208412170410156,46.4375,40.90909194946289,35,31.81818199157715,9.523809432983398,10,9.523809432983398,19.047618865966797,5,5,14.285715103149414,4.870696544647217,17179869184,0,9882386432,0
205,1771776395150,4,4,4,4,4,4,4,4,4,4,38.77511978149414,39.12078857421875,39.024749755859375,38.79573440551758,32.29043960571289,39.208412170410156,46.4375,80,76.19047546386719,60.000003814697266,57.142860412597656,50,38.095237731933594,90.47618865966797,90.47618865966797,81.81818389892578,85,4.870696544647217,17179869184,0,9882386432,0
203,1771776395356,4,4,4,4,4,4,4,4,4,4,44.99772644042969,46.4427490234375,45.51124954223633,45.002410888671875,40.01225662231445,46.82863235473633,72.4375,57.142860412597656,45,42.85714340209961,33.333335876464844,25,25,85,85.71428680419922,95,90.47618865966797,4.870696544647217,17179869184,0,10051436544,0
209,1771776395559,4,4,4,4,4,4,4,4,4,4,44.99772644042969,46.4427490234375,45.51124954223633,45.002410888671875,40.01225662231445,46.82863235473633,72.4375,21.052631378173828,15.000000953674316,10,5,4.761904716491699,9.523809432983398,35,30.000001907348633,38.095237731933594,26.3157901763916,4.870696544647217,17179869184,0,10082222080,0
209,1771776395769,4,4,4,4,4,4,4,4,4,4,44.99772644042969,46.4427490234375,45.51124954223633,45.002410888671875,40.01225662231445,46.82863235473633,72.4375,22.72727394104004,14.285715103149414,9.090909004211426,4.761904716491699,4.761904716491699,0,9.523809432983398,9.523809432983398,9.523809432983398,9.523809432983398,6.389464378356934,17179869184,0,10082598912,0
205,1771776395980,4,4,4,4,4,4,4,4,4,4,44.99772644042969,46.4427490234375,45.51124954223633,45.002410888671875,40.01225662231445,46.82863235473633,72.4375,20,22.72727394104004,5,0,4.761904716491699,4.545454502105713,4.761904716491699,0,0,4.545454502105713,6.389464378356934,17179869184,0,10080976896,0
203,1771776396186,4,4,4,4,4,4,4,4,4,4,44.99772644042969,46.4427490234375,45.51124954223633,45.002410888671875,40.01225662231445,46.82863235473633,72.4375,14.285715103149414,15.000000953674316,9.523809432983398,9.090909004211426,0,0,0,0,0,0,6.389464378356934,17179869184,0,10080256000,0
204,1771776396390,4,4,4,4,4,4,4,4,4,4,48.53242492675781,48.223297119140625,47.7713737487793,48.45667266845703,41.894569396972656,49.92500305175781,76.4375,15.000000953674316,14.285715103149414,0,0,0,0,0,0,0,0,6.389464378356934,17179869184,0,10079485952,0
209,1771776396595,4,4,4,4,4,4,4,4,4,4,48.53242492675781,48.223297119140625,47.7713737487793,48.45667266845703,41.894569396972656,49.92500305175781,76.4375,28.571430206298828,26.3157901763916,27.272727966308594,14.285715103149414,9.523809432983398,9.523809432983398,33.333335876464844,19.047618865966797,23.809524536132813,20,6.389464378356934,17179869184,0,10101407744,0
205,1771776396805,4,4,4,4,4,4,4,4,4,4,48.53242492675781,48.223297119140625,47.7713737487793,48.45667266845703,41.894569396972656,49.92500305175781,76.4375,68.42105102539063,50,35,21.052631378173828,23.809524536132813,19.047618865966797,85,90.47618865966797,85.71428680419922,80.95238494873047,16.59709358215332,17179869184,0,10226073600,0
209,1771776397010,4,4,4,4,4,4,4,4,4,4,48.53242492675781,48.223297119140625,47.7713737487793,48.45667266845703,41.894569396972656,49.92500305175781,76.4375,28.571430206298828,23.809524536132813,10,9.090909004211426,4.761904716491699,0,61.904762268066406,75,42.85714340209961,47.619049072265625,16.59709358215332,17179869184,0,10226073600,0
209,1771776397220,4,4,4,4,4,4,4,4,4,4,48.53242492675781,48.223297119140625,47.7713737487793,48.45667266845703,41.894569396972656,49.92500305175781,76.4375,20,22.72727394104004,18.18181800842285,10,14.285715103149414,9.523809432983398,61.904762268066406,59.09090805053711,85,55,16.59709358215332,17179869184,0,10315513856,0
209,1771776397430,4,4,4,4,4,4,4,4,4,4,54.30529022216797,54.377872467041016,54.586116790771484,53.84218215942383,50.693233489990234,57.444156646728516,77.15625,22.72727394104004,20,10,9.090909004211426,9.523809432983398,4.761904716491699,36.3636360168457,23.809524536132813,28.571430206298828,31.81818199157715,16.59709358215332,17179869184,0,10311516160,0
209,1771776397640,4,4,4,4,4,4,4,4,4,4,54.30529022216797,54.377872467041016,54.586116790771484,53.84218215942383,50.693233489990234,57.444156646728516,77.15625,10,9.523809432983398,4.761904716491699,0,0,0,20,5,9.523809432983398,9.523809432983398,16.59709358215332,17179869184,0,10313400320,0
205,1771776397850,4,4,4,4,4,4,4,4,4,4,54.30529022216797,54.377872467041016,54.586116790771484,53.84218215942383,50.693233489990234,57.444156646728516,77.15625,35,25,23.809524536132813,19.047618865966797,10,14.285715103149414,52.38095474243164,45.45454788208008,61.904762268066406,60.000003814697266,9.05312728881836,17179869184,0,10362404864,0
203,1771776398056,4,4,4,4,4,4,4,4,4,4,54.30529022216797,54.377872467041016,54.586116790771484,53.84218215942383,50.693233489990234,57.444156646728516,77.15625,23.809524536132813,14.285715103149414,9.523809432983398,0,0,0,30.000001907348633,31.57894515991211,30.000001907348633,33.333335876464844,9.05312728881836,17179869184,0,10362404864,0
209,1771776398259,4,4,4,4,4,4,4,4,4,4,53.2984733581543,53.16770553588867,52.341121673583984,53.37923812866211,46.812889099121094,54.77707290649414,75.96875,15.000000953674316,10,5,0,9.090909004211426,4.761904716491699,28.571430206298828,27.272727966308594,14.285715103149414,20,9.05312728881836,17179869184,0,10321297408,0
203,1771776398469,4,4,4,4,4,4,4,4,4,4,53.2984733581543,53.16770553588867,52.341121673583984,53.37923812866211,46.812889099121094,54.77707290649414,75.96875,47.619049072265625,40,23.809524536132813,15.000000953674316,10,9.523809432983398,60.000003814697266,60.000003814697266,57.142860412597656,63.6363639831543,9.05312728881836,17179869184,0,10358063104,0
206,1771776398673,4,4,4,4,4,4,4,4,4,4,53.2984733581543,53.16770553588867,52.341121673583984,53.37923812866211,46.812889099121094,54.77707290649414,75.96875,15.000000953674316,10,0,0,0,4.761904716491699,4.761904716491699,0,0,100,9.05312728881836,17179869184,0,10362404864,0
209,1771776398880,4,4,4,4,4,4,4,4,4,4,53.2984733581543,53.16770553588867,52.341121673583984,53.37923812866211,46.812889099121094,54.77707290649414,75.96875,14.285715103149414,9.523809432983398,5,4.545454502105713,0,0,19.047618865966797,22.72727394104004,52.38095474243164,28.571430206298828,16.696945190429688,17179869184,0,10361389056,0
203,1771776399090,4,4,4,4,4,4,4,4,4,4,53.2984733581543,53.16770553588867,52.341121673583984,53.37923812866211,46.812889099121094,54.77707290649414,75.96875,23.809524536132813,14.285715103149414,9.523809432983398,10,13.636363983154297,10,28.571430206298828,20,19.047618865966797,25,16.696945190429688,17179869184,0,10360274944,0
202,1771776399294,4,4,4,4,4,4,4,4,4,4,55.6051139831543,53.245811462402344,53.064453125,57.49660110473633,47.83198928833008,57.09620666503906,79.03125,20,20,14.285715103149414,4.761904716491699,0,5,35,23.809524536132813,15.000000953674316,0,16.696945190429688,17179869184,0,10360406016,0
209,1771776399497,4,4,4,4,4,4,4,4,4,4,55.6051139831543,53.245811462402344,53.064453125,57.49660110473633,47.83198928833008,57.09620666503906,79.03125,47.36842346191406,38.095237731933594,20,15.000000953674316,15.000000953674316,5,85,68.42105102539063,71.42857360839844,70,16.696945190429688,17179869184,0,10360406016,0
200,1771776399707,4,4,4,4,4,4,4,4,4,4,55.6051139831543,53.245811462402344,53.064453125,57.49660110473633,47.83198928833008,57.09620666503906,79.03125,23.809524536132813,15.000000953674316,10,9.523809432983398,5,9.523809432983398,47.619049072265625,45.45454788208008,28.571430206298828,42.85714340209961,16.696945190429688,17179869184,0,10360406016,0
209,1771776399907,4,4,4,4,4,4,4,4,4,4,55.6051139831543,53.245811462402344,53.064453125,57.49660110473633,47.83198928833008,57.09620666503906,79.03125,15.789472579956055,19.047618865966797,14.285715103149414,0,5,0,30.000001907348633,30.000001907348633,35,28.571430206298828,15.331356048583984,17179869184,0,10360406016,0
205,1771776400118,4,4,4,4,4,4,4,4,4,4,55.6051139831543,53.245811462402344,53.064453125,57.49660110473633,47.83198928833008,57.09620666503906,79.03125,19.047618865966797,15.000000953674316,5,5,0,4.545454502105713,0,4.761904716491699,0,0,15.331356048583984,17179869184,0,10360406016,0
209,1771776400323,4,4,4,4,4,4,4,4,4,4,54.41187286376953,55.47114562988281,54.742523193359375,54.55925750732422,49.63456726074219,56.30940628051758,77.859375,19.047618865966797,20,14.285715103149414,9.523809432983398,9.523809432983398,10,9.523809432983398,15.000000953674316,4.761904716491699,4.545454502105713,15.331356048583984,17179869184,0,10404577280,0
200,1771776400533,4,4,4,4,4,4,4,4,4,4,54.41187286376953,55.47114562988281,54.742523193359375,54.55925750732422,49.63456726074219,56.30940628051758,77.859375,9.523809432983398,13.636363983154297,4.761904716491699,4.545454502105713,4.545454502105713,0,0,0,0,0,15.331356048583984,17179869184,0,10404528128,0
202,1771776400734,4,4,4,4,4,4,4,4,4,4,54.41187286376953,55.47114562988281,54.742523193359375,54.55925750732422,49.63456726074219,56.30940628051758,77.859375,15.000000953674316,10,5,0,0,4.761904716491699,0,0,0,0,15.331356048583984,17179869184,0,10404528128,0
209,1771776400937,4,4,4,4,4,4,4,4,4,4,54.41187286376953,55.47114562988281,54.742523193359375,54.55925750732422,49.63456726074219,56.30940628051758,77.859375,15.000000953674316,5.263157844543457,5,10,0,0,14.285715103149414,14.285715103149414,5,5.263157844543457,14.777620315551758,17179869184,0,10410377216,0
201,1771776401147,4,4,4,4,4,4,4,4,4,4,54.41187286376953,55.47114562988281,54.742523193359375,54.55925750732422,49.63456726074219,56.30940628051758,77.859375,38.095237731933594,31.81818199157715,25,14.285715103149414,14.285715103149414,5,10,0,9.090909004211426,0,14.777620315551758,17179869184,0,10410377216,0
209,1771776401349,4,4,4,4,4,4,4,4,4,4,45.1166877746582,45.40616989135742,45.008602142333984,44.85357666015625,38.44557189941406,45.47999954223633,52.453125,19.047618865966797,15.789472579956055,9.523809432983398,5,0,4.761904716491699,0,0,0,0,14.777620315551758,17179869184,0,10413064192,0
209,1771776401559,4,4,4,4,4,4,4,4,4,4,45.1166877746582,45.40616989135742,45.008602142333984,44.85357666015625,38.44557189941406,45.47999954223633,52.453125,15.000000953674316,14.285715103149414,9.523809432983398,9.523809432983398,0,4.761904716491699,0,0,0,0,14.777620315551758,17179869184,0,10413277184,0
209,1771776401769,4,4,4,4,4,4,4,4,4,4,45.1166877746582,45.40616989135742,45.008602142333984,44.85357666015625,38.44557189941406,45.47999954223633,52.453125,10,9.523809432983398,4.761904716491699,0,0,0,0,0,0,0,6.52610445022583,17179869184,0,10414112768,0
209,1771776401979,4,4,4,4,4,4,4,4,4,4,45.1166877746582,45.40616989135742,45.008602142333984,44.85357666015625,38.44557189941406,45.47999954223633,52.453125,14.285715103149414,13.636363983154297,9.523809432983398,0,0,0,0,0,0,0,6.52610445022583,17179869184,0,10413801472,0
