elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,2.0,7163.5,60.0,0.0,0.0
1.01,26.8,7329.2,61.0,0.03,0.09
2.02,19.1,7349.7,61.1,0.12,0.77
3.02,27.2,7562.6,62.3,0.3,12.71
4.03,21.2,7597.3,62.5,0.4,14.08
5.04,18.9,7621.9,62.6,0.48,19.64
6.05,22.4,7668.8,63.0,0.52,22.68
7.07,7.0,7673.7,63.0,0.53,22.75
8.08,4.1,7674.8,63.0,0.54,22.77
9.09,10.2,7702.4,63.2,1.46,23.75
10.09,22.9,8141.4,65.7,1.47,23.76
11.1,33.4,8100.9,65.5,1.49,24.79
12.1,29.2,8176.8,65.9,1.53,25.6
13.1,21.0,8219.6,66.1,1.59,29.81
14.11,60.6,8089.6,65.3,1.95,64.07
15.11,33.0,8092.9,65.4,2.08,78.24
16.11,20.0,7613.2,62.6,2.09,78.26
17.12,11.1,7533.3,62.1,2.11,78.32
18.12,6.9,7521.4,62.0,2.11,78.32
19.13,7.6,7453.7,61.6,2.12,78.32
20.14,11.4,7451.8,61.7,2.12,78.32
21.14,5.9,7428.0,61.5,2.12,78.33
22.15,14.4,7424.1,61.5,2.12,78.33
23.15,4.5,7409.6,61.4,2.13,78.33
24.16,4.8,7406.3,61.4,2.13,78.33
25.16,6.3,7406.7,61.4,2.13,78.33
26.17,7.0,7404.4,61.4,2.13,78.33
27.17,6.5,7400.9,61.3,2.13,78.33
28.18,8.1,7401.1,61.4,2.14,78.34
29.18,9.0,7395.2,61.3,2.14,78.34
30.19,6.0,7387.6,61.3,2.14,78.35
31.19,10.5,7395.9,61.3,2.15,78.35
32.2,10.8,7324.4,60.9,2.15,78.35
33.21,6.6,7331.7,61.0,2.15,78.35
34.21,4.9,7331.2,61.0,2.15,78.35
35.21,4.8,7329.5,60.9,2.15,78.35
36.22,5.8,7319.9,60.9,2.15,78.36
37.22,6.7,7320.6,60.9,2.16,78.36
38.22,6.9,7321.1,60.9,2.16,78.36
39.23,6.6,7321.2,60.9,2.16,78.36
40.23,5.6,7321.2,60.9,2.16,78.36
41.24,8.3,7321.4,60.9,2.17,78.36
42.24,6.2,7321.4,60.9,2.17,78.36
43.25,7.3,7317.9,60.9,2.17,78.36
44.25,7.4,7317.8,60.9,2.18,78.37
45.26,5.6,7317.8,60.9,2.18,78.37
46.26,8.1,7298.5,60.8,2.18,78.37
47.27,5.5,7301.3,60.8,2.18,78.37
48.27,5.0,7299.5,60.8,2.19,78.38
49.28,4.9,7299.3,60.8,2.19,78.38
50.28,4.2,7299.4,60.8,2.19,78.38
51.29,3.3,7299.4,60.8,2.19,78.38
52.29,3.4,7290.8,60.8,2.19,78.38
53.3,3.4,7290.6,60.8,2.2,78.38
54.3,3.6,7290.1,60.8,2.2,78.39
55.31,3.2,7289.7,60.8,2.2,78.39
56.32,3.4,7289.8,60.8,2.2,78.39
57.32,3.8,7289.6,60.7,2.2,78.39
58.33,3.7,7290.0,60.7,2.21,78.39
59.33,3.4,7290.1,60.7,2.21,78.39
60.33,4.0,7290.3,60.7,2.21,78.39
61.34,5.4,7294.1,60.8,2.24,83.17
62.35,24.4,7294.8,60.7,2.27,83.89
63.35,16.5,7308.6,60.8,2.3,85.67
64.36,12.5,7316.5,60.8,2.31,85.99
65.36,9.6,7298.9,60.8,2.32,86.06
66.37,11.5,7300.3,60.7,2.33,90.79
67.37,6.8,7300.8,60.8,2.34,90.8
68.38,4.6,7300.7,60.8,2.35,90.82
69.38,3.7,7300.8,60.8,2.35,90.82
70.39,3.5,7300.9,60.8,2.35,90.82
71.4,5.8,7298.5,60.8,2.36,90.82
72.4,3.5,7298.8,60.8,2.36,90.82
73.41,3.3,7298.4,60.8,2.36,90.83
74.41,9.0,7299.9,60.8,2.41,91.25
75.42,3.6,7300.0,60.8,2.41,91.25
76.43,3.4,7299.8,60.8,2.41,91.26
77.43,3.4,7299.8,60.8,2.42,91.26
78.44,4.0,7299.8,60.8,2.42,91.26
79.44,3.2,7299.6,60.8,2.42,91.26
80.45,3.7,7299.2,60.8,2.42,91.26
81.45,3.6,7299.6,60.8,2.42,91.26
82.46,5.8,7299.6,60.8,2.43,91.26
83.47,6.2,7297.6,60.8,2.43,91.26
84.47,7.3,7298.1,60.8,2.47,91.36
85.48,3.6,7298.2,60.8,2.47,91.37
86.48,4.3,7307.0,60.8,2.48,91.37
87.48,3.8,7306.7,60.8,2.48,91.37
88.49,4.2,7307.2,60.8,2.48,91.37
89.49,5.1,7294.1,60.7,2.48,91.37
90.5,3.8,7294.1,60.7,2.48,91.37
91.5,3.7,7294.3,60.7,2.49,91.37
92.51,6.3,7293.0,60.8,2.49,91.37
93.52,6.1,7292.4,60.7,2.49,91.38
94.52,3.4,7291.8,60.7,2.49,91.38
95.52,3.4,7291.2,60.7,2.49,91.38
96.53,3.0,7291.0,60.7,2.5,91.38
97.53,4.0,7290.5,60.7,2.5,91.38
98.54,3.6,7290.3,60.7,2.5,91.39
99.55,3.8,7290.2,60.7,2.5,91.39
100.55,3.3,7290.2,60.7,2.5,91.39
101.56,5.0,7290.8,60.8,2.51,91.39
102.56,3.5,7290.9,60.8,2.51,91.39
103.57,3.6,7290.9,60.7,2.51,91.4
104.57,5.0,7284.8,60.7,2.51,91.4
105.58,3.5,7284.8,60.7,2.51,91.4
106.58,3.1,7284.8,60.7,2.52,91.4
107.59,4.6,7284.5,60.7,2.52,91.4
108.59,3.4,7284.6,60.7,2.52,91.4
109.6,4.5,7284.6,60.7,2.52,91.4
110.6,3.2,7284.4,60.7,2.53,91.4
111.61,3.4,7284.5,60.7,2.53,91.41
112.62,3.3,7284.8,60.7,2.53,91.41
113.62,3.4,7284.8,60.7,2.53,91.41
114.62,3.7,7284.3,60.7,2.54,91.42
115.63,3.4,7284.2,60.7,2.54,91.42
116.63,3.2,7283.6,60.7,2.54,91.42
117.64,4.0,7284.5,60.7,2.55,91.42
118.64,4.0,7284.5,60.7,2.55,91.42
119.65,3.7,7284.8,60.7,2.55,91.42
120.66,3.3,7284.9,60.7,2.55,91.43
121.66,4.9,7285.2,60.7,2.55,91.43
122.66,3.7,7285.3,60.7,2.56,91.43
123.67,7.4,7457.0,61.7,2.56,91.44
124.67,4.5,7449.1,61.7,2.56,91.44
125.68,6.9,7431.7,61.6,2.57,91.44
126.68,6.5,7420.4,61.5,2.57,91.44
127.69,6.5,7411.1,61.5,2.57,91.44
128.69,6.2,7404.4,61.4,2.57,91.45
129.7,6.4,7397.2,61.4,2.58,91.45
130.7,7.1,7393.3,61.4,2.58,91.45
131.71,9.1,7394.1,61.3,3.09,91.96
132.71,4.8,7389.7,61.3,3.09,91.96
133.71,5.3,7382.2,61.3,3.11,91.98
134.72,7.2,7412.4,61.4,3.13,92.0
135.72,3.5,7476.5,61.8,3.13,92.0
