elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,3.7,6704.2,57.5,0.0,0.0
1.01,30.5,7184.5,60.2,0.05,0.1
2.02,23.0,7177.6,60.2,0.13,0.71
3.02,24.1,7240.6,60.6,0.32,12.22
4.03,27.5,7261.2,60.7,0.4,13.93
5.04,18.3,7254.4,60.7,0.49,18.87
6.05,23.7,7188.7,60.3,0.53,19.71
7.06,6.9,7225.4,60.5,0.55,22.63
8.07,6.0,7231.1,60.6,0.56,22.7
9.08,10.9,7385.6,61.4,1.49,23.66
10.08,10.7,7348.6,61.3,1.49,23.71
11.09,11.7,7238.2,60.6,1.52,23.79
12.1,14.4,7395.4,61.5,1.55,25.53
13.11,24.1,7379.3,61.4,1.61,31.7
14.12,54.1,7413.9,61.6,1.8,44.06
15.13,12.0,7395.9,61.6,1.94,61.43
16.14,9.8,7358.2,61.3,2.08,78.11
17.15,9.2,7346.3,61.2,2.08,78.13
18.16,6.7,7394.0,61.5,2.09,78.14
19.16,11.3,7384.5,61.5,2.09,78.17
20.17,19.9,7398.9,61.5,2.11,78.19
21.18,5.1,7353.6,61.3,2.11,78.19
22.19,7.7,7343.7,61.3,2.11,78.19
23.2,4.5,7327.2,61.2,2.11,78.19
24.22,5.2,7325.0,61.2,2.11,78.19
25.23,4.9,7313.7,61.1,2.12,78.27
26.24,3.9,7310.8,61.1,2.12,78.27
27.24,4.1,7305.9,61.0,2.13,78.27
28.24,4.1,7303.5,61.0,2.13,78.27
29.25,14.6,7305.2,61.0,2.13,78.27
30.27,14.9,7292.1,60.9,2.13,78.28
31.28,6.5,7300.5,61.0,2.14,78.28
32.28,9.5,7255.0,60.7,2.14,78.28
33.29,6.0,7261.9,60.7,2.14,78.28
34.3,4.8,7261.0,60.7,2.15,78.28
35.31,4.4,7257.3,60.7,2.15,78.28
36.32,5.7,7251.7,60.6,2.15,78.29
37.33,5.5,7252.7,60.7,2.15,78.29
38.34,4.4,7253.8,60.7,2.15,78.29
39.35,5.1,7253.2,60.7,2.16,78.29
40.37,4.2,7253.3,60.7,2.16,78.29
41.38,4.6,7253.4,60.7,2.16,78.29
42.39,4.7,7253.3,60.7,2.17,78.29
43.39,6.8,7208.0,60.4,2.17,78.29
44.4,5.7,7207.6,60.4,2.18,78.3
45.4,6.6,7187.0,60.3,2.18,78.3
46.41,5.5,7188.4,60.3,2.18,78.3
47.42,6.1,7188.7,60.3,2.18,78.3
48.43,5.6,7188.3,60.3,2.18,78.31
49.44,5.5,7188.8,60.3,2.19,78.31
50.44,5.9,7188.8,60.3,2.19,78.31
51.45,4.9,7188.6,60.3,2.19,78.31
52.47,4.3,7186.6,60.3,2.19,78.31
53.48,3.7,7186.6,60.3,2.19,78.31
54.48,3.9,7186.0,60.3,2.19,78.31
55.49,4.2,7186.0,60.3,2.2,78.31
56.51,3.8,7185.9,60.3,2.2,78.31
57.51,3.6,7185.4,60.3,2.2,78.32
58.52,4.3,7191.2,60.3,2.2,78.32
59.52,4.7,7191.7,60.3,2.2,78.32
60.53,4.2,7191.9,60.3,2.2,78.32
61.54,5.4,7193.6,60.4,2.22,78.46
62.54,5.5,7194.7,60.4,2.25,79.08
63.56,5.0,7190.7,60.3,2.27,79.56
64.56,5.8,7191.3,60.3,2.29,80.04
65.56,5.1,7191.7,60.3,2.31,80.53
66.57,5.0,7191.7,60.3,2.33,80.96
67.58,5.6,7193.4,60.3,2.36,81.52
68.59,5.2,7193.0,60.3,2.38,82.13
69.6,6.1,7193.1,60.3,2.41,82.77
70.61,5.5,7187.0,60.3,2.43,83.32
71.62,10.6,7182.8,60.3,2.44,83.33
72.63,4.5,7180.8,60.3,2.44,83.33
73.64,10.7,7182.8,60.3,2.47,83.48
74.65,6.7,7183.4,60.3,2.49,83.75
75.66,3.8,7183.4,60.3,2.49,83.75
76.67,4.3,7183.1,60.3,2.49,83.75
77.68,3.6,7183.0,60.3,2.5,83.76
78.68,3.7,7182.5,60.3,2.5,83.76
79.68,4.3,7182.5,60.3,2.5,83.76
80.69,3.5,7182.1,60.3,2.5,83.76
81.71,11.6,7185.9,60.3,2.52,84.18
82.72,4.4,7186.0,60.3,2.52,84.18
83.72,7.5,7186.7,60.3,2.54,84.24
84.73,5.9,7187.0,60.3,2.56,84.26
85.73,5.8,7187.9,60.3,2.56,84.26
86.74,4.1,7186.1,60.3,2.56,84.27
87.75,4.6,7185.6,60.3,2.56,84.27
88.76,4.0,7175.4,60.2,2.57,84.27
89.77,4.5,7171.1,60.2,2.57,84.27
90.78,5.3,7170.5,60.2,2.57,84.27
91.79,6.6,7170.6,60.2,2.57,84.27
92.79,13.2,7170.1,60.2,2.58,84.42
93.8,7.8,7172.0,60.2,2.61,85.02
94.81,10.2,7172.9,60.2,2.62,85.09
95.82,6.0,7172.6,60.2,2.62,85.1
96.82,10.1,7172.9,60.2,2.63,85.1
97.83,9.0,7173.2,60.2,2.63,85.18
98.84,4.4,7173.2,60.3,2.63,85.18
99.85,19.5,7177.5,60.3,2.65,86.52
100.86,11.5,7178.3,60.2,2.67,91.25
