Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771773529227,4,4,4,4,4,4,4,4,4,4,38.67512893676758,38.922080993652344,38.919891357421875,38.71400833129883,32.12568664550781,39.00510025024414,40.671875,0,0,NaN,0,NaN,0,0,NaN,0,0,4.273366928100586,17179869184,0,10708238336,0
201,1771773529227,4,4,4,4,4,4,4,4,4,4,38.67512893676758,38.922080993652344,38.919891357421875,38.71400833129883,32.12568664550781,39.00510025024414,40.671875,0,NaN,0,0,0,NaN,NaN,0,0,100,4.273366928100586,17179869184,0,10709073920,0
202,1771773529429,4,4,4,4,4,4,4,4,4,4,44.48650360107422,45.20526885986328,44.97952651977539,44.39970397949219,39.337135314941406,45.881591796875,67.09375,31.57894515991211,14.285715103149414,10,10,0,5,28.571430206298828,0,30.000001907348633,4.761904716491699,4.273366928100586,17179869184,0,10761011200,0
204,1771773529632,4,4,4,4,4,4,4,4,4,4,44.48650360107422,45.20526885986328,44.97952651977539,44.39970397949219,39.337135314941406,45.881591796875,67.09375,45,50,33.333335876464844,23.809524536132813,19.047618865966797,14.285715103149414,25,28.571430206298828,15.000000953674316,10,4.273366928100586,17179869184,0,10761011200,0
202,1771773529837,4,4,4,4,4,4,4,4,4,4,44.48650360107422,45.20526885986328,44.97952651977539,44.39970397949219,39.337135314941406,45.881591796875,67.09375,75,65,60.000003814697266,45,45,33.333335876464844,76.19047546386719,70,66.66667175292969,61.904762268066406,7.501576900482178,17179869184,0,10761011200,0
204,1771773530039,4,4,4,4,4,4,4,4,4,4,44.48650360107422,45.20526885986328,44.97952651977539,44.39970397949219,39.337135314941406,45.881591796875,67.09375,75,60.000003814697266,55,35,31.57894515991211,31.57894515991211,60.000003814697266,65,65,70,7.501576900482178,17179869184,0,10601594880,0
201,1771773530244,4,4,4,4,4,4,4,4,4,4,44.48650360107422,45.20526885986328,44.97952651977539,44.39970397949219,39.337135314941406,45.881591796875,67.09375,42.85714340209961,40,15.789472579956055,20,14.285715103149414,13.636363983154297,33.333335876464844,30.000001907348633,26.3157901763916,40,7.501576900482178,17179869184,0,10582523904,0
204,1771773530445,4,4,4,4,4,4,4,4,4,4,50.85987091064453,50.69266891479492,50.21550750732422,50.941349029541016,44.943260192871094,53.035919189453125,77.15625,25,23.809524536132813,14.285715103149414,4.761904716491699,0,0,25,20,19.047618865966797,20,7.501576900482178,17179869184,0,10592534528,0
202,1771773530652,4,4,4,4,4,4,4,4,4,4,50.85987091064453,50.69266891479492,50.21550750732422,50.941349029541016,44.943260192871094,53.035919189453125,77.15625,25,19.047618865966797,9.523809432983398,0,0,0,25,61.904762268066406,19.047618865966797,19.047618865966797,7.501576900482178,17179869184,0,10592534528,0
200,1771773530855,4,4,4,4,4,4,4,4,4,4,50.85987091064453,50.69266891479492,50.21550750732422,50.941349029541016,44.943260192871094,53.035919189453125,77.15625,85,78.94737243652344,68.42105102539063,60.000003814697266,60.000003814697266,50,95,95,95,94.73684692382813,10.356229782104492,17179869184,0,10592534528,0
