elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.7,6706.4,57.5,0.0,0.0
1.01,31.5,7192.6,60.3,0.06,0.11
2.02,49.4,7308.4,61.0,0.73,4.07
3.03,18.9,7157.7,60.1,0.79,5.74
4.04,6.5,7203.0,60.3,0.79,5.74
5.04,26.7,7347.5,61.2,2.62,8.28
6.05,22.1,7413.5,61.6,2.74,8.6
7.06,11.9,7331.3,61.1,2.74,8.61
8.07,9.8,7329.7,61.1,2.75,8.64
9.07,9.1,7311.0,61.0,2.75,8.64
10.08,6.0,7278.1,60.8,2.76,8.7
11.09,8.3,7261.9,60.7,2.77,8.71
12.1,3.6,7158.0,60.1,2.8,8.71
13.11,12.0,7116.0,59.8,2.83,12.64
14.12,22.4,7116.9,59.9,2.99,33.85
15.13,13.8,7107.0,59.8,3.16,54.81
16.14,6.9,7087.2,59.7,3.16,54.81
17.15,5.6,7153.9,60.1,3.16,54.81
18.16,4.0,7141.6,60.0,3.16,54.81
19.17,3.4,7141.7,60.1,3.16,54.81
20.18,9.8,7163.2,60.1,3.17,54.81
21.19,3.5,7163.7,60.1,3.17,54.81
22.2,3.3,7164.4,60.1,3.17,54.81
23.2,3.6,7164.8,60.1,3.17,54.81
24.21,2.9,7146.5,60.0,3.17,54.81
25.22,3.2,7144.5,60.0,3.17,54.81
26.23,4.2,7142.9,60.0,3.17,54.81
27.24,2.9,7130.4,60.0,3.17,54.81
28.25,3.0,7130.5,60.0,3.17,54.81
29.26,3.7,7131.0,60.0,3.18,54.81
30.27,3.5,7124.2,59.9,3.18,54.81
31.28,5.9,7133.9,60.0,3.18,54.81
32.29,8.9,7092.2,59.7,3.18,54.81
33.3,4.7,7099.8,59.8,3.18,54.82
34.31,2.6,7099.8,59.8,3.18,54.82
35.32,3.1,7099.7,59.8,3.19,54.82
36.33,3.6,7100.3,59.8,3.19,54.82
37.34,4.0,7093.9,59.7,3.19,54.82
38.35,5.1,7095.4,59.8,3.19,54.82
39.36,3.9,7096.3,59.8,3.19,54.82
40.37,3.0,7097.2,59.8,3.19,54.82
41.37,3.8,7096.6,59.8,3.19,54.82
42.38,3.0,7096.8,59.8,3.2,54.82
43.39,3.3,7095.6,59.8,3.2,54.82
44.39,2.9,7095.7,59.7,3.2,54.82
45.4,3.0,7096.3,59.8,3.2,54.82
46.41,3.0,7097.0,59.8,3.2,54.82
47.41,5.3,7077.4,59.7,3.2,54.82
48.42,4.7,7078.7,59.7,3.21,54.82
49.43,2.9,7079.0,59.7,3.21,54.82
50.44,3.3,7079.3,59.7,3.21,54.82
51.45,3.0,7079.5,59.7,3.21,54.82
52.47,3.0,7077.7,59.7,3.21,54.82
53.47,2.9,7078.0,59.7,3.21,54.83
54.47,2.9,7078.7,59.7,3.21,54.83
55.48,2.9,7079.1,59.7,3.22,54.83
56.49,3.2,7079.8,59.7,3.22,54.83
57.49,3.1,7080.4,59.7,3.22,54.83
