elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.4,6658.1,57.2,0.0,0.0
1.01,63.4,7162.7,60.1,0.02,0.06
2.01,34.3,7199.1,60.3,0.12,0.71
3.02,26.4,7338.1,61.1,0.31,12.65
4.03,24.9,7321.5,61.1,0.4,14.02
5.04,20.5,7380.3,61.4,0.47,19.59
6.05,20.7,7387.0,61.4,0.51,22.61
7.06,4.7,7360.6,61.3,0.52,22.67
8.06,5.0,7315.9,61.1,0.54,22.72
9.07,9.5,7531.1,62.3,1.47,23.72
10.08,11.3,7518.5,62.2,1.49,23.8
11.09,14.0,7399.6,61.5,1.51,25.27
12.1,8.9,7502.0,62.1,1.55,25.69
13.11,25.4,7510.4,62.2,1.67,32.28
14.13,45.1,7565.3,62.4,1.79,45.09
15.13,9.0,7497.7,62.0,1.9,59.71
16.14,9.1,7485.2,62.0,2.01,73.24
17.15,13.7,7553.3,62.4,2.06,78.24
18.15,4.2,7511.4,62.2,2.07,78.24
19.16,8.6,7537.5,62.3,2.09,78.29
20.16,11.9,7516.4,62.2,2.09,78.3
21.18,4.4,7512.7,62.2,2.1,78.3
22.18,7.1,7495.3,62.1,2.1,78.62
23.19,6.1,7489.9,62.1,2.12,78.64
24.2,14.0,7481.1,62.0,2.13,78.64
25.21,4.2,7477.9,62.0,2.13,78.64
26.22,3.6,7477.8,62.0,2.13,78.65
27.23,3.7,7454.5,61.8,2.13,78.65
28.24,4.6,7454.9,61.8,2.14,78.65
29.25,3.8,7448.0,61.8,2.14,78.65
30.26,4.1,7443.1,61.8,2.14,78.65
31.26,5.6,7443.8,61.8,2.14,78.66
32.27,10.9,7360.1,61.3,2.14,78.66
33.28,5.8,7365.8,61.3,2.15,78.66
34.29,5.7,7365.1,61.3,2.15,78.66
35.3,3.8,7365.1,61.3,2.15,78.66
36.31,4.1,7358.9,61.3,2.15,78.66
37.32,5.4,7508.4,62.1,2.16,78.68
38.33,6.1,7486.9,62.0,2.16,78.68
39.34,3.7,7484.4,62.1,2.16,78.68
40.35,4.4,7469.7,62.0,2.16,78.68
41.36,4.2,7461.4,61.9,2.17,78.68
42.38,4.1,7454.6,61.9,2.17,78.68
43.38,6.1,7442.0,61.8,2.18,78.68
44.38,4.0,7437.7,61.8,2.18,78.69
45.39,3.8,7433.7,61.7,2.18,78.69
46.4,6.3,7415.8,61.6,2.18,78.69
47.41,7.0,7401.5,61.5,2.18,78.69
48.42,4.9,7401.8,61.5,2.19,78.7
49.43,4.0,7397.3,61.5,2.19,78.7
50.44,4.7,7397.8,61.5,2.19,78.7
51.45,4.4,7397.7,61.5,2.19,78.7
52.45,5.8,7394.9,61.5,2.19,78.7
53.46,3.5,7394.5,61.5,2.2,78.7
54.47,3.6,7394.2,61.5,2.2,78.7
