Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771774098701,4,4,4,4,4,4,4,4,4,4,38.27396774291992,38.673728942871094,38.470863342285156,38.66387939453125,31.773025512695313,38.700157165527344,46.203125,0,0,NaN,0,0,0,0,0,0,0,4.164974689483643,17179869184,0,9215557632,0
203,1771774098701,4,4,4,4,4,4,4,4,4,4,38.27396774291992,38.673728942871094,38.470863342285156,38.66387939453125,31.773025512695313,38.700157165527344,46.203125,100,50,0,50,0,0,NaN,0,NaN,0,4.164974689483643,17179869184,0,9215557632,0
208,1771774098904,4,4,4,4,4,4,4,4,4,4,38.27396774291992,38.673728942871094,38.470863342285156,38.66387939453125,31.773025512695313,38.700157165527344,46.203125,23.809524536132813,5.263157844543457,10,4.761904716491699,10,9.523809432983398,42.85714340209961,9.523809432983398,9.523809432983398,0,4.108055114746094,17179869184,0,9215557632,0
208,1771774099112,4,4,4,4,4,4,4,4,4,4,38.27396774291992,38.673728942871094,38.470863342285156,38.66387939453125,31.773025512695313,38.700157165527344,46.203125,45,40.90909194946289,27.272727966308594,25,9.523809432983398,10,20,15.000000953674316,9.523809432983398,14.285715103149414,4.108055114746094,17179869184,0,9215557632,0
209,1771774099322,4,4,4,4,4,4,4,4,4,4,42.11314010620117,43.48017120361328,42.762489318847656,42.14495086669922,36.96466064453125,43.439476013183594,63.90625,80.95238494873047,71.42857360839844,63.15789031982422,55,50,52.38095474243164,90.47618865966797,95.23809814453125,90.47618865966797,90.47618865966797,4.108055114746094,17179869184,0,9215557632,0
205,1771774099531,4,4,4,4,4,4,4,4,4,4,42.11314010620117,43.48017120361328,42.762489318847656,42.14495086669922,36.96466064453125,43.439476013183594,63.90625,78.94737243652344,65,57.142860412597656,47.619049072265625,45.45454788208008,38.095237731933594,95.23809814453125,95.23809814453125,95.23809814453125,100,4.108055114746094,17179869184,0,9768534016,0
209,1771774099737,4,4,4,4,4,4,4,4,4,4,42.11314010620117,43.48017120361328,42.762489318847656,42.14495086669922,36.96466064453125,43.439476013183594,63.90625,38.095237731933594,25,19.047618865966797,9.523809432983398,0,0,40,25,30.000001907348633,31.81818199157715,4.108055114746094,17179869184,0,9827876864,0
206,1771774099947,4,4,4,4,4,4,4,4,4,4,42.11314010620117,43.48017120361328,42.762489318847656,42.14495086669922,36.96466064453125,43.439476013183594,63.90625,23.809524536132813,10,5,0,4.545454502105713,0,14.285715103149414,57.142860412597656,20,15.000000953674316,5.700041770935059,17179869184,0,9815474176,0
209,1771774100154,4,4,4,4,4,4,4,4,4,4,42.11314010620117,43.48017120361328,42.762489318847656,42.14495086669922,36.96466064453125,43.439476013183594,63.90625,71.42857360839844,66.66667175292969,57.142860412597656,50,42.85714340209961,42.85714340209961,76.19047546386719,85.71428680419922,80.95238494873047,85.71428680419922,5.700041770935059,17179869184,0,9882664960,0
208,1771774100364,4,4,4,4,4,4,4,4,4,4,58.156829833984375,57.86172866821289,58.66566848754883,58.1331901550293,55.44519805908203,61.37406921386719,75.734375,90,80.95238494873047,71.42857360839844,61.904762268066406,55,52.38095474243164,100,100,95.45454406738281,100,5.700041770935059,17179869184,0,9894068224,0
209,1771774100573,4,4,4,4,4,4,4,4,4,4,58.156829833984375,57.86172866821289,58.66566848754883,58.1331901550293,55.44519805908203,61.37406921386719,75.734375,52.38095474243164,35,19.047618865966797,14.285715103149414,14.285715103149414,10,61.904762268066406,65,70,68.18181610107422,5.700041770935059,17179869184,0,9878355968,0
209,1771774100783,4,4,4,4,4,4,4,4,4,4,58.156829833984375,57.86172866821289,58.66566848754883,58.1331901550293,55.44519805908203,61.37406921386719,75.734375,30.000001907348633,18.18181800842285,4.761904716491699,4.761904716491699,0,0,5,9.523809432983398,9.523809432983398,4.761904716491699,17.112648010253906,17179869184,0,9878355968,0
209,1771774100993,4,4,4,4,4,4,4,4,4,4,58.156829833984375,57.86172866821289,58.66566848754883,58.1331901550293,55.44519805908203,61.37406921386719,75.734375,19.047618865966797,15.000000953674316,9.523809432983398,14.285715103149414,5,9.090909004211426,0,0,0,0,17.112648010253906,17179869184,0,9878355968,0
206,1771774101203,4,4,4,4,4,4,4,4,4,4,58.156829833984375,57.86172866821289,58.66566848754883,58.1331901550293,55.44519805908203,61.37406921386719,75.734375,22.72727394104004,10,4.761904716491699,9.090909004211426,4.545454502105713,0,23.809524536132813,23.809524536132813,23.809524536132813,0,17.112648010253906,17179869184,0,9878355968,0
206,1771774101410,4,4,4,4,4,4,4,4,4,4,54.3849983215332,53.95437240600586,53.95256042480469,54.081844329833984,48.746795654296875,56.18821334838867,80.921875,15.000000953674316,13.636363983154297,0,0,4.761904716491699,0,0,0,0,0,17.112648010253906,17179869184,0,9733455872,0
209,1771774101616,4,4,4,4,4,4,4,4,4,4,54.3849983215332,53.95437240600586,53.95256042480469,54.081844329833984,48.746795654296875,56.18821334838867,80.921875,42.85714340209961,25,42.85714340209961,14.285715103149414,5,14.285715103149414,0,0,0,0,17.112648010253906,17179869184,0,9741205504,0
209,1771774101827,4,4,4,4,4,4,4,4,4,4,54.3849983215332,53.95437240600586,53.95256042480469,54.081844329833984,48.746795654296875,56.18821334838867,80.921875,15.000000953674316,9.523809432983398,4.761904716491699,0,0,0,0,0,0,0,19.91598129272461,17179869184,0,9741975552,0
209,1771774102037,4,4,4,4,4,4,4,4,4,4,54.3849983215332,53.95437240600586,53.95256042480469,54.081844329833984,48.746795654296875,56.18821334838867,80.921875,14.285715103149414,9.523809432983398,4.761904716491699,8.69565200805664,4.761904716491699,4.761904716491699,0,0,0,0,19.91598129272461,17179869184,0,9727557632,0
207,1771774102246,4,4,4,4,4,4,4,4,4,4,54.3849983215332,53.95437240600586,53.95256042480469,54.081844329833984,48.746795654296875,56.18821334838867,80.921875,14.285715103149414,5,4.761904716491699,0,0,4.761904716491699,0,0,0,0,19.91598129272461,17179869184,0,9727361024,0
202,1771774102454,4,4,4,4,4,4,4,4,4,4,43.20020294189453,43.73583221435547,43.27374267578125,43.33388137817383,36.61655044555664,43.76313018798828,50.296875,42.85714340209961,36.3636360168457,26.3157901763916,20,19.047618865966797,20,0,4.761904716491699,0,0,19.91598129272461,17179869184,0,9694756864,0
209,1771774102656,4,4,4,4,4,4,4,4,4,4,43.20020294189453,43.73583221435547,43.27374267578125,43.33388137817383,36.61655044555664,43.76313018798828,50.296875,30.000001907348633,15.789472579956055,9.090909004211426,9.523809432983398,0,0,25,20,9.523809432983398,5,19.91598129272461,17179869184,0,9783885824,0
204,1771774102866,4,4,4,4,4,4,4,4,4,4,43.20020294189453,43.73583221435547,43.27374267578125,43.33388137817383,36.61655044555664,43.76313018798828,50.296875,33.333335876464844,23.809524536132813,20,25,9.523809432983398,15.000000953674316,40.90909194946289,38.095237731933594,35,35,5.49490213394165,17179869184,0,9900785664,0
208,1771774103071,4,4,4,4,4,4,4,4,4,4,43.20020294189453,43.73583221435547,43.27374267578125,43.33388137817383,36.61655044555664,43.76313018798828,50.296875,36.842105865478516,30.000001907348633,19.047618865966797,14.285715103149414,14.285715103149414,9.523809432983398,50,50,55,52.38095474243164,5.49490213394165,17179869184,0,9900785664,0
207,1771774103279,4,4,4,4,4,4,4,4,4,4,48.54659652709961,48.501190185546875,48.370155334472656,48.50241470336914,42.97772979736328,50.54680252075195,70.53125,33.333335876464844,33.333335876464844,20,14.285715103149414,10,5,38.095237731933594,42.85714340209961,52.38095474243164,42.85714340209961,5.49490213394165,17179869184,0,9900785664,0
201,1771774103487,4,4,4,4,4,4,4,4,4,4,48.54659652709961,48.501190185546875,48.370155334472656,48.50241470336914,42.97772979736328,50.54680252075195,70.53125,38.095237731933594,28.571430206298828,14.285715103149414,5,9.523809432983398,4.761904716491699,47.619049072265625,40,47.619049072265625,42.85714340209961,5.49490213394165,17179869184,0,9984327680,0
205,1771774103689,4,4,4,4,4,4,4,4,4,4,48.54659652709961,48.501190185546875,48.370155334472656,48.50241470336914,42.97772979736328,50.54680252075195,70.53125,40,20,5,9.523809432983398,0,0,21.052631378173828,28.571430206298828,25,21.052631378173828,5.49490213394165,17179869184,0,9986785280,0
205,1771774103894,4,4,4,4,4,4,4,4,4,4,48.54659652709961,48.501190185546875,48.370155334472656,48.50241470336914,42.97772979736328,50.54680252075195,70.53125,40,35,14.285715103149414,15.000000953674316,9.523809432983398,4.761904716491699,33.333335876464844,25,33.333335876464844,33.333335876464844,6.594586372375488,17179869184,0,9960652800,0
205,1771774104100,4,4,4,4,4,4,4,4,4,4,48.54659652709961,48.501190185546875,48.370155334472656,48.50241470336914,42.97772979736328,50.54680252075195,70.53125,40,25,15.000000953674316,14.285715103149414,5,9.523809432983398,57.142860412597656,45,47.619049072265625,50,6.594586372375488,17179869184,0,10008215552,0
203,1771774104306,4,4,4,4,4,4,4,4,4,4,53.60441207885742,53.13090515136719,52.82133483886719,53.52558135986328,47.40296936035156,55.238887786865234,74.5625,40,28.571430206298828,15.000000953674316,5,10,9.523809432983398,25,38.095237731933594,36.842105865478516,38.095237731933594,6.594586372375488,17179869184,0,9944547328,0
206,1771774104510,4,4,4,4,4,4,4,4,4,4,53.60441207885742,53.13090515136719,52.82133483886719,53.52558135986328,47.40296936035156,55.238887786865234,74.5625,35,21.052631378173828,14.285715103149414,10,9.523809432983398,5,15.000000953674316,19.047618865966797,27.272727966308594,19.047618865966797,6.594586372375488,17179869184,0,9945219072,0
209,1771774104716,4,4,4,4,4,4,4,4,4,4,53.60441207885742,53.13090515136719,52.82133483886719,53.52558135986328,47.40296936035156,55.238887786865234,74.5625,28.571430206298828,18.18181800842285,0,4.761904716491699,0,0,19.047618865966797,10,15.000000953674316,10,6.594586372375488,17179869184,0,9939746816,0
204,1771774104926,4,4,4,4,4,4,4,4,4,4,53.60441207885742,53.13090515136719,52.82133483886719,53.52558135986328,47.40296936035156,55.238887786865234,74.5625,42.85714340209961,25,18.18181800842285,4.761904716491699,9.090909004211426,4.761904716491699,14.285715103149414,10,5,9.523809432983398,14.29921817779541,17179869184,0,9941434368,0
208,1771774105131,4,4,4,4,4,4,4,4,4,4,53.60441207885742,53.13090515136719,52.82133483886719,53.52558135986328,47.40296936035156,55.238887786865234,74.5625,40,25,15.000000953674316,10,5,0,9.523809432983398,9.523809432983398,4.761904716491699,0,14.29921817779541,17179869184,0,9912352768,0
209,1771774105340,4,4,4,4,4,4,4,4,4,4,47.61933135986328,47.544822692871094,47.17461395263672,47.432273864746094,40.957611083984375,48.40033721923828,62.46875,30.000001907348633,19.047618865966797,9.523809432983398,4.761904716491699,0,4.545454502105713,14.285715103149414,9.090909004211426,13.636363983154297,4.761904716491699,14.29921817779541,17179869184,0,9912549376,0
209,1771774105550,4,4,4,4,4,4,4,4,4,4,47.61933135986328,47.544822692871094,47.17461395263672,47.432273864746094,40.957611083984375,48.40033721923828,62.46875,40.90909194946289,27.272727966308594,14.285715103149414,0,0,0,0,0,0,0,14.29921817779541,17179869184,0,9860448256,0
206,1771774105760,4,4,4,4,4,4,4,4,4,4,47.61933135986328,47.544822692871094,47.17461395263672,47.432273864746094,40.957611083984375,48.40033721923828,62.46875,28.571430206298828,15.000000953674316,19.047618865966797,9.090909004211426,0,0,4.545454502105713,0,0,0,14.29921817779541,17179869184,0,9860136960,0
209,1771774105967,4,4,4,4,4,4,4,4,4,4,47.61933135986328,47.544822692871094,47.17461395263672,47.432273864746094,40.957611083984375,48.40033721923828,62.46875,15.000000953674316,10,5,0,0,0,0,0,0,0,11.573554992675781,17179869184,0,9860382720,0
199,1771774106177,4,4,4,4,4,4,4,4,4,4,47.61933135986328,47.544822692871094,47.17461395263672,47.432273864746094,40.957611083984375,48.40033721923828,62.46875,22.72727394104004,14.285715103149414,13.636363983154297,4.761904716491699,0,0,0,0,0,0,11.573554992675781,17179869184,0,9860382720,0
208,1771774106377,4,4,4,4,4,4,4,4,4,4,43.338497161865234,43.80902862548828,43.32547378540039,43.398441314697266,36.684017181396484,43.89767837524414,47.96875,31.57894515991211,26.3157901763916,25,10,5,0,0,0,0,0,11.573554992675781,17179869184,0,9860382720,0
205,1771774106586,4,4,4,4,4,4,4,4,4,4,43.338497161865234,43.80902862548828,43.32547378540039,43.398441314697266,36.684017181396484,43.89767837524414,47.96875,35,31.81818199157715,20,9.523809432983398,4.761904716491699,9.090909004211426,0,0,0,0,11.573554992675781,17179869184,0,9937829888,0
