Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771775629896,4,4,4,4,4,4,4,4,4,4,38.04581832885742,38.20827865600586,37.86928176879883,38.13300704956055,31.324504852294922,38.18769073486328,45.46875,50,0,0,0,0,0,0,NaN,0,NaN,4.207172870635986,17179869184,0,9609822208,0
209,1771775629896,4,4,4,4,4,4,4,4,4,4,38.04581832885742,38.20827865600586,37.86928176879883,38.13300704956055,31.324504852294922,38.18769073486328,45.46875,0,NaN,0,0,50,0,0,0,0,0,4.207172870635986,17179869184,0,9609822208,0
204,1771775630106,4,4,4,4,4,4,4,4,4,4,38.04581832885742,38.20827865600586,37.86928176879883,38.13300704956055,31.324504852294922,38.18769073486328,45.46875,23.809524536132813,9.090909004211426,9.523809432983398,15.000000953674316,4.761904716491699,0,28.571430206298828,15.000000953674316,0,0,4.207172870635986,17179869184,0,9609822208,0
208,1771775630311,4,4,4,4,4,4,4,4,4,4,39.43998718261719,41.17876434326172,40.69744873046875,39.30880355834961,34.56288146972656,40.17824935913086,47.640625,40,45,30.000001907348633,23.809524536132813,10,5,21.052631378173828,28.571430206298828,9.523809432983398,5,4.207172870635986,17179869184,0,9609822208,0
209,1771775630520,4,4,4,4,4,4,4,4,4,4,39.43998718261719,41.17876434326172,40.69744873046875,39.30880355834961,34.56288146972656,40.17824935913086,47.640625,85,80.95238494873047,71.42857360839844,61.904762268066406,57.142860412597656,55,100,100,100,95.45454406738281,4.207172870635986,17179869184,0,9803874304,0
209,1771775630730,4,4,4,4,4,4,4,4,4,4,39.43998718261719,41.17876434326172,40.69744873046875,39.30880355834961,34.56288146972656,40.17824935913086,47.640625,66.66667175292969,60.000003814697266,50,40,28.571430206298828,36.3636360168457,90.47618865966797,90.47618865966797,90.47618865966797,90.47618865966797,4.207172870635986,17179869184,0,9828204544,0
209,1771775630940,4,4,4,4,4,4,4,4,4,4,39.43998718261719,41.17876434326172,40.69744873046875,39.30880355834961,34.56288146972656,40.17824935913086,47.640625,25,15.000000953674316,9.523809432983398,4.545454502105713,0,0,28.571430206298828,23.809524536132813,27.272727966308594,25,5.105124473571777,17179869184,0,9870884864,0
209,1771775631150,4,4,4,4,4,4,4,4,4,4,39.43998718261719,41.17876434326172,40.69744873046875,39.30880355834961,34.56288146972656,40.17824935913086,47.640625,23.809524536132813,18.18181800842285,4.761904716491699,0,0,0,28.571430206298828,33.333335876464844,15.000000953674316,18.18181800842285,5.105124473571777,17179869184,0,9870884864,0
209,1771775631360,4,4,4,4,4,4,4,4,4,4,53.44233322143555,53.360595703125,53.07853317260742,54.24061584472656,48.682247161865234,55.97947692871094,77.625,40,33.333335876464844,31.81818199157715,20,14.285715103149414,19.047618865966797,45.45454788208008,47.619049072265625,47.619049072265625,95,5.105124473571777,17179869184,0,9870884864,0
209,1771775631569,4,4,4,4,4,4,4,4,4,4,53.44233322143555,53.360595703125,53.07853317260742,54.24061584472656,48.682247161865234,55.97947692871094,77.625,90.47618865966797,85,68.42105102539063,61.904762268066406,57.142860412597656,45,100,95.45454406738281,100,100,5.105124473571777,17179869184,0,9897181184,0
