Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771774284765,4,4,4,4,4,4,4,4,4,4,38.15898132324219,38.467010498046875,38.167537689208984,38.330780029296875,31.60460662841797,38.45082092285156,45.71875,NaN,100,0,0,0,0,0,0,NaN,NaN,4.078087329864502,17179869184,0,9619980288,0
209,1771774284765,4,4,4,4,4,4,4,4,4,4,38.15898132324219,38.467010498046875,38.167537689208984,38.330780029296875,31.60460662841797,38.45082092285156,45.71875,0,50,0,100,0,0,NaN,0,0,50,4.078087329864502,17179869184,0,9620865024,0
202,1771774284976,4,4,4,4,4,4,4,4,4,4,38.15898132324219,38.467010498046875,38.167537689208984,38.330780029296875,31.60460662841797,38.45082092285156,45.71875,47.619049072265625,5.263157844543457,9.523809432983398,0,14.285715103149414,0,4.761904716491699,4.761904716491699,28.571430206298828,14.285715103149414,4.157873153686523,17179869184,0,9677406208,0
207,1771774285178,4,4,4,4,4,4,4,4,4,4,38.15898132324219,38.467010498046875,38.167537689208984,38.330780029296875,31.60460662841797,38.45082092285156,45.71875,23.809524536132813,19.047618865966797,0,15.000000953674316,0,0,10,0,0,0,4.157873153686523,17179869184,0,9677438976,0
197,1771774285388,4,4,4,4,4,4,4,4,4,4,39.9163932800293,40.71205520629883,40.08925247192383,40.26933670043945,33.80732345581055,40.69352340698242,61.28125,57.142860412597656,45,40.90909194946289,28.571430206298828,20,14.285715103149414,52.38095474243164,42.85714340209961,23.809524536132813,19.047618865966797,4.157873153686523,17179869184,0,9677438976,0
204,1771774285586,4,4,4,4,4,4,4,4,4,4,39.9163932800293,40.71205520629883,40.08925247192383,40.26933670043945,33.80732345581055,40.69352340698242,61.28125,84.21052551269531,85.71428680419922,78.94737243652344,70,60.000003814697266,60.000003814697266,95,100,94.73684692382813,100,4.157873153686523,17179869184,0,9894346752,0
209,1771774285791,4,4,4,4,4,4,4,4,4,4,39.9163932800293,40.71205520629883,40.08925247192383,40.26933670043945,33.80732345581055,40.69352340698242,61.28125,61.904762268066406,50,42.85714340209961,36.842105865478516,30.000001907348633,26.3157901763916,80,80,85.71428680419922,77.2727279663086,5.578678607940674,17179869184,0,9871933440,0
209,1771774286001,4,4,4,4,4,4,4,4,4,4,39.9163932800293,40.71205520629883,40.08925247192383,40.26933670043945,33.80732345581055,40.69352340698242,61.28125,35,23.809524536132813,10,22.72727394104004,18.18181800842285,9.523809432983398,47.619049072265625,38.095237731933594,28.571430206298828,15.000000953674316,5.578678607940674,17179869184,0,9878224896,0
208,1771774286211,4,4,4,4,4,4,4,4,4,4,39.9163932800293,40.71205520629883,40.08925247192383,40.26933670043945,33.80732345581055,40.69352340698242,61.28125,19.047618865966797,10,9.523809432983398,0,0,0,13.636363983154297,4.761904716491699,5,13.636363983154297,5.578678607940674,17179869184,0,9878290432,0
207,1771774286420,4,4,4,4,4,4,4,4,4,4,52.132537841796875,52.65851593017578,52.26116943359375,51.94254684448242,47.56938934326172,54.59086227416992,73.84375,33.333335876464844,28.571430206298828,33.333335876464844,20,14.285715103149414,13.636363983154297,0,0,0,0,5.578678607940674,17179869184,0,9829351424,0
