elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,2.5,6682.3,57.3,0.0,0.0
1.01,30.9,7165.8,60.1,0.03,0.08
2.02,48.5,7314.3,61.0,0.74,3.91
3.03,20.3,7173.3,60.2,0.81,5.71
4.04,6.9,7211.1,60.4,0.81,5.71
5.05,24.6,7326.9,61.1,2.61,8.15
6.06,25.1,7425.2,61.6,2.76,8.56
7.07,11.5,7298.0,60.9,2.77,8.56
8.08,10.2,7364.5,61.3,2.77,8.57
9.08,8.8,7308.9,61.0,2.78,8.6
10.1,4.4,7307.2,61.0,2.79,8.65
11.11,8.3,7251.3,60.6,2.79,8.67
12.12,4.7,7198.0,60.3,2.83,8.67
13.12,8.5,7164.4,60.2,2.85,9.83
14.13,23.0,7161.5,60.1,2.94,20.53
15.14,17.9,7168.0,60.2,3.2,54.79
16.15,5.7,7128.5,60.0,3.2,54.79
17.16,4.0,7110.6,59.8,3.21,54.79
18.17,4.9,7104.9,59.8,3.21,54.79
19.18,3.1,7100.8,59.8,3.21,54.79
20.19,9.8,7122.3,59.9,3.21,54.79
21.2,3.2,7114.9,59.9,3.21,54.79
22.2,3.1,7115.2,59.9,3.21,54.79
23.21,5.2,7116.6,59.9,3.21,54.79
24.22,3.4,7117.1,59.9,3.21,54.79
25.22,3.5,7117.8,59.9,3.21,54.79
26.23,3.0,7117.8,59.9,3.21,54.79
27.23,2.9,7118.0,59.9,3.21,54.79
28.24,2.9,7118.2,59.9,3.22,54.79
29.25,3.3,7118.7,59.9,3.22,54.8
30.26,4.0,7111.4,59.8,3.22,54.8
31.27,4.9,7121.7,59.9,3.22,54.8
32.28,7.5,7087.0,59.7,3.22,54.8
33.29,4.9,7095.5,59.7,3.22,54.8
34.3,3.3,7096.2,59.7,3.23,54.8
35.31,4.1,7096.7,59.8,3.23,54.8
36.32,3.0,7096.9,59.7,3.23,54.8
37.33,2.9,7097.1,59.8,3.23,54.8
38.34,4.4,7090.7,59.7,3.23,54.8
39.35,4.9,7092.5,59.7,3.23,54.8
40.36,2.9,7093.1,59.7,3.23,54.8
41.36,3.4,7093.6,59.7,3.24,54.8
42.38,3.2,7094.1,59.7,3.24,54.81
43.38,3.0,7089.0,59.7,3.24,54.81
44.39,3.7,7089.9,59.7,3.24,54.81
45.4,3.3,7090.8,59.7,3.24,54.81
46.41,2.9,7091.5,59.7,3.25,54.81
