elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.3,6602.6,56.9,0.0,0.0
1.01,30.0,7046.0,59.5,0.03,0.08
2.01,21.9,7065.9,59.5,0.13,0.68
3.02,28.1,7221.2,60.5,0.31,12.62
4.03,23.9,7222.2,60.4,0.39,13.97
5.04,21.0,7206.7,60.4,0.47,19.46
6.05,25.1,7254.4,60.7,0.51,22.52
7.06,5.8,7232.0,60.5,0.51,22.58
8.07,4.8,7176.8,60.2,0.53,22.61
9.07,9.2,7353.2,61.3,1.46,23.59
10.08,14.3,7367.8,61.3,1.47,23.66
11.08,12.0,7261.4,60.7,1.5,24.82
12.09,9.9,7387.3,61.4,1.52,25.46
13.1,21.3,7426.8,61.7,1.59,31.42
14.11,51.7,7416.2,61.6,1.81,48.32
15.12,13.4,7451.7,61.8,2.02,73.99
16.12,11.8,7429.0,61.6,2.05,78.04
17.13,5.2,7446.5,61.7,2.05,78.04
18.14,4.3,7392.7,61.5,2.06,78.04
19.15,9.7,7375.8,61.4,2.07,78.05
20.15,22.8,7385.2,61.5,2.08,78.09
21.16,5.7,7378.1,61.5,2.1,78.1
22.17,5.4,7371.1,61.4,2.1,78.1
23.18,4.7,7352.7,61.3,2.1,78.1
24.19,3.8,7350.6,61.3,2.1,78.1
25.2,4.2,7341.3,61.2,2.11,78.1
26.21,3.8,7340.4,61.2,2.11,78.11
27.22,4.0,7314.3,61.0,2.11,78.11
28.23,5.1,7314.5,61.0,2.11,78.11
29.24,4.4,7314.7,61.0,2.11,78.12
30.25,4.4,7310.4,61.0,2.12,78.12
31.26,6.4,7318.2,61.0,2.12,78.12
32.27,9.7,7222.8,60.5,2.12,78.12
33.28,5.6,7230.3,60.6,2.12,78.13
34.29,4.7,7230.0,60.6,2.13,78.13
35.3,4.2,7230.2,60.6,2.13,78.13
36.31,4.2,7226.3,60.5,2.13,78.13
37.32,5.1,7223.4,60.5,2.13,78.13
38.33,6.2,7226.9,60.5,2.13,78.13
39.34,3.7,7227.2,60.5,2.14,78.13
40.35,4.6,7227.3,60.5,2.14,78.13
41.36,4.3,7227.8,60.5,2.14,78.13
42.36,4.9,7227.4,60.5,2.14,78.14
43.37,5.6,7201.4,60.4,2.15,78.14
44.38,4.9,7199.9,60.3,2.15,78.14
45.39,3.9,7199.7,60.3,2.15,78.14
46.4,6.6,7179.6,60.2,2.17,78.16
47.41,5.2,7179.3,60.2,2.17,78.16
48.41,5.7,7180.3,60.3,2.17,78.17
49.42,3.6,7180.3,60.3,2.17,78.17
50.43,4.1,7180.4,60.2,2.18,78.17
51.45,3.6,7180.4,60.3,2.18,78.17
52.46,4.2,7177.4,60.2,2.18,78.17
53.47,3.8,7177.3,60.2,2.18,78.17
54.48,3.7,7177.2,60.2,2.18,78.17
55.48,3.8,7176.9,60.2,2.19,78.17
56.49,5.0,7184.3,60.3,2.19,78.18
57.5,4.8,7183.8,60.3,2.19,78.18
58.51,4.7,7184.5,60.3,2.19,78.18
59.52,3.9,7184.6,60.3,2.19,78.18
60.53,4.5,7185.0,60.3,2.2,78.18
61.54,13.3,7209.1,60.4,2.24,83.59
62.55,22.0,7203.2,60.4,2.26,84.91
63.55,16.7,7211.3,60.4,2.29,90.44
64.56,9.5,7188.8,60.3,2.3,90.45
65.57,6.8,7189.0,60.3,2.3,90.47
66.58,9.2,7192.5,60.3,2.31,90.55
67.59,6.8,7193.1,60.3,2.31,90.57
68.6,7.8,7186.8,60.2,2.32,90.6
69.61,4.5,7187.0,60.2,2.33,90.6
70.61,3.8,7187.0,60.2,2.33,90.6
71.62,6.0,7186.9,60.3,2.33,90.6
72.63,3.9,7187.0,60.3,2.33,90.6
73.63,8.9,7188.6,60.3,2.35,90.73
74.63,6.2,7189.9,60.3,2.39,91.03
75.65,3.8,7190.1,60.3,2.39,91.03
76.66,5.1,7190.3,60.3,2.39,91.04
77.67,7.6,7191.2,60.3,2.4,91.04
78.68,9.3,7193.8,60.4,2.42,91.08
79.68,4.1,7193.8,60.4,2.43,91.09
80.69,4.2,7193.8,60.4,2.44,91.09
81.7,3.9,7193.8,60.4,2.44,91.09
82.71,3.8,7193.7,60.3,2.44,91.1
83.71,5.6,7194.2,60.4,2.46,91.17
84.72,7.2,7194.0,60.3,2.48,91.2
85.73,4.1,7193.9,60.4,2.49,91.2
86.74,4.0,7193.9,60.4,2.49,91.2
87.75,4.4,7193.8,60.4,2.49,91.2
88.76,4.3,7193.7,60.4,2.49,91.2
89.76,4.3,7178.9,60.3,2.49,91.2
90.77,4.0,7178.9,60.3,2.5,91.2
91.78,4.1,7179.1,60.2,2.5,91.2
92.8,8.7,7175.8,60.3,2.5,91.21
93.81,4.2,7175.7,60.3,2.5,91.21
94.82,4.3,7175.0,60.3,2.5,91.21
95.83,3.7,7174.9,60.3,2.51,91.21
96.84,3.6,7174.2,60.2,2.51,91.21
97.85,4.6,7174.6,60.2,2.51,91.21
98.86,3.8,7174.0,60.2,2.51,91.22
99.87,4.6,7174.3,60.2,2.51,91.22
100.88,3.9,7174.5,60.2,2.52,91.22
101.89,5.3,7174.6,60.2,2.52,91.22
102.9,3.5,7174.5,60.2,2.52,91.22
103.91,4.2,7174.3,60.2,2.52,91.22
104.92,4.1,7174.1,60.2,2.52,91.22
105.93,4.5,7174.4,60.2,2.53,91.22
106.93,3.9,7173.9,60.2,2.53,91.23
107.94,3.6,7174.1,60.2,2.53,91.23
108.95,4.6,7174.4,60.2,2.53,91.23
109.96,3.9,7174.5,60.2,2.53,91.23
110.97,3.7,7174.0,60.3,2.54,91.23
111.98,4.0,7174.0,60.2,2.54,91.23
112.98,4.0,7173.8,60.2,2.54,91.23
113.98,3.8,7173.6,60.2,2.55,91.24
114.99,14.7,7177.9,60.2,2.55,91.24
116.0,15.5,7187.7,60.3,2.56,91.29
117.01,22.9,7234.9,60.6,2.57,91.32
118.02,13.2,7233.6,60.5,2.58,91.33
119.04,9.0,7224.0,60.5,2.59,91.35
120.04,3.8,7224.2,60.5,2.59,91.35
121.04,4.5,7223.9,60.5,2.59,91.35
122.06,4.1,7223.7,60.5,2.6,91.35
123.07,3.8,7223.4,60.5,2.6,91.35
124.08,3.7,7222.4,60.5,2.6,91.35
125.09,4.0,7222.3,60.4,2.6,91.35
126.09,3.9,7222.2,60.4,2.61,91.35
127.1,3.9,7221.0,60.5,2.61,91.36
128.11,4.1,7221.5,60.5,2.61,91.36
129.12,4.2,7215.4,60.4,2.61,91.36
130.13,4.3,7215.7,60.4,2.62,91.36
131.13,3.8,7215.6,60.4,2.62,91.36
132.14,6.1,7218.6,60.4,3.13,91.87
133.15,3.8,7218.2,60.4,3.13,91.87
134.16,6.7,7282.1,60.8,3.17,91.91
135.16,1.0,7281.6,60.8,3.17,91.91
