elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,0.0,7999.5,64.6,0.0,0.0
1.01,27.3,8118.9,65.3,0.02,0.07
2.01,37.6,8084.3,65.1,0.56,3.26
3.02,26.0,8013.3,64.6,0.76,5.75
4.02,8.4,7920.4,64.1,0.76,5.75
5.03,23.7,7997.9,64.6,2.47,8.1
6.03,23.6,8019.2,64.9,2.73,8.61
7.04,14.9,7948.2,64.6,2.78,8.65
8.04,10.7,7954.0,64.6,2.79,8.67
9.05,10.9,7943.6,64.5,2.79,8.67
10.05,12.4,8129.3,65.9,2.8,8.73
11.06,18.0,7976.6,64.9,2.81,8.74
12.07,28.5,7153.1,60.2,2.89,8.75
13.07,11.4,7122.3,60.0,2.89,8.76
14.08,3.8,6970.9,59.1,2.89,8.76
15.08,4.5,6956.0,59.0,2.89,8.76
16.09,4.8,6945.5,58.9,2.9,8.76
17.09,6.4,7160.7,60.2,2.9,8.76
18.09,4.7,7058.3,59.6,2.9,8.76
19.1,5.6,6958.4,59.0,2.9,8.76
20.1,8.9,6963.0,59.0,2.9,8.76
21.11,3.1,6950.0,58.9,2.9,8.76
22.11,3.8,6941.1,58.9,2.9,8.76
23.12,5.1,6933.4,58.9,2.9,8.76
24.12,3.7,6908.9,58.7,2.9,8.76
25.13,3.3,6903.7,58.7,2.9,8.76
26.13,3.5,6897.5,58.7,2.91,8.76
27.14,5.5,6885.4,58.6,2.91,8.76
28.14,3.5,6866.5,58.5,2.91,8.76
29.15,3.5,6867.1,58.5,2.91,8.77
30.15,4.0,6861.0,58.4,2.91,8.77
31.16,5.1,6869.9,58.5,2.92,8.77
32.16,8.6,6882.3,58.6,2.92,8.77
33.17,6.1,6891.3,58.6,2.92,8.77
34.17,3.5,6891.9,58.6,2.92,8.77
35.18,4.0,6887.5,58.6,2.92,8.77
36.18,4.8,6880.7,58.5,2.92,8.77
37.19,4.8,6881.6,58.6,2.93,8.78
38.19,3.7,6882.2,58.6,2.93,8.78
39.2,3.7,6882.8,58.6,2.93,8.78
40.2,3.7,6883.1,58.6,2.93,8.78
41.21,4.1,6883.4,58.6,2.93,8.78
42.22,3.8,6884.3,58.6,2.93,8.78
43.22,4.6,6882.7,58.5,2.94,8.78
44.23,3.3,6883.4,58.6,2.94,8.78
45.23,3.8,6884.3,58.6,2.94,8.78
46.24,6.8,6864.5,58.5,2.94,8.78
47.24,4.7,6865.8,58.5,2.94,8.78
48.25,3.7,6866.6,58.5,2.95,8.79
49.25,3.9,6866.8,58.5,2.95,8.79
50.26,3.8,6866.9,58.5,2.95,8.79
51.27,3.7,6866.9,58.5,2.95,8.79
52.27,2.9,6866.4,58.5,2.95,8.79
53.28,4.3,6867.2,58.5,2.95,8.79
54.28,4.2,6868.1,58.5,2.95,8.79
55.29,4.1,6868.8,58.5,2.96,8.79
56.29,3.0,6869.6,58.5,2.96,8.79
57.3,4.8,6869.9,58.5,2.96,8.79
58.3,3.1,6870.0,58.5,2.96,8.79
59.31,3.4,6870.2,58.5,2.96,8.79
60.31,3.5,6870.5,58.5,2.96,8.79
61.32,3.9,6871.2,58.5,2.97,8.8
62.32,3.7,6871.6,58.5,2.98,8.8
63.33,5.0,6870.0,58.5,2.98,8.8
64.34,3.2,6870.0,58.5,2.98,8.8
65.34,4.0,6869.8,58.5,2.98,8.81
66.35,3.7,6869.8,58.5,2.98,8.81
67.35,3.6,6869.9,58.5,2.98,8.81
68.36,16.1,6886.9,58.6,2.99,8.82
