elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.5,6707.1,57.5,0.0,0.0
1.01,27.0,7125.3,59.9,0.01,0.07
2.02,46.8,7336.0,61.1,0.68,3.89
3.03,22.3,7216.1,60.4,0.79,5.84
4.04,6.2,7156.9,60.1,0.79,5.85
5.04,19.7,7372.8,61.3,2.51,8.16
6.04,25.5,7422.2,61.6,2.74,8.74
7.05,19.4,7353.3,61.2,2.75,8.74
8.06,18.7,7352.2,61.3,2.75,8.74
9.07,20.6,7264.9,60.7,2.75,8.74
10.07,18.3,7293.2,60.9,2.76,8.8
11.08,6.7,7309.2,61.0,2.76,8.81
12.09,8.4,7212.4,60.4,2.8,8.81
13.1,8.9,7183.3,60.2,2.83,11.72
14.11,24.2,7169.3,60.1,2.93,24.78
15.11,10.2,7163.6,60.1,3.1,46.86
16.12,10.9,7135.4,60.0,3.17,54.92
17.13,4.3,7279.1,60.8,3.17,54.93
18.14,8.7,7283.6,60.8,3.18,54.94
19.15,4.0,7227.9,60.5,3.18,54.94
20.15,11.2,7293.5,60.9,3.18,54.94
21.16,11.2,7291.5,60.9,3.18,54.94
22.17,4.0,7264.7,60.7,3.18,54.94
23.18,3.5,7251.0,60.6,3.18,54.94
24.19,4.0,7240.2,60.5,3.18,54.94
25.2,3.6,7235.5,60.5,3.18,54.94
26.21,4.2,7230.3,60.5,3.19,54.94
27.21,5.4,7225.5,60.5,3.19,54.95
28.22,3.5,7223.9,60.5,3.2,54.95
29.23,3.9,7185.1,60.2,3.2,54.96
30.24,4.9,7180.0,60.2,3.2,54.97
31.25,6.3,7179.4,60.2,3.21,54.97
32.26,9.1,7202.0,60.3,3.21,54.97
33.28,5.5,7209.9,60.4,3.21,54.97
34.29,4.0,7210.5,60.4,3.21,54.97
35.29,3.4,7211.2,60.4,3.21,54.97
36.31,4.3,7202.8,60.4,3.21,54.97
37.31,4.7,7202.7,60.4,3.22,54.97
38.32,3.6,7203.4,60.4,3.22,54.97
39.32,3.3,7176.6,60.2,3.22,54.97
40.33,9.7,7188.1,60.3,3.22,54.99
41.34,7.3,7187.0,60.3,3.61,55.01
42.35,10.1,7179.3,60.2,4.03,55.02
43.36,12.2,7169.6,60.1,4.41,55.09
44.37,13.3,7173.0,60.2,4.79,55.11
45.38,9.1,7173.9,60.2,4.79,55.12
46.39,12.3,7159.0,60.1,5.17,55.14
47.4,8.8,7160.5,60.1,5.55,55.14
