platform,num_bots,call_duration_config,total_experiment_duration_s,bots_successful,bots_failed,timestamp,timeseries_file,energy_cpu_joules,energy_duration_s,energy_method,avg_power_watts,max_power_watts,avg_cpu_percent,max_cpu_percent,avg_cpu_temp_c,avg_memory_mb,energibridge_csv,total_net_sent_mb,total_net_recv_mb
meet,1,120,125.6,1,0,20260222_165043,data/meet_1bot_r5_20260222_165043_timeseries.csv,666.5147,125.32,energibridge,5.33,19.74,5.77,78.83,41.2,9868.2,data/meet_1bot_r5_20260222_165043_energibridge.csv,3.44,67.27
