elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,1.1,6638.0,57.1,0.0,0.0
1.01,28.8,7116.8,59.9,0.03,0.08
2.02,41.4,7283.7,60.8,0.44,3.29
3.03,24.9,7134.1,59.9,0.79,5.72
4.04,6.6,7168.3,60.1,0.79,5.72
5.04,20.9,7298.0,60.9,2.45,8.09
6.05,26.9,7327.4,61.1,2.72,8.58
7.06,12.8,7272.8,60.8,2.75,8.6
8.07,9.9,7326.4,61.1,2.75,8.61
9.08,9.0,7313.5,61.0,2.76,8.63
10.09,4.2,7267.5,60.7,2.77,8.69
11.1,6.5,7264.5,60.7,2.78,8.7
12.11,8.2,7194.9,60.3,2.81,8.7
13.12,9.6,7163.2,60.2,2.83,12.39
14.13,24.3,7138.7,60.0,2.95,26.97
15.13,14.8,7129.5,60.0,3.17,54.8
16.14,3.5,7104.6,59.8,3.17,54.8
17.15,3.9,7103.4,59.8,3.17,54.8
18.16,2.9,7095.5,59.7,3.17,54.8
19.17,3.1,7091.5,59.7,3.17,54.81
20.18,9.9,7118.1,59.8,3.17,54.81
21.19,3.3,7111.0,59.8,3.17,54.81
22.2,8.5,7105.0,59.8,3.18,54.84
23.2,3.9,7105.4,59.8,3.18,54.84
24.21,3.9,7106.2,59.8,3.18,54.84
25.22,3.3,7106.7,59.8,3.18,54.84
26.23,4.7,7106.9,59.8,3.19,54.84
27.24,2.8,7107.1,59.8,3.19,54.84
28.26,2.9,7106.5,59.8,3.19,54.84
29.27,2.8,7106.7,59.8,3.19,54.84
30.27,4.4,7099.6,59.7,3.19,54.84
31.29,5.3,7108.7,59.8,3.2,54.84
32.3,6.9,7065.1,59.5,3.2,54.84
33.3,5.3,7073.4,59.7,3.2,54.84
34.31,3.6,7073.7,59.6,3.2,54.84
35.32,3.5,7074.3,59.6,3.2,54.84
36.33,3.7,7064.2,59.6,3.2,54.84
37.34,5.8,7060.3,59.6,3.21,54.85
38.35,3.2,7060.6,59.6,3.21,54.85
39.36,2.9,7061.2,59.6,3.21,54.85
40.37,3.4,7062.0,59.6,3.21,54.85
