platform,num_bots,call_duration_config,total_experiment_duration_s,bots_successful,bots_failed,timestamp,timeseries_file,energy_cpu_joules,energy_duration_s,energy_method,avg_power_watts,max_power_watts,avg_cpu_percent,max_cpu_percent,avg_cpu_temp_c,avg_memory_mb,energibridge_csv,total_net_sent_mb,total_net_recv_mb
meet,1,120,125.67,1,0,20260222_170328,data/meet_1bot_r7_20260222_170328_timeseries.csv,675.7793,125.43,energibridge,5.4,19.53,6.77,84.95,41.29,9974.0,data/meet_1bot_r7_20260222_170328_energibridge.csv,6.14,68.02
