elapsed_s,cpu_percent,memory_mb,memory_percent,net_sent_mb_cumulative,net_recv_mb_cumulative
0.0,4.2,6734.7,57.4,0.0,0.0
1.0,12.4,7042.6,59.2,0.01,0.06
2.01,40.5,7204.4,60.2,0.11,0.69
3.02,19.3,7306.5,60.8,0.29,11.88
4.03,23.0,7287.0,60.7,0.32,13.51
5.04,25.6,7267.5,60.6,0.42,18.82
6.04,26.1,7278.7,60.6,0.46,19.67
7.05,9.5,7286.7,60.7,0.48,22.59
8.06,5.9,7300.9,60.7,0.49,22.65
9.07,11.6,7432.1,61.5,1.37,23.56
10.07,11.2,7448.3,61.6,1.42,23.66
11.08,14.7,7387.7,61.2,1.44,23.73
12.09,11.1,7425.2,61.5,1.47,25.2
13.09,8.9,7419.1,61.5,1.5,25.61
14.09,33.1,7487.9,61.9,1.62,37.98
15.1,48.8,7559.0,62.3,2.0,78.26
16.11,8.6,7472.6,61.8,2.01,78.27
17.12,9.8,7510.2,62.0,2.03,78.32
18.13,8.3,7518.3,62.0,2.03,78.33
19.14,4.5,7512.2,62.0,2.04,78.33
20.15,9.4,7486.7,61.9,2.04,78.33
21.15,5.7,7474.1,61.8,2.05,78.33
22.16,13.3,7457.3,61.7,2.05,78.33
23.17,4.9,7446.9,61.6,2.05,78.34
24.18,4.2,7440.9,61.6,2.05,78.34
25.19,4.9,7440.8,61.6,2.05,78.34
26.2,6.7,7439.5,61.6,2.06,78.34
27.21,4.6,7434.0,61.5,2.06,78.35
28.22,3.9,7425.4,61.5,2.06,78.35
29.23,5.7,7425.7,61.5,2.06,78.35
30.24,4.9,7419.9,61.5,2.07,78.36
31.24,7.7,7426.9,61.5,2.07,78.36
32.25,9.0,7362.6,61.1,2.07,78.36
33.26,8.6,7366.2,61.2,2.07,78.36
34.27,4.8,7366.2,61.1,2.08,78.37
35.28,5.2,7366.1,61.1,2.08,78.37
36.29,5.4,7357.0,61.1,2.08,78.37
37.3,4.5,7357.3,61.1,2.08,78.37
38.31,6.5,7358.0,61.1,2.08,78.37
39.32,5.1,7358.7,61.1,2.09,78.37
40.33,3.7,7358.7,61.1,2.09,78.37
41.34,4.1,7358.1,61.1,2.09,78.37
42.35,3.9,7358.1,61.1,2.09,78.38
43.36,4.3,7354.3,61.1,2.1,78.38
44.36,6.2,7315.8,60.8,2.1,78.38
45.37,4.9,7316.1,60.9,2.1,78.38
46.37,7.0,7298.6,60.7,2.11,78.39
47.38,5.6,7299.7,60.7,2.11,78.39
48.38,5.3,7299.8,60.7,2.11,78.39
49.39,3.6,7299.9,60.7,2.11,78.39
50.4,4.0,7299.7,60.7,2.12,78.39
51.41,4.2,7360.1,61.1,2.12,78.4
52.42,4.7,7360.0,61.1,2.12,78.4
53.42,3.8,7347.5,61.0,2.12,78.4
54.43,4.1,7342.7,61.0,2.12,78.4
55.44,4.0,7357.8,61.1,2.13,78.4
56.45,4.4,7357.3,61.1,2.13,78.4
57.45,4.0,7357.4,61.1,2.13,78.4
58.45,3.8,7357.2,61.0,2.13,78.4
59.47,3.5,7346.6,61.0,2.13,78.4
60.47,4.0,7342.2,61.0,2.14,78.41
61.47,3.9,7339.1,61.0,2.15,78.44
62.48,20.1,7338.0,61.0,2.18,83.88
63.49,10.2,7330.4,61.0,2.19,83.9
64.5,16.1,7331.2,61.0,2.22,84.72
65.51,12.5,7335.7,61.0,2.22,84.83
66.51,15.4,7357.4,61.1,2.25,90.51
67.51,10.8,7336.8,61.0,2.26,90.81
68.53,10.1,7331.0,60.9,2.27,90.82
69.54,4.6,7331.2,60.9,2.28,90.84
70.54,3.8,7331.1,60.9,2.28,90.84
71.55,3.7,7330.8,60.9,2.28,90.85
72.56,5.0,7328.5,60.9,2.28,90.85
73.57,3.8,7328.5,60.9,2.29,90.85
74.58,8.2,7329.3,60.9,2.32,91.24
75.58,6.1,7323.2,60.9,2.34,91.28
76.59,4.0,7322.7,60.9,2.34,91.28
77.61,4.3,7323.7,60.9,2.34,91.28
78.62,5.0,7323.6,60.9,2.34,91.28
79.62,3.8,7323.7,60.9,2.34,91.28
80.63,3.9,7323.3,60.9,2.35,91.28
81.65,3.8,7323.3,60.9,2.35,91.28
82.66,6.0,7322.4,60.9,2.35,91.28
83.67,6.1,7320.8,60.9,2.35,91.28
84.68,6.5,7321.4,60.9,2.4,91.39
85.69,5.5,7321.7,60.9,2.4,91.39
86.7,4.2,7321.6,60.9,2.4,91.39
87.71,5.1,7324.2,60.9,2.4,91.39
88.72,3.6,7323.8,60.9,2.41,91.39
89.73,4.5,7312.3,60.8,2.41,91.39
90.74,4.9,7312.4,60.9,2.41,91.4
91.75,4.5,7312.5,60.8,2.42,91.4
92.76,5.9,7313.0,60.8,2.42,91.4
93.77,6.8,7311.7,60.8,2.42,91.4
94.79,4.1,7311.7,60.8,2.42,91.4
95.79,4.3,7311.9,60.8,2.42,91.41
