Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772199596697,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.18742370605469,35.185394287109375,34.85508346557617,37.64061737060547,37.2232780456543,100,100,0,0,0,0,0,0,0,0,0,2.7420623302459717,19327352832,2147483648,11994742784,1080229888
204,1772199596697,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.18742370605469,35.185394287109375,34.85508346557617,37.64061737060547,37.2232780456543,50,0,0,0,50,NaN,0,0,0,0,100,2.7420623302459717,19327352832,2147483648,11995496448,1080229888
204,1772199596903,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.18742370605469,35.185394287109375,34.85508346557617,37.64061737060547,37.2232780456543,26.3157901763916,20,0,19.047618865966797,14.285715103149414,4.761904716491699,0,15.000000953674316,9.523809432983398,9.523809432983398,0,2.7420623302459717,19327352832,2147483648,11995496448,1080229888
201,1772199597107,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.18742370605469,35.185394287109375,34.85508346557617,37.64061737060547,37.2232780456543,40,28.571430206298828,0,15.000000953674316,10.526315689086914,5,9.523809432983398,4.761904716491699,0,0,5,2.7691102027893066,19327352832,2147483648,11995496448,1080229888
204,1772199597309,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.18742370605469,35.185394287109375,34.85508346557617,37.64061737060547,37.2232780456543,35,26.3157901763916,0,15.000000953674316,10,5,0,10,0,4.761904716491699,5,2.7691102027893066,19327352832,2147483648,11995496448,1080229888
203,1772199597515,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.18742370605469,35.185394287109375,34.85508346557617,37.64061737060547,37.2232780456543,35,25,0,10,14.285715103149414,4.761904716491699,9.523809432983398,15.000000953674316,10,5.263157844543457,19.047618865966797,2.7691102027893066,19327352832,2147483648,12020203520,1080229888
202,1772199597719,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.2363395690918,35.21113967895508,34.92326736450195,37.71233367919922,37.31743240356445,30.000001907348633,23.809524536132813,0,19.047618865966797,5,5,0,4.761904716491699,0,4.761904716491699,0,2.7691102027893066,19327352832,2147483648,12038111232,1080229888
202,1772199597921,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.2363395690918,35.21113967895508,34.92326736450195,37.71233367919922,37.31743240356445,42.85714340209961,31.57894515991211,0,20,15.000000953674316,5,5,5,4.761904716491699,5,0,2.7691102027893066,19327352832,2147483648,12039979008,1080229888
204,1772199598124,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.2363395690918,35.21113967895508,34.92326736450195,37.71233367919922,37.31743240356445,40,30.000001907348633,0,21.052631378173828,15.000000953674316,15.000000953674316,9.523809432983398,20,0,14.285715103149414,14.285715103149414,3.6760993003845215,19327352832,2147483648,12048039936,1080229888
200,1772199598329,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.2363395690918,35.21113967895508,34.92326736450195,37.71233367919922,37.31743240356445,45,33.333335876464844,0,25,19.047618865966797,15.000000953674316,5,14.285715103149414,9.523809432983398,5.263157844543457,10,3.6760993003845215,19327352832,2147483648,12048039936,1080229888
203,1772199598530,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.2363395690918,35.21113967895508,34.92326736450195,37.71233367919922,37.31743240356445,45,30.000001907348633,0,23.809524536132813,15.000000953674316,14.285715103149414,5,20,0,15.000000953674316,5.263157844543457,3.6760993003845215,19327352832,2147483648,12108365824,1080229888
203,1772199598734,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26661682128906,35.16795349121094,34.9358024597168,37.66313934326172,37.35468673706055,45,40,14.285715103149414,31.57894515991211,25,15.789472579956055,25,20,15.789472579956055,28.571430206298828,28.571430206298828,3.6760993003845215,19327352832,2147483648,12114395136,1080229888
203,1772199598938,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26661682128906,35.16795349121094,34.9358024597168,37.66313934326172,37.35468673706055,33.333335876464844,19.047618865966797,0,14.285715103149414,9.523809432983398,9.090909004211426,0,0,0,0,5,3.6760993003845215,19327352832,2147483648,12114231296,1080229888
204,1772199599142,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26661682128906,35.16795349121094,34.9358024597168,37.66313934326172,37.35468673706055,31.57894515991211,21.052631378173828,0,10,10,0,4.761904716491699,0,0,0,9.523809432983398,4.258513927459717,19327352832,2147483648,12114231296,1080229888
203,1772199599347,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26661682128906,35.16795349121094,34.9358024597168,37.66313934326172,37.35468673706055,40,28.571430206298828,0,15.000000953674316,10,4.761904716491699,0,0,4.761904716491699,9.090909004211426,9.523809432983398,4.258513927459717,19327352832,2147483648,12114231296,1080229888
201,1772199599551,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26661682128906,35.16795349121094,34.9358024597168,37.66313934326172,37.35468673706055,30.000001907348633,25,0,10,10,4.761904716491699,4.761904716491699,0,0,0,10,4.258513927459717,19327352832,2147483648,12058804224,1080229888
204,1772199599753,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.21063232421875,35.203330993652344,34.98713684082031,37.68075942993164,37.406639099121094,38.095237731933594,20,0,19.047618865966797,9.523809432983398,5,4.761904716491699,0,0,0,5,4.258513927459717,19327352832,2147483648,12058738688,1080229888
203,1772199599958,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.21063232421875,35.203330993652344,34.98713684082031,37.68075942993164,37.406639099121094,30.000001907348633,15.789472579956055,0,10.526315689086914,10,0,0,0,0,0,9.523809432983398,4.258513927459717,19327352832,2147483648,12058656768,1080229888
201,1772199600161,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.21063232421875,35.203330993652344,34.98713684082031,37.68075942993164,37.406639099121094,31.57894515991211,19.047618865966797,0,14.285715103149414,15.000000953674316,4.761904716491699,0,9.523809432983398,0,0,0,4.8426432609558105,19327352832,2147483648,12012421120,1080229888
202,1772199600364,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.21063232421875,35.203330993652344,34.98713684082031,37.68075942993164,37.406639099121094,40,21.052631378173828,0,25,15.000000953674316,5.263157844543457,0,10,0,9.523809432983398,4.761904716491699,4.8426432609558105,19327352832,2147483648,12011159552,1080229888
202,1772199600567,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.140625,35.21063232421875,35.203330993652344,34.98713684082031,37.68075942993164,37.406639099121094,33.333335876464844,19.047618865966797,0,10,10,5,9.090909004211426,0,0,5.263157844543457,9.523809432983398,4.8426432609558105,19327352832,2147483648,12012847104,1080229888
202,1772199600769,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.999244689941406,35.00592041015625,34.812747955322266,37.43079376220703,37.233558654785156,31.57894515991211,21.052631378173828,0,15.000000953674316,5,9.523809432983398,0,4.761904716491699,0,5,0,4.8426432609558105,19327352832,2147483648,12012912640,1080229888
204,1772199600972,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.999244689941406,35.00592041015625,34.812747955322266,37.43079376220703,37.233558654785156,30.000001907348633,19.047618865966797,0,15.000000953674316,9.523809432983398,0,0,0,0,10,0,4.8426432609558105,19327352832,2147483648,12012748800,1080229888
204,1772199601177,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.999244689941406,35.00592041015625,34.812747955322266,37.43079376220703,37.233558654785156,30.000001907348633,20,0,19.047618865966797,5.263157844543457,0,0,0,0,0,4.761904716491699,2.7574009895324707,19327352832,2147483648,11983355904,1080229888
