Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772193790867,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.0885124206543,35.071449279785156,34.849239349365234,37.46349334716797,37.149818420410156,100,0,0,NaN,0,0,0,0,0,0,0,2.314392566680908,19327352832,2147483648,11825070080,1080229888
204,1772193790867,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.0885124206543,35.071449279785156,34.849239349365234,37.46349334716797,37.149818420410156,0,NaN,0,0,NaN,0,0,0,0,0,0,2.314392566680908,19327352832,2147483648,11826069504,1080229888
202,1772193791072,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.0885124206543,35.071449279785156,34.849239349365234,37.46349334716797,37.149818420410156,40,38.095237731933594,0,30.000001907348633,4.761904716491699,5,0,0,0,5,13.636363983154297,2.314392566680908,19327352832,2147483648,11829198848,1080229888
204,1772193791276,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.0885124206543,35.071449279785156,34.849239349365234,37.46349334716797,37.149818420410156,40,55,0,40,33.333335876464844,4.761904716491699,15.000000953674316,0,0,0,0,2.2293663024902344,19327352832,2147483648,11829264384,1080229888
202,1772193791481,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.0885124206543,35.071449279785156,34.849239349365234,37.46349334716797,37.149818420410156,42.85714340209961,28.571430206298828,0,47.619049072265625,0,0,4.545454502105713,0,0,4.761904716491699,0,2.2293663024902344,19327352832,2147483648,11830116352,1080229888
204,1772193791684,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,35.47104263305664,35.380619049072266,35.19363784790039,38.004127502441406,37.39030838012695,45,26.3157901763916,23.809524536132813,15.000000953674316,23.809524536132813,10,5.263157844543457,30.000001907348633,23.809524536132813,30.000001907348633,27.77777862548828,2.2293663024902344,19327352832,2147483648,11843584000,1080229888
199,1772193791889,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,35.47104263305664,35.380619049072266,35.19363784790039,38.004127502441406,37.39030838012695,23.809524536132813,14.285715103149414,0,9.523809432983398,0,0,0,0,0,0,0,2.2293663024902344,19327352832,2147483648,11843534848,1080229888
203,1772193792089,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,35.47104263305664,35.380619049072266,35.19363784790039,38.004127502441406,37.39030838012695,44.4444465637207,35,0,21.052631378173828,15.000000953674316,10,9.523809432983398,5,0,4.761904716491699,9.090909004211426,2.2293663024902344,19327352832,2147483648,11848712192,1080229888
203,1772193792293,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,35.47104263305664,35.380619049072266,35.19363784790039,38.004127502441406,37.39030838012695,40,42.105262756347656,0,28.571430206298828,19.047618865966797,10,5,14.285715103149414,0,5,10.526315689086914,3.090630054473877,19327352832,2147483648,11849515008,1080229888
200,1772193792497,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.109375,35.47104263305664,35.380619049072266,35.19363784790039,38.004127502441406,37.39030838012695,42.85714340209961,38.095237731933594,0,25,15.789472579956055,14.285715103149414,5,0,5,20,0,3.090630054473877,19327352832,2147483648,11849744384,1080229888
204,1772193792699,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.24494171142578,35.2252082824707,35.004295349121094,37.68262481689453,37.44443893432617,35,21.052631378173828,0,25,14.285715103149414,9.523809432983398,4.761904716491699,15.000000953674316,9.523809432983398,10,19.047618865966797,3.090630054473877,19327352832,2147483648,11908497408,1080229888
201,1772193792904,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.24494171142578,35.2252082824707,35.004295349121094,37.68262481689453,37.44443893432617,30.000001907348633,23.809524536132813,0,19.047618865966797,5,0,0,9.523809432983398,0,10,4.761904716491699,3.090630054473877,19327352832,2147483648,11908644864,1080229888
204,1772193793106,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.24494171142578,35.2252082824707,35.004295349121094,37.68262481689453,37.44443893432617,38.095237731933594,20,0,5.263157844543457,5,4.761904716491699,0,0,0,0,0,3.930128812789917,19327352832,2147483648,11887378432,1080229888
204,1772193793311,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.24494171142578,35.2252082824707,35.004295349121094,37.68262481689453,37.44443893432617,30.000001907348633,15.000000953674316,0,10,4.761904716491699,4.761904716491699,0,0,0,0,0,3.930128812789917,19327352832,2147483648,11887411200,1080229888
202,1772193793516,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.24494171142578,35.2252082824707,35.004295349121094,37.68262481689453,37.44443893432617,30.000001907348633,15.000000953674316,0,13.636363983154297,0,0,0,4.761904716491699,0,9.090909004211426,0,3.930128812789917,19327352832,2147483648,11887411200,1080229888
204,1772193793719,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,35.14497375488281,35.07497787475586,34.920745849609375,37.513763427734375,37.32665252685547,33.333335876464844,19.047618865966797,0,10.526315689086914,5,0,0,0,0,0,19.047618865966797,3.930128812789917,19327352832,2147483648,11860393984,1080229888
