Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772192108957,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,36.25367736816406,36.20429229736328,35.5726432800293,38.6368408203125,38.530582427978516,100,0,0,50,100,0,0,0,0,0,0,2.6378843784332275,19327352832,2147483648,11910742016,1080229888
204,1772192108957,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,36.25367736816406,36.20429229736328,35.5726432800293,38.6368408203125,38.530582427978516,100,100,0,100,100,100,50,0,0,0,0,2.6378843784332275,19327352832,2147483648,11910742016,1080229888
202,1772192109163,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,36.25367736816406,36.20429229736328,35.5726432800293,38.6368408203125,38.530582427978516,65,40,0,35,19.047618865966797,9.523809432983398,9.523809432983398,14.285715103149414,4.761904716491699,9.523809432983398,9.523809432983398,2.198514223098755,19327352832,2147483648,11910742016,1080229888
203,1772192109365,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,36.25367736816406,36.20429229736328,35.5726432800293,38.6368408203125,38.530582427978516,42.85714340209961,19.047618865966797,0,23.809524536132813,5.263157844543457,5,0,20,0,5.263157844543457,5,2.198514223098755,19327352832,2147483648,11910742016,1080229888
200,1772192109569,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,36.25367736816406,36.20429229736328,35.5726432800293,38.6368408203125,38.530582427978516,40,25,0,21.052631378173828,14.285715103149414,10,5,19.047618865966797,0,14.285715103149414,14.285715103149414,2.198514223098755,19327352832,2147483648,11910742016,1080229888
204,1772192109770,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.359375,36.722190856933594,36.56365203857422,35.927982330322266,39.0699348449707,38.79275894165039,31.57894515991211,15.789472579956055,10,9.523809432983398,5,4.761904716491699,4.761904716491699,22.22222328186035,15.000000953674316,21.052631378173828,30.000001907348633,2.198514223098755,19327352832,2147483648,11930124288,1080229888
201,1772192109975,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.359375,36.722190856933594,36.56365203857422,35.927982330322266,39.0699348449707,38.79275894165039,33.333335876464844,20,0,10,5,5,5,14.285715103149414,4.761904716491699,0,5,2.198514223098755,19327352832,2147483648,11931156480,1080229888
200,1772192110177,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.359375,36.722190856933594,36.56365203857422,35.927982330322266,39.0699348449707,38.79275894165039,35,30.000001907348633,0,15.000000953674316,10,5,0,4.761904716491699,0,5,4.761904716491699,3.7093563079833984,19327352832,2147483648,11930009600,1080229888
200,1772192110378,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.359375,36.722190856933594,36.56365203857422,35.927982330322266,39.0699348449707,38.79275894165039,36.842105865478516,30.000001907348633,0,20,14.285715103149414,5,5,10,0,10,5.263157844543457,3.7093563079833984,19327352832,2147483648,11930091520,1080229888
201,1772192110579,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,35.359375,36.722190856933594,36.56365203857422,35.927982330322266,39.0699348449707,38.79275894165039,35,30.000001907348633,0,15.000000953674316,10.526315689086914,5,4.761904716491699,15.000000953674316,0,15.000000953674316,10,3.7093563079833984,19327352832,2147483648,11930107904,1080229888
