Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772200409521,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.73434829711914,34.96916580200195,34.678497314453125,37.292938232421875,37.00092697143555,100,0,0,33.333335876464844,66.66667175292969,0,0,0,0,0,0,2.3149795532226563,19327352832,2147483648,11885297664,1080229888
204,1772200409521,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.73434829711914,34.96916580200195,34.678497314453125,37.292938232421875,37.00092697143555,50,66.66667175292969,0,NaN,0,0,0,0,0,0,0,2.3149795532226563,19327352832,2147483648,11886673920,1080229888
200,1772200409727,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.421875,35.02130889892578,35.07196807861328,34.80324172973633,37.48283004760742,37.122352600097656,30.000001907348633,15.789472579956055,0,10,0,0,0,9.523809432983398,0,0,19.047618865966797,2.3149795532226563,19327352832,2147483648,11893637120,1080229888
204,1772200409929,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.421875,35.02130889892578,35.07196807861328,34.80324172973633,37.48283004760742,37.122352600097656,25,19.047618865966797,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,2.3149795532226563,19327352832,2147483648,11893571584,1080229888
204,1772200410133,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.421875,35.02130889892578,35.07196807861328,34.80324172973633,37.48283004760742,37.122352600097656,35,20,0,10,4.761904716491699,4.761904716491699,0,0,0,0,0,2.3842625617980957,19327352832,2147483648,11893833728,1080229888
204,1772200410338,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.421875,35.02130889892578,35.07196807861328,34.80324172973633,37.48283004760742,37.122352600097656,35,20,0,25,5,0,4.761904716491699,23.809524536132813,0,28.571430206298828,19.047618865966797,2.3842625617980957,19327352832,2147483648,11906039808,1080229888
203,1772200410544,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.421875,35.02130889892578,35.07196807861328,34.80324172973633,37.48283004760742,37.122352600097656,25,10,0,4.761904716491699,0,0,0,0,0,0,0,2.3842625617980957,19327352832,2147483648,11905974272,1080229888
202,1772200410748,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.00965881347656,35.08957290649414,34.81108093261719,37.484886169433594,37.12712478637695,35,20,0,10,13.636363983154297,0,4.761904716491699,5,0,4.761904716491699,0,2.3842625617980957,19327352832,2147483648,11901304832,1080229888
204,1772200410951,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.00965881347656,35.08957290649414,34.81108093261719,37.484886169433594,37.12712478637695,40,25,0,23.809524536132813,10,23.809524536132813,0,5,0,5.263157844543457,4.761904716491699,2.3842625617980957,19327352832,2147483648,11900207104,1080229888
200,1772200411156,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.00965881347656,35.08957290649414,34.81108093261719,37.484886169433594,37.12712478637695,42.85714340209961,30.000001907348633,0,15.789472579956055,5.263157844543457,9.523809432983398,5,15.000000953674316,0,14.285715103149414,10,3.0195817947387695,19327352832,2147483648,11900207104,1080229888
