Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772200843907,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.76948165893555,34.94474792480469,34.688232421875,37.30185317993164,37.012451171875,NaN,0,0,50,0,0,0,0,0,0,0,2.2121260166168213,19327352832,2147483648,11936350208,1080229888
213,1772200843907,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.76948165893555,34.94474792480469,34.688232421875,37.30185317993164,37.012451171875,0,100,0,100,50,0,0,0,0,0,0,2.2121260166168213,19327352832,2147483648,11937136640,1080229888
204,1772200844121,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.76948165893555,34.94474792480469,34.688232421875,37.30185317993164,37.012451171875,42.85714340209961,23.809524536132813,0,19.047618865966797,9.523809432983398,13.636363983154297,9.523809432983398,14.285715103149414,0,5,0,2.2295188903808594,19327352832,2147483648,11944902656,1080229888
204,1772200844326,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.76948165893555,34.94474792480469,34.688232421875,37.30185317993164,37.012451171875,33.333335876464844,23.809524536132813,9.523809432983398,15.000000953674316,5,0,4.761904716491699,23.809524536132813,9.523809432983398,14.285715103149414,10,2.2295188903808594,19327352832,2147483648,11944673280,1080229888
204,1772200844531,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.76948165893555,34.94474792480469,34.688232421875,37.30185317993164,37.012451171875,25,15.000000953674316,0,10,4.761904716491699,4.761904716491699,0,0,0,0,4.545454502105713,2.2295188903808594,19327352832,2147483648,11945459712,1080229888
202,1772200844736,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26299285888672,35.20560836791992,34.953575134277344,37.71760177612305,37.17049026489258,33.333335876464844,10.526315689086914,4.761904716491699,14.285715103149414,4.761904716491699,0,0,15.000000953674316,5,20,25,2.2295188903808594,19327352832,2147483648,11961597952,1080229888
202,1772200844939,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26299285888672,35.20560836791992,34.953575134277344,37.71760177612305,37.17049026489258,26.3157901763916,18.18181800842285,0,9.523809432983398,0,0,0,4.761904716491699,0,0,0,2.2295188903808594,19327352832,2147483648,11961892864,1080229888
201,1772200845142,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26299285888672,35.20560836791992,34.953575134277344,37.71760177612305,37.17049026489258,35,21.052631378173828,0,15.789472579956055,9.523809432983398,5,9.523809432983398,15.789472579956055,0,9.090909004211426,5,3.022090196609497,19327352832,2147483648,11955093504,1080229888
201,1772200845344,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26299285888672,35.20560836791992,34.953575134277344,37.71760177612305,37.17049026489258,40,28.571430206298828,0,30.000001907348633,14.285715103149414,9.523809432983398,0,9.523809432983398,0,5.263157844543457,10,3.022090196609497,19327352832,2147483648,11954470912,1080229888
202,1772200845546,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.26299285888672,35.20560836791992,34.953575134277344,37.71760177612305,37.17049026489258,35,21.052631378173828,0,30.000001907348633,5.263157844543457,5,5,14.285715103149414,4.761904716491699,14.285715103149414,15.000000953674316,3.022090196609497,19327352832,2147483648,12013420544,1080229888
201,1772200845749,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.11543655395508,35.07935333251953,34.84644317626953,37.501182556152344,37.15130615234375,38.095237731933594,42.85714340209961,0,25,19.047618865966797,14.285715103149414,5,10.526315689086914,0,15.000000953674316,10,3.022090196609497,19327352832,2147483648,12018876416,1080229888
202,1772200845952,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.11543655395508,35.07935333251953,34.84644317626953,37.501182556152344,37.15130615234375,42.105262756347656,31.57894515991211,0,23.809524536132813,15.789472579956055,5.263157844543457,9.523809432983398,4.761904716491699,0,10,9.523809432983398,3.022090196609497,19327352832,2147483648,11999428608,1080229888
200,1772200846155,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.11543655395508,35.07935333251953,34.84644317626953,37.501182556152344,37.15130615234375,28.571430206298828,10,0,5,4.761904716491699,4.761904716491699,0,0,0,0,0,3.789555311203003,19327352832,2147483648,11999412224,1080229888
203,1772200846356,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.11543655395508,35.07935333251953,34.84644317626953,37.501182556152344,37.15130615234375,31.57894515991211,35,0,15.000000953674316,5.263157844543457,5,0,0,0,4.761904716491699,0,3.789555311203003,19327352832,2147483648,11998937088,1080229888
202,1772200846560,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,35.11543655395508,35.07935333251953,34.84644317626953,37.501182556152344,37.15130615234375,25,25,0,5,0,0,0,0,0,0,0,3.789555311203003,19327352832,2147483648,11998937088,1080229888
200,1772200846763,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.85652542114258,34.99024963378906,34.74357223510742,37.3400764465332,37.06778335571289,35,15.000000953674316,0,10,9.090909004211426,0,0,0,0,0,0,3.789555311203003,19327352832,2147483648,11994365952,1080229888
204,1772200846964,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.85652542114258,34.99024963378906,34.74357223510742,37.3400764465332,37.06778335571289,21.052631378173828,15.000000953674316,0,10,0,0,0,0,0,0,0,3.789555311203003,19327352832,2147483648,11935432704,1080229888
204,1772200847169,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.85652542114258,34.99024963378906,34.74357223510742,37.3400764465332,37.06778335571289,27.272727966308594,19.047618865966797,0,5,0,0,0,0,0,0,0,4.617613315582275,19327352832,2147483648,11935399936,1080229888
200,1772200847374,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.85652542114258,34.99024963378906,34.74357223510742,37.3400764465332,37.06778335571289,35,20,0,9.523809432983398,0,0,0,0,0,0,0,4.617613315582275,19327352832,2147483648,11935399936,1080229888
203,1772200847575,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.171875,34.85652542114258,34.99024963378906,34.74357223510742,37.3400764465332,37.06778335571289,30.000001907348633,10.526315689086914,0,10,5,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,4.617613315582275,19327352832,2147483648,11935399936,1080229888
203,1772200847779,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.7227668762207,34.95669174194336,34.665374755859375,37.276248931884766,36.99570846557617,30.000001907348633,15.000000953674316,0,5,4.761904716491699,0,0,0,0,0,0,4.617613315582275,19327352832,2147483648,11901829120,1080229888
201,1772200847983,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.7227668762207,34.95669174194336,34.665374755859375,37.276248931884766,36.99570846557617,25,19.047618865966797,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,4.617613315582275,19327352832,2147483648,11901861888,1080229888
204,1772200848185,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.7227668762207,34.95669174194336,34.665374755859375,37.276248931884766,36.99570846557617,25,15.000000953674316,0,0,0,0,0,0,0,0,0,2.2388298511505127,19327352832,2147483648,11901861888,1080229888
