Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772197045549,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,34.39359664916992,34.48590850830078,34.285682678222656,36.90347671508789,36.55077362060547,50,50,0,0,50,0,0,0,0,0,0,2.255634307861328,19327352832,2147483648,11865194496,1080229888
204,1772197045550,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.65625,34.39359664916992,34.48590850830078,34.285682678222656,36.90347671508789,36.55077362060547,50,NaN,0,100,0,0,0,0,0,0,0,2.255634307861328,19327352832,2147483648,11865194496,1080229888
199,1772197045755,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.484683990478516,34.47117614746094,34.297386169433594,36.87028503417969,36.613380432128906,30.000001907348633,23.809524536132813,0,14.285715103149414,0,0,0,4.761904716491699,0,4.761904716491699,14.285715103149414,2.255634307861328,19327352832,2147483648,11865194496,1080229888
200,1772197045956,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.484683990478516,34.47117614746094,34.297386169433594,36.87028503417969,36.613380432128906,31.57894515991211,15.789472579956055,0,10,4.761904716491699,0,0,0,0,0,0,2.255634307861328,19327352832,2147483648,11865194496,1080229888
204,1772197046157,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.484683990478516,34.47117614746094,34.297386169433594,36.87028503417969,36.613380432128906,25,20,0,5,5,0,0,0,0,0,0,2.6325507164001465,19327352832,2147483648,11865194496,1080229888
204,1772197046361,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.484683990478516,34.47117614746094,34.297386169433594,36.87028503417969,36.613380432128906,47.619049072265625,42.85714340209961,23.809524536132813,28.571430206298828,15.000000953674316,14.285715103149414,10,30.000001907348633,20,33.333335876464844,35,2.6325507164001465,19327352832,2147483648,11883610112,1080229888
204,1772197046567,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.921875,34.484683990478516,34.47117614746094,34.297386169433594,36.87028503417969,36.613380432128906,26.3157901763916,15.000000953674316,0,0,0,0,0,0,0,0,0,2.6325507164001465,19327352832,2147483648,11883577344,1080229888
199,1772197046771,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,34.77116775512695,34.774173736572266,34.583370208740234,37.334259033203125,36.761844635009766,35,21.052631378173828,0,15.000000953674316,9.523809432983398,0,5,9.523809432983398,4.761904716491699,5,9.523809432983398,2.6325507164001465,19327352832,2147483648,11884527616,1080229888
200,1772197046972,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,34.77116775512695,34.774173736572266,34.583370208740234,37.334259033203125,36.761844635009766,52.38095474243164,23.809524536132813,0,15.000000953674316,5.263157844543457,18.18181800842285,9.523809432983398,5.263157844543457,0,5.263157844543457,0,2.6325507164001465,19327352832,2147483648,11883511808,1080229888
203,1772197047173,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,34.77116775512695,34.774173736572266,34.583370208740234,37.334259033203125,36.761844635009766,40,28.571430206298828,0,20,10,0,0,14.285715103149414,0,15.000000953674316,14.285715103149414,3.0594828128814697,19327352832,2147483648,11883528192,1080229888
204,1772197047377,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,34.77116775512695,34.774173736572266,34.583370208740234,37.334259033203125,36.761844635009766,42.105262756347656,25,0,23.809524536132813,14.285715103149414,9.523809432983398,10,10,0,14.285715103149414,20,3.0594828128814697,19327352832,2147483648,11942412288,1080229888
204,1772197047583,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.625,34.77116775512695,34.774173736572266,34.583370208740234,37.334259033203125,36.761844635009766,38.095237731933594,21.052631378173828,0,15.000000953674316,10,4.761904716491699,4.761904716491699,5,0,4.761904716491699,14.285715103149414,3.0594828128814697,19327352832,2147483648,11921358848,1080229888
204,1772197047788,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.6875,34.584896087646484,34.553340911865234,34.363407135009766,36.89813995361328,36.75788116455078,26.3157901763916,19.047618865966797,0,9.523809432983398,9.523809432983398,4.761904716491699,4.761904716491699,0,0,0,0,3.0594828128814697,19327352832,2147483648,11921276928,1080229888
204,1772197047993,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.6875,34.584896087646484,34.553340911865234,34.363407135009766,36.89813995361328,36.75788116455078,42.85714340209961,25,0,15.000000953674316,10,0,0,0,0,0,0,3.0594828128814697,19327352832,2147483648,11921686528,1080229888
202,1772197048198,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,32.6875,34.584896087646484,34.553340911865234,34.363407135009766,36.89813995361328,36.75788116455078,33.333335876464844,25,0,5,0,0,0,4.761904716491699,0,4.761904716491699,14.285715103149414,4.930206298828125,19327352832,2147483648,11917606912,1080229888
