Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105072941,900,900,899,899,899,900,900,899,11.111111640930176,16.666667938232422,11.428571701049805,13.88888931274414,13.88888931274414,13.51351261138916,18.91891860961914,11.111111640930176,3995.0362548828125,28525.398864746094,22999.91583251953,1480.033447265625,33360306176,2147479552,5051105280,0
199,1772105072941,900,900,899,899,899,900,900,899,11.111111640930176,16.666667938232422,11.428571701049805,13.88888931274414,13.88888931274414,13.51351261138916,18.91891860961914,11.111111640930176,3995.0393676757813,28525.40216064453,22999.954040527344,1480.0410766601563,33360306176,2147479552,5051105280,0
199,1772105073142,900,900,899,899,899,900,900,899,35,35,21.052631378173828,20,26.3157901763916,20,38.095237731933594,25,3995.485595703125,28528.548400878906,23002.12567138672,1480.6106567382813,33360306176,2147479552,5067505664,0
199,1772105073341,900,900,899,899,899,900,900,899,35,35,21.052631378173828,20,26.3157901763916,20,38.095237731933594,25,3995.941650390625,28531.142517089844,23003.761779785156,1481.2620239257813,33360306176,2147479552,5079949312,0
199,1772105073541,900,900,899,899,899,900,900,899,25.641027450561523,22.5,23.076923370361328,18.421052932739258,22.5,23.076923370361328,34.21052551269531,20.512821197509766,3996.365478515625,28534.14862060547,23005.582275390625,1481.830078125,33360306176,2147479552,5082083328,0
200,1772105073741,900,900,899,899,899,900,900,899,25,10.526315689086914,33.333335876464844,20,15.789472579956055,15.789472579956055,21.052631378173828,25,3996.7360229492188,28538.558532714844,23009.206665039063,1482.2395629882813,33360306176,2147479552,5090312192,0
199,1772105073942,900,900,899,899,899,900,900,899,15.000000953674316,10,15.000000953674316,25,19.047618865966797,23.809524536132813,15.000000953674316,15.000000953674316,3996.8839721679688,28541.20947265625,23011.611938476563,1482.2772216796875,33360306176,2147479552,5088161792,0
199,1772105074142,900,900,899,899,899,900,900,899,10,0,21.052631378173828,9.523809432983398,5.263157844543457,36.842105865478516,0,20,3997.0062255859375,28542.875,23013.0947265625,1482.2772216796875,33360306176,2147479552,5088677888,0
199,1772105074342,900,900,899,899,899,900,900,899,10,15.000000953674316,30.000001907348633,0,20,14.285715103149414,4.761904716491699,15.789472579956055,3997.1279296875,28544.240844726563,23014.279663085938,1482.2772216796875,33360306176,2147479552,5088677888,0
200,1772105074542,900,900,899,899,899,900,900,899,10,15.000000953674316,30.000001907348633,0,20,14.285715103149414,4.761904716491699,15.789472579956055,3997.2488403320313,28546.1044921875,23015.959594726563,1482.2772216796875,33360306176,2147479552,5088677888,0
200,1772105074742,900,900,899,899,899,900,900,899,10.256410598754883,17.948719024658203,23.076923370361328,4.878048419952393,17.5,17.073171615600586,0,15.000000953674316,3997.3683471679688,28550.591186523438,23020.26434326172,1482.2772216796875,33360306176,2147479552,5089189888,0
199,1772105074942,900,900,899,899,899,900,900,899,5,9.523809432983398,19.047618865966797,10.526315689086914,10,21.052631378173828,0,40,3997.4960327148438,28553.240173339844,23022.728393554688,1482.2772216796875,33360306176,2147479552,5089964032,0
