Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105325681,899,900,899,900,900,900,899,900,9.090909004211426,8.823529243469238,8.823529243469238,8.823529243469238,8.823529243469238,6.060606002807617,6.060606002807617,14.705883026123047,4219.0509033203125,32125.082397460938,26238.28240966797,1556.884765625,33360306176,2147479552,5016408064,0
199,1772105325681,899,900,899,900,900,900,899,900,9.090909004211426,8.823529243469238,8.823529243469238,8.823529243469238,8.823529243469238,6.060606002807617,6.060606002807617,14.705883026123047,4219.051696777344,32125.08319091797,26238.28240966797,1556.884765625,33360306176,2147479552,5016408064,0
199,1772105325881,899,900,899,900,900,900,899,900,20,15.000000953674316,14.285715103149414,15.789472579956055,14.285715103149414,10.526315689086914,42.85714340209961,25,4219.2177734375,32126.496826171875,26239.480834960938,1556.884765625,33360306176,2147479552,5032050688,0
199,1772105326081,899,900,899,900,900,900,899,900,20,15.000000953674316,14.285715103149414,15.789472579956055,14.285715103149414,10.526315689086914,42.85714340209961,25,4219.362060546875,32127.263427734375,26239.937866210938,1556.884765625,33360306176,2147479552,5035507712,0
200,1772105326281,899,900,899,900,900,900,899,900,23.68421173095703,30.76923179626465,10.526315689086914,15.000000953674316,18.421052932739258,38.46154022216797,10.256410598754883,20,4219.543151855469,32130.62725830078,26242.984497070313,1556.884765625,33360306176,2147479552,5068050432,0
200,1772105326481,899,900,899,900,900,900,899,900,4.761904716491699,5,4.761904716491699,0,4.761904716491699,100,0,0,4219.692626953125,32133.407104492188,26245.45751953125,1556.9257202148438,33360306176,2147479552,5077012480,0
200,1772105326681,899,900,899,900,900,900,899,900,0,0,0,0,0,100,4.761904716491699,15.000000953674316,4219.809143066406,32136.710083007813,26248.578002929688,1556.9257202148438,33360306176,2147479552,5077266432,0
200,1772105326882,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4219.92529296875,32140.73095703125,26252.416015625,1556.9257202148438,33360306176,2147479552,5078011904,0
200,1772105327082,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4220.039367675781,32143.62451171875,26255.126708984375,1556.9257202148438,33360306176,2147479552,5078011904,0
200,1772105327282,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4220.156494140625,32147.315368652344,26258.814086914063,1556.9257202148438,33360306176,2147479552,5074923520,0
200,1772105327482,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4220.2720947265625,32151.156677246094,26262.288513183594,1556.9257202148438,33360306176,2147479552,5074923520,0
200,1772105327682,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4220.387390136719,32154.398010253906,26265.349365234375,1556.9257202148438,33360306176,2147479552,5074923520,0
200,1772105327882,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4220.502014160156,32157.76824951172,26268.537231445313,1556.9257202148438,33360306176,2147479552,5074923520,0
200,1772105328082,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4220.61669921875,32161.255126953125,26271.841796875,1556.9257202148438,33360306176,2147479552,5075181568,0
200,1772105328282,899,900,899,900,900,900,899,900,0,9.523809432983398,0,0,4.761904716491699,100,0,0,4220.7386474609375,32164.254821777344,26274.653686523438,1556.9257202148438,33360306176,2147479552,5075181568,0
200,1772105328482,899,900,899,900,900,900,899,900,0,0,0,4.761904716491699,0,100,0,0,4220.852844238281,32167.320251464844,26277.537170410156,1556.9257202148438,33360306176,2147479552,5075181568,0
200,1772105328683,899,900,899,900,900,900,899,900,0,0,0,0,0,100,4.761904716491699,4.761904716491699,4220.972595214844,32170.66357421875,26280.695556640625,1556.9257202148438,33360306176,2147479552,5075181568,0
200,1772105328883,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4221.086975097656,32174.301513671875,26284.150512695313,1556.9257202148438,33360306176,2147479552,5075181568,0
199,1772105329083,899,900,899,900,900,900,899,900,0,0,0,0,0,100,0,0,4221.200988769531,32177.673278808594,26287.339721679688,1556.9257202148438,33360306176,2147479552,5075181568,0
0,1772105329283,899,900,899,900,900,900,899,900,14.285715103149414,10,14.285715103149414,20,9.523809432983398,30.000001907348633,10,0,4221.389892578125,32180.548461914063,26289.91143798828,1556.9257202148438,33360306176,2147479552,5032226816,0
