Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105232593,1000,1000,1000,1000,1000,1000,1000,999,8.333333969116211,8.333333969116211,5.714285850524902,11.111111640930176,8.333333969116211,13.88888931274414,8.571429252624512,11.764705657958984,4147.6651611328125,30828.13702392578,25044.39434814453,1552.0946044921875,33360306176,2147479552,5014941696,0
199,1772105232593,1000,1000,1000,1000,1000,1000,1000,999,8.333333969116211,8.333333969116211,5.714285850524902,11.111111640930176,8.333333969116211,13.88888931274414,8.571429252624512,11.764705657958984,4147.666748046875,30828.13848876953,25044.39434814453,1552.0946044921875,33360306176,2147479552,5014941696,0
199,1772105232793,1000,1000,1000,1000,1000,1000,1000,999,30.000001907348633,20,15.000000953674316,31.57894515991211,21.052631378173828,15.789472579956055,20,19.047618865966797,4147.836181640625,30829.0625,25045.12078857422,1552.0946044921875,33360306176,2147479552,5040967680,0
202,1772105232993,1000,1000,1000,1000,1000,1000,1000,999,30.000001907348633,20,15.000000953674316,31.57894515991211,21.052631378173828,15.789472579956055,20,19.047618865966797,4147.984802246094,30830.17059326172,25045.930603027344,1552.0946044921875,33360306176,2147479552,5051686912,0
199,1772105233196,1000,1000,1000,1000,1000,1000,1000,999,25.641027450561523,10.526315689086914,27.5,37.5,27.5,25.641027450561523,17.5,20.512821197509766,4148.202697753906,30834.38739013672,25049.802124023438,1552.0946044921875,33360306176,2147479552,5075312640,0
199,1772105233396,1000,1000,1000,1000,1000,1000,1000,999,25.641027450561523,10.526315689086914,27.5,37.5,27.5,25.641027450561523,17.5,20.512821197509766,4148.453063964844,30840.190063476563,25055.251098632813,1552.131103515625,33360306176,2147479552,5078405120,0
199,1772105233596,1000,1000,1000,1000,1000,1000,1000,999,27.5,25,25,29.268291473388672,20.512821197509766,25.641027450561523,27.5,12.5,4148.571472167969,30843.123046875,25058.004028320313,1552.131103515625,33360306176,2147479552,5078405120,0
199,1772105233796,1000,1000,1000,1000,1000,1000,1000,999,5,25,10,15.789472579956055,9.523809432983398,14.285715103149414,19.047618865966797,15.000000953674316,4148.693298339844,30845.03173828125,25059.729614257813,1552.131103515625,33360306176,2147479552,5078597632,0
199,1772105233996,1000,1000,1000,1000,1000,1000,1000,999,5,25,23.809524536132813,19.047618865966797,15.789472579956055,10,15.789472579956055,10,4148.8187255859375,30847.487243652344,25062.001220703125,1552.131103515625,33360306176,2147479552,5080010752,0
199,1772105234196,1000,1000,1000,1000,1000,1000,1000,999,21.052631378173828,5,15.000000953674316,10,5,20,5,30.000001907348633,4148.941711425781,30849.824829101563,25064.158935546875,1552.131103515625,33360306176,2147479552,5080141824,0
199,1772105234396,1000,1000,1000,1000,1000,1000,1000,999,10,5,30.000001907348633,5.263157844543457,15.789472579956055,20,0,10,4149.064270019531,30851.72186279297,25065.872009277344,1552.131103515625,33360306176,2147479552,5080109056,0
199,1772105234596,1000,1000,1000,1000,1000,1000,1000,999,20,10.526315689086914,35,20,9.090909004211426,20,0,5,4149.183654785156,30853.381408691406,25067.35223388672,1552.131103515625,33360306176,2147479552,5080109056,0
200,1772105234796,1000,1000,1000,1000,1000,1000,1000,999,20,10.526315689086914,35,20,9.090909004211426,20,0,5,4149.3070068359375,30855.71026611328,25069.498474121094,1552.131103515625,33360306176,2147479552,5080109056,0
200,1772105234997,1000,1000,1000,1000,1000,1000,1000,999,7.692307949066162,15.000000953674316,23.076923370361328,17.073171615600586,12.5,15.000000953674316,0,15.000000953674316,4149.4271240234375,30858.029663085938,25071.636657714844,1552.131103515625,33360306176,2147479552,5080109056,0
199,1772105235197,1000,1000,1000,1000,1000,1000,1000,999,0,30.000001907348633,25,15.000000953674316,21.052631378173828,5,0,15.789472579956055,4149.547180175781,30860.817810058594,25074.24267578125,1552.131103515625,33360306176,2147479552,5080367104,0
199,1772105235397,1000,1000,1000,1000,1000,1000,1000,999,5,5,20,10.526315689086914,25,30.000001907348633,5,9.523809432983398,4149.6741943359375,30864.245483398438,25077.484313964844,1552.131103515625,33360306176,2147479552,5080367104,0
199,1772105235597,1000,1000,1000,1000,1000,1000,1000,999,10,15.789472579956055,10,15.000000953674316,10,15.000000953674316,25,5,4149.799133300781,30868.395751953125,25081.45147705078,1552.131103515625,33360306176,2147479552,5080268800,0
199,1772105235797,1000,1000,1000,1000,1000,1000,1000,999,5,14.285715103149414,10.526315689086914,20,45,0,15.000000953674316,0,4149.91943359375,30872.13311767578,25085.00518798828,1552.131103515625,33360306176,2147479552,5080264704,0
200,1772105235997,1000,1000,1000,1000,1000,1000,1000,999,15.789472579956055,25,27.272727966308594,15.000000953674316,14.285715103149414,0,15.000000953674316,0,4150.037109375,30875.100219726563,25087.791931152344,1552.131103515625,33360306176,2147479552,5080264704,0
200,1772105236197,1000,1000,1000,1000,1000,1000,1000,999,15.000000953674316,15.000000953674316,15.000000953674316,15.000000953674316,5.263157844543457,10.526315689086914,15.000000953674316,14.285715103149414,4150.1558837890625,30878.937255859375,25091.446533203125,1552.131103515625,33360306176,2147479552,5080264704,0
