Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105082446,1000,1000,999,999,1000,1000,1000,1000,11.111111640930176,18.518518447875977,7.407407283782959,7.692307949066162,7.407407283782959,7.692307949066162,3.846153974533081,3.846153974533081,4002.2716674804688,28626.557556152344,23088.499572753906,1482.598876953125,33360306176,2147479552,5029928960,0
199,1772105082446,1000,1000,999,999,1000,1000,1000,1000,11.111111640930176,18.518518447875977,7.407407283782959,7.692307949066162,7.407407283782959,7.692307949066162,3.846153974533081,3.846153974533081,4002.2722778320313,28626.558227539063,23088.499572753906,1482.598876953125,33360306176,2147479552,5029928960,0
199,1772105082646,1000,1000,999,999,1000,1000,1000,1000,22.22222328186035,30.000001907348633,26.3157901763916,42.85714340209961,21.052631378173828,28.571430206298828,15.789472579956055,23.809524536132813,4002.6704711914063,28629.18408203125,23090.279235839844,1483.05712890625,33360306176,2147479552,5067104256,0
199,1772105082847,1000,1000,999,999,1000,1000,1000,1000,20,25,15.000000953674316,20,47.619049072265625,15.789472579956055,16.666667938232422,15.789472579956055,4003.1187133789063,28631.922912597656,23091.914489746094,1483.6835327148438,33360306176,2147479552,5076594688,0
199,1772105083047,1000,1000,999,999,1000,1000,1000,1000,15.000000953674316,25,78.94737243652344,21.052631378173828,20,16.666667938232422,33.333335876464844,25,4003.560302734375,28635.607360839844,23094.52618408203,1484.2943725585938,33360306176,2147479552,5096427520,0
199,1772105083247,1000,1000,999,999,1000,1000,1000,1000,0,5,100,5,0,0,5.263157844543457,5,4003.9534301757813,28640.012451171875,23097.96142578125,1484.934326171875,33360306176,2147479552,5096169472,0
199,1772105083447,1000,1000,999,999,1000,1000,1000,1000,0,0,100,0,9.090909004211426,0,4.761904716491699,0,4004.1473999023438,28643.203552246094,23100.817749023438,1485.0467529296875,33360306176,2147479552,5096169472,0
199,1772105083647,1000,1000,999,999,1000,1000,1000,1000,0,0,100,0,0,4.761904716491699,0,4.761904716491699,4004.2657470703125,28646.356994628906,23103.785888671875,1485.0503540039063,33360306176,2147479552,5096169472,0
199,1772105083847,1000,1000,999,999,1000,1000,1000,1000,0,4.761904716491699,100,0,0,0,0,0,4004.39453125,28649.570556640625,23106.802185058594,1485.0567626953125,33360306176,2147479552,5096632320,0
199,1772105084047,1000,1000,999,999,1000,1000,1000,1000,0,0,100,0,0,0,0,5,4004.5117797851563,28652.59912109375,23109.65313720703,1485.0567626953125,33360306176,2147479552,5097529344,0
200,1772105084247,1000,1000,999,999,1000,1000,1000,1000,0,0,100,0,0,0,0,0,4004.6266479492188,28655.673583984375,23112.54901123047,1485.0567626953125,33360306176,2147479552,5083983872,0
199,1772105084447,1000,1000,999,999,1000,1000,1000,1000,0,0,100,0,0,0,0,0,4004.7418823242188,28658.833435058594,23115.529541015625,1485.0567626953125,33360306176,2147479552,5083983872,0
199,1772105084647,1000,1000,999,999,1000,1000,1000,1000,0,0,100,0,0,0,0,0,4004.8561401367188,28662.41668701172,23118.932678222656,1485.0567626953125,33360306176,2147479552,5084241920,0
199,1772105084847,1000,1000,999,999,1000,1000,1000,1000,4.761904716491699,0,0,0,0,0,100,0,4004.9716186523438,28665.47772216797,23121.814331054688,1485.0567626953125,33360306176,2147479552,5084676096,0
199,1772105085048,1000,1000,999,999,1000,1000,1000,1000,4.761904716491699,0,0,0,0,4.761904716491699,100,0,4005.0869750976563,28668.245849609375,23124.403259277344,1485.0567626953125,33360306176,2147479552,5084975104,0
200,1772105085248,1000,1000,999,999,1000,1000,1000,1000,0,0,0,0,0,0,100,0,4005.201416015625,28671.557678222656,23127.536071777344,1485.0567626953125,33360306176,2147479552,5085229056,0
199,1772105085448,1000,1000,999,999,1000,1000,1000,1000,0,0,0,0,0,0,100,0,4005.3154907226563,28673.9794921875,23129.777587890625,1485.0567626953125,33360306176,2147479552,5085229056,0
199,1772105085648,1000,1000,999,999,1000,1000,1000,1000,0,0,0,0,0,0,100,0,4005.4320068359375,28676.923583984375,23132.53631591797,1485.0567626953125,33360306176,2147479552,5085229056,0
200,1772105085848,1000,1000,999,999,1000,1000,1000,1000,0,4.761904716491699,0,4.761904716491699,4.761904716491699,0,100,0,4005.5484008789063,28680.46466064453,23135.902770996094,1485.0567626953125,33360306176,2147479552,5085446144,0
200,1772105086048,1000,1000,999,999,1000,1000,1000,1000,0,0,0,0,0,0,95,0,4005.666748046875,28683.409240722656,23138.661499023438,1485.0567626953125,33360306176,2147479552,5085446144,0
1,1772105086249,1000,1000,999,999,1000,1000,1000,1000,16.666667938232422,10,9.523809432983398,9.523809432983398,10,10,5.263157844543457,10,4005.8484497070313,28685.346618652344,23140.27996826172,1485.0567626953125,33360306176,2147479552,5072625664,0
