Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105219285,1000,999,999,1000,1000,1000,999,999,8.108107566833496,5.555555820465088,8.108107566833496,8.108107566833496,8.333333969116211,8.108107566833496,10.810811042785645,5.714285850524902,4138.490478515625,30656.861694335938,24887.46307373047,1551.283447265625,33360306176,2147479552,5028974592,0
199,1772105219285,1000,999,999,1000,1000,1000,999,999,8.108107566833496,5.555555820465088,8.108107566833496,8.108107566833496,8.333333969116211,8.108107566833496,10.810811042785645,5.714285850524902,4138.491455078125,30656.86260986328,24887.46307373047,1551.283447265625,33360306176,2147479552,5028974592,0
199,1772105219485,1000,999,999,1000,1000,1000,999,999,10.526315689086914,14.285715103149414,21.052631378173828,10.526315689086914,19.047618865966797,30.000001907348633,30.000001907348633,35,4138.635009765625,30657.552001953125,24887.971740722656,1551.283447265625,33360306176,2147479552,5047283712,0
199,1772105219685,1000,999,999,1000,1000,1000,999,999,21.052631378173828,10.526315689086914,16.666667938232422,22.22222328186035,21.052631378173828,16.666667938232422,23.809524536132813,30.000001907348633,4138.7747802734375,30658.343994140625,24888.49639892578,1551.283447265625,33360306176,2147479552,5049008128,0
199,1772105219885,1000,999,999,1000,1000,1000,999,999,21.052631378173828,10.526315689086914,16.666667938232422,22.22222328186035,21.052631378173828,16.666667938232422,23.809524536132813,30.000001907348633,4138.948913574219,30660.37176513672,24890.19610595703,1551.283447265625,33360306176,2147479552,5059129344,0
199,1772105220085,1000,999,999,1000,1000,1000,999,999,10.256410598754883,12.5,59.523807525634766,20,15.789472579956055,7.692307949066162,10.256410598754883,30.000001907348633,4139.333984375,30664.426147460938,24893.448486328125,1551.6681518554688,33360306176,2147479552,5072531456,0
199,1772105220285,1000,999,999,1000,1000,1000,999,999,0,0,100,0,0,0,0,0,4139.479736328125,30667.08868408203,24895.87091064453,1551.6681518554688,33360306176,2147479552,5076418560,0
199,1772105220485,1000,999,999,1000,1000,1000,999,999,0,0,100,5,5,0,0,0,4139.605712890625,30669.92559814453,24898.526245117188,1551.6681518554688,33360306176,2147479552,5078495232,0
199,1772105220685,1000,999,999,1000,1000,1000,999,999,0,0,15.789472579956055,0,0,0,85,0,4139.724609375,30672.819885253906,24901.23846435547,1551.6681518554688,33360306176,2147479552,5078970368,0
199,1772105220885,1000,999,999,1000,1000,1000,999,999,0,4.761904716491699,0,4.761904716491699,0,0,100,0,4139.840759277344,30676.270446777344,24904.504028320313,1551.6681518554688,33360306176,2147479552,5078970368,0
199,1772105221086,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,0,100,0,4139.955261230469,30679.226989746094,24907.281860351563,1551.6681518554688,33360306176,2147479552,5078970368,0
199,1772105221286,1000,999,999,1000,1000,1000,999,999,0,0,0,0,9.090909004211426,0,100,0,4140.0733642578125,30682.113708496094,24909.987548828125,1551.6681518554688,33360306176,2147479552,5078970368,0
199,1772105221486,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,4.761904716491699,100,0,4140.199035644531,30685.337158203125,24913.02716064453,1551.6681518554688,33360306176,2147479552,5080465408,0
200,1772105221686,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,0,100,0,4140.314758300781,30688.184509277344,24915.695190429688,1551.6681518554688,33360306176,2147479552,5080776704,0
199,1772105221886,1000,999,999,1000,1000,1000,999,999,4.761904716491699,0,0,0,0,0,100,0,4140.4317626953125,30691.346069335938,24918.67578125,1551.6681518554688,33360306176,2147479552,5080776704,0
199,1772105222086,1000,999,999,1000,1000,1000,999,999,0,4.761904716491699,0,0,0,0,100,0,4140.5472412109375,30693.949462890625,24921.09893798828,1551.6681518554688,33360306176,2147479552,5080776704,0
199,1772105222286,1000,999,999,1000,1000,1000,999,999,0,5,0,4.761904716491699,0,0,100,0,4140.668518066406,30697.508666992188,24924.427307128906,1551.6681518554688,33360306176,2147479552,5081006080,0
199,1772105222486,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,0,100,0,4140.7861328125,30700.233032226563,24926.944763183594,1551.6681518554688,33360306176,2147479552,5081006080,0
200,1772105222686,1000,999,999,1000,1000,1000,999,999,0,0,0,0,5,0,100,0,4140.9014892578125,30703.259521484375,24929.79022216797,1551.6681518554688,33360306176,2147479552,5081006080,0
199,1772105222886,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,0,100,0,4141.016174316406,30706.467834472656,24932.81787109375,1551.6681518554688,33360306176,2147479552,5081006080,0
200,1772105223086,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,0,100,0,4141.132629394531,30709.40118408203,24935.56512451172,1551.6681518554688,33360306176,2147479552,5081006080,0
199,1772105223287,1000,999,999,1000,1000,1000,999,999,10,10,10,25,10,14.285715103149414,40,19.047618865966797,4141.3369140625,30712.049438476563,24937.902282714844,1551.6681518554688,33360306176,2147479552,5032140800,0
1,1772105223487,1000,999,999,1000,1000,1000,999,999,0,0,0,0,0,5,5,0,4141.4559326171875,30712.320068359375,24937.971557617188,1551.6681518554688,33360306176,2147479552,5018025984,0
