Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772104920639,2800,2803,2801,2799,2800,2800,2800,2799,23.913043975830078,15.217391014099121,17.39130401611328,15.217391014099121,17.39130401611328,17.77777862548828,15.555556297302246,17.39130401611328,3860.659423828125,26337.89764404297,21024.88299560547,1438.2191772460938,33360306176,2147479552,5067104256,0
199,1772104920639,2800,2803,2801,2799,2800,2800,2800,2799,23.913043975830078,15.217391014099121,17.39130401611328,15.217391014099121,17.39130401611328,17.77777862548828,15.555556297302246,17.39130401611328,3860.6602172851563,26337.898315429688,21024.88299560547,1438.2191772460938,33360306176,2147479552,5067104256,0
199,1772104920839,2800,2803,2801,2799,2800,2800,2800,2799,15.789472579956055,5.555555820465088,10,15.789472579956055,20,5.263157844543457,15.000000953674316,25,3860.8101806640625,26339.82000732422,21026.552734375,1438.2191772460938,33360306176,2147479552,5077884928,0
199,1772104921039,2800,2803,2801,2799,2800,2800,2800,2799,21.052631378173828,21.052631378173828,36.842105865478516,25,11.764705657958984,16.666667938232422,15.789472579956055,21.052631378173828,3860.951171875,26340.55926513672,21026.986267089844,1438.2191772460938,33360306176,2147479552,5083791360,0
200,1772104921239,2800,2803,2801,2799,2800,2800,2800,2799,10.526315689086914,10,14.285715103149414,10,10,9.523809432983398,10.526315689086914,80,3861.12548828125,26343.485961914063,21029.584045410156,1438.2191772460938,33360306176,2147479552,5104140288,0
200,1772104921439,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,5,10,0,0,100,3861.3231201171875,26347.271362304688,21033.10760498047,1438.2634887695313,33360306176,2147479552,5104422912,0
200,1772104921639,2800,2803,2801,2799,2800,2800,2800,2799,0,5,0,0,0,0,4.761904716491699,100,3861.4495849609375,26349.68621826172,21035.26690673828,1438.2634887695313,33360306176,2147479552,5108563968,0
199,1772104921839,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3861.5659790039063,26352.381591796875,21037.78125,1438.2634887695313,33360306176,2147479552,5109608448,0
200,1772104922039,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3861.6824951171875,26355.92742919922,21041.14715576172,1438.2634887695313,33360306176,2147479552,5109608448,0
200,1772104922239,2800,2803,2801,2799,2800,2800,2800,2799,4.761904716491699,0,0,0,0,10,0,100,3861.8096313476563,26359.34393310547,21044.333984375,1438.2634887695313,33360306176,2147479552,5110718464,0
200,1772104922439,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3861.9276123046875,26363.05224609375,21047.838256835938,1438.2634887695313,33360306176,2147479552,5110718464,0
200,1772104922640,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.0436401367188,26366.419494628906,21051.025329589844,1438.2634887695313,33360306176,2147479552,5110718464,0
200,1772104922840,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,4.761904716491699,100,3862.1592407226563,26370.198608398438,21054.623046875,1438.2634887695313,33360306176,2147479552,5110992896,0
200,1772104923040,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.2755126953125,26373.894958496094,21058.13836669922,1438.2634887695313,33360306176,2147479552,5110992896,0
200,1772104923240,2800,2803,2801,2799,2800,2800,2800,2799,4.761904716491699,4.761904716491699,0,0,5,5,4.761904716491699,100,3862.4038696289063,26377.55926513672,21061.61785888672,1438.2634887695313,33360306176,2147479552,5111762944,0
200,1772104923440,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.5197143554688,26381.65216064453,21065.530212402344,1438.2634887695313,33360306176,2147479552,5110231040,0
199,1772104923640,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.6366577148438,26385.316345214844,21069.014099121094,1438.2634887695313,33360306176,2147479552,5110231040,0
199,1772104923840,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.7529296875,26388.09893798828,21071.81640625,1438.2634887695313,33360306176,2147479552,5110206464,0
200,1772104924040,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.867919921875,26391.241455078125,21074.578735351563,1438.2634887695313,33360306176,2147479552,5110206464,0
200,1772104924240,2800,2803,2801,2799,2800,2800,2800,2799,0,0,0,0,0,0,0,100,3862.9847412109375,26394.918579101563,21078.07177734375,1438.2634887695313,33360306176,2147479552,5110206464,0
0,1772104924441,2800,2803,2801,2799,2800,2800,2800,2799,14.285715103149414,20,10,21.052631378173828,10,10,10,25,3863.1839599609375,26397.221252441406,21080.05584716797,1438.2634887695313,33360306176,2147479552,5093535744,0
