Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105367265,1565,1400,1446,1398,1518,1525,1417,1416,8.823529243469238,5.882352828979492,8.571429252624512,11.428571701049805,8.571429252624512,8.333333969116211,8.571429252624512,8.571429252624512,4248.974792480469,32687.86541748047,26756.9033203125,1557.933837890625,33360306176,2147479552,4999131136,0
199,1772105367265,1565,1400,1446,1398,1518,1525,1417,1416,8.823529243469238,5.882352828979492,8.571429252624512,11.428571701049805,8.571429252624512,8.333333969116211,8.571429252624512,8.571429252624512,4248.975769042969,32687.866149902344,26756.9033203125,1557.933837890625,33360306176,2147479552,4999131136,0
199,1772105367465,1565,1400,1446,1398,1518,1525,1417,1416,5.263157844543457,14.285715103149414,10,50,5.263157844543457,10.526315689086914,10.526315689086914,10.526315689086914,4249.1212158203125,32689.79754638672,26758.625549316406,1557.933837890625,33360306176,2147479552,5024890880,0
199,1772105367665,1565,1400,1446,1398,1518,1525,1417,1416,5.263157844543457,14.285715103149414,10,50,5.263157844543457,10.526315689086914,10.526315689086914,10.526315689086914,4249.322570800781,32691.13409423828,26759.62060546875,1557.933837890625,33360306176,2147479552,5050216448,0
200,1772105367865,1565,1400,1446,1398,1518,1525,1417,1416,20.512821197509766,17.948719024658203,13.1578950881958,57.5,15.000000953674316,15.000000953674316,15.384615898132324,25,4249.457763671875,32694.411193847656,26762.61981201172,1557.933837890625,33360306176,2147479552,5052968960,0
200,1772105368065,1565,1400,1446,1398,1518,1525,1417,1416,0,5,0,100,4.761904716491699,0,0,0,4249.612243652344,32698.008850097656,26765.952392578125,1557.9536743164063,33360306176,2147479552,5061226496,0
200,1772105368266,1565,1400,1446,1398,1518,1525,1417,1416,0,0,4.761904716491699,100,0,0,0,0,4249.726623535156,32700.99951171875,26768.745056152344,1557.9536743164063,33360306176,2147479552,5061226496,0
200,1772105368466,1565,1400,1446,1398,1518,1525,1417,1416,5,0,0,100,0,0,0,0,4249.8408203125,32704.28289794922,26771.84796142578,1557.9536743164063,33360306176,2147479552,5061226496,0
200,1772105368666,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4249.95703125,32707.99530029297,26775.378662109375,1557.9536743164063,33360306176,2147479552,5061484544,0
200,1772105368866,1565,1400,1446,1398,1518,1525,1417,1416,0,0,5,100,0,5,0,4.761904716491699,4250.07666015625,32711.495849609375,26778.697326660156,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105369066,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,4.761904716491699,0,4250.190856933594,32715.628784179688,26782.64959716797,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105369266,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4250.3048095703125,32718.31103515625,26785.152099609375,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105369466,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4250.419616699219,32722.00115966797,26788.661376953125,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105369666,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4250.534423828125,32725.32080078125,26791.80047607422,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105369866,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4250.656982421875,32728.821716308594,26795.116088867188,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105370067,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4250.7723388671875,32732.148376464844,26798.261108398438,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105370267,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,0,0,4250.887145996094,32735.86016845703,26801.793334960938,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105370467,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,4.761904716491699,0,4251.000549316406,32738.646850585938,26804.471618652344,1557.9536743164063,33360306176,2147479552,5063028736,0
200,1772105370667,1565,1400,1446,1398,1518,1525,1417,1416,0,0,0,100,0,0,4.761904716491699,4.761904716491699,4251.116027832031,32741.498107910156,26807.066528320313,1557.9536743164063,33360306176,2147479552,5063024640,0
0,1772105370867,1565,1400,1446,1398,1518,1525,1417,1416,10,10.526315689086914,5,40,10,10,5.555555820465088,15.000000953674316,4251.2999267578125,32744.2001953125,26809.466552734375,1557.9536743164063,33360306176,2147479552,5037498368,0
