Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105194792,899,900,900,899,899,900,900,899,20,14,18,14.285715103149414,14.285715103149414,15.686275482177734,12.244897842407227,14,4112.849609375,30286.222290039063,24560.816284179688,1537.275390625,33360306176,2147479552,5112348672,0
199,1772105194793,899,900,900,899,899,900,900,899,20,14,18,14.285715103149414,14.285715103149414,15.686275482177734,12.244897842407227,14,4112.8504638671875,30286.22296142578,24560.816284179688,1537.275390625,33360306176,2147479552,5112348672,0
199,1772105194993,899,900,900,899,899,900,900,899,25,21.052631378173828,26.3157901763916,36.3636360168457,20,15.789472579956055,33.333335876464844,10.526315689086914,4113.2386474609375,30288.478759765625,24562.22235107422,1537.7994995117188,33360306176,2147479552,5114216448,0
199,1772105195193,899,900,900,899,899,900,900,899,31.57894515991211,31.57894515991211,38.095237731933594,17.647058486938477,26.3157901763916,26.3157901763916,36.842105865478516,25,4113.691833496094,30291.26678466797,24563.984619140625,1538.3475952148438,33360306176,2147479552,5119766528,0
199,1772105195393,899,900,900,899,899,900,900,899,14.285715103149414,20,21.052631378173828,19.047618865966797,25,10,10.526315689086914,15.789472579956055,4114.113220214844,30294.71453857422,24566.398864746094,1538.9544677734375,33360306176,2147479552,5121728512,0
199,1772105195593,899,900,900,899,899,900,900,899,28.571430206298828,26.3157901763916,30.000001907348633,15.789472579956055,15.789472579956055,15.000000953674316,26.3157901763916,19.047618865966797,4114.5474853515625,30298.921142578125,24569.629943847656,1539.5795288085938,33360306176,2147479552,5133561856,0
199,1772105195793,899,900,900,899,899,900,900,899,28.571430206298828,26.3157901763916,30.000001907348633,15.789472579956055,15.789472579956055,15.000000953674316,26.3157901763916,19.047618865966797,4114.760437011719,30301.606689453125,24571.95587158203,1539.693115234375,33360306176,2147479552,5129629696,0
199,1772105195993,899,900,900,899,899,900,900,899,22.5,7.500000476837158,20,20,7.317072868347168,17.5,2.5,17.948719024658203,4114.8961181640625,30303.707397460938,24573.826171875,1539.7315063476563,33360306176,2147479552,5130186752,0
199,1772105196193,899,900,900,899,899,900,900,899,15.789472579956055,9.523809432983398,26.3157901763916,14.285715103149414,25,21.052631378173828,9.523809432983398,10,4115.036315917969,30306.873657226563,24576.90838623047,1539.7315063476563,33360306176,2147479552,5131186176,0
199,1772105196393,899,900,900,899,899,900,900,899,10,15.000000953674316,20,5,30.000001907348633,19.047618865966797,0,19.047618865966797,4115.157165527344,30309.68408203125,24579.428161621094,1539.7315063476563,33360306176,2147479552,5131186176,0
200,1772105196593,899,900,900,899,899,900,900,899,20,0,26.3157901763916,15.000000953674316,15.000000953674316,21.052631378173828,0,0,4115.2774658203125,30312.170654296875,24581.73223876953,1539.7315063476563,33360306176,2147479552,5131186176,0
199,1772105196793,899,900,900,899,899,900,900,899,30.000001907348633,0,15.000000953674316,20,5,25,20,15.789472579956055,4115.403869628906,30315.95684814453,24585.332397460938,1539.7315063476563,33360306176,2147479552,5122043904,0
199,1772105196993,899,900,900,899,899,900,900,899,20,0,0,20,15.000000953674316,5,15.000000953674316,23.809524536132813,4115.5224609375,30319.049438476563,24588.242309570313,1539.7315063476563,33360306176,2147479552,5121785856,0
200,1772105197194,899,900,900,899,899,900,900,899,15.789472579956055,30.000001907348633,0,0,5,5,21.052631378173828,26.3157901763916,4115.648986816406,30323.71014404297,24592.718017578125,1539.7315063476563,33360306176,2147479552,5119545344,0
200,1772105197394,899,900,900,899,899,900,900,899,25,15.000000953674316,10,28.571430206298828,23.809524536132813,10.526315689086914,9.523809432983398,5,4115.777282714844,30326.2763671875,24595.098754882813,1539.7315063476563,33360306176,2147479552,5119844352,0
200,1772105197594,899,900,900,899,899,900,900,899,5,15.000000953674316,10.526315689086914,5,35,4.761904716491699,21.052631378173828,9.523809432983398,4115.897521972656,30328.7705078125,24597.408935546875,1539.7315063476563,33360306176,2147479552,5120102400,0
200,1772105197794,899,900,900,899,899,900,900,899,20,23.809524536132813,14.285715103149414,0,15.000000953674316,0,14.285715103149414,21.052631378173828,4116.0186767578125,30331.79132080078,24600.24725341797,1539.7315063476563,33360306176,2147479552,5111263232,0
200,1772105197994,899,900,900,899,899,900,900,899,19.047618865966797,10.526315689086914,0,9.090909004211426,15.000000953674316,19.047618865966797,15.789472579956055,33.333335876464844,4116.1380615234375,30333.556091308594,24601.83038330078,1539.7315063476563,33360306176,2147479552,5111263232,0
199,1772105198194,899,900,900,899,899,900,900,899,5.263157844543457,10,0,15.789472579956055,30.000001907348633,15.789472579956055,19.047618865966797,10,4116.257080078125,30334.779418945313,24602.87139892578,1539.7315063476563,33360306176,2147479552,5111263232,0
199,1772105198394,899,900,900,899,899,900,900,899,30.000001907348633,5,15.000000953674316,15.000000953674316,15.789472579956055,15.000000953674316,0,5.263157844543457,4116.37841796875,30337.651916503906,24605.560119628906,1539.7315063476563,33360306176,2147479552,5111517184,0
199,1772105198594,899,900,900,899,899,900,900,899,0,20,15.000000953674316,20,25,10,4.761904716491699,14.285715103149414,4116.500671386719,30341.009643554688,24608.746154785156,1539.7315063476563,33360306176,2147479552,5101232128,0
199,1772105198794,899,900,900,899,899,900,900,899,19.047618865966797,0,5,25,20,25,15.000000953674316,0,4116.62158203125,30344.472595214844,24612.014526367188,1539.7315063476563,33360306176,2147479552,5095505920,0
200,1772105198994,899,900,900,899,899,900,900,899,5.263157844543457,5,0,20,31.57894515991211,10,15.000000953674316,15.789472579956055,4116.740478515625,30347.603576660156,24614.96356201172,1539.7315063476563,33360306176,2147479552,5095505920,0
199,1772105199194,899,900,900,899,899,900,900,899,20,10,5,15.000000953674316,9.523809432983398,15.000000953674316,26.3157901763916,10,4116.860778808594,30350.343505859375,24617.51983642578,1539.7315063476563,33360306176,2147479552,5095505920,0
199,1772105199394,899,900,900,899,899,900,900,899,23.809524536132813,19.047618865966797,0,15.000000953674316,5,15.000000953674316,23.809524536132813,10,4116.979248046875,30352.327697753906,24619.32177734375,1539.7315063476563,33360306176,2147479552,5095505920,0
199,1772105199595,899,900,900,899,899,900,900,899,10.526315689086914,23.809524536132813,0,0,20,10,26.3157901763916,25,4117.0992431640625,30354.2705078125,24621.082763671875,1539.7315063476563,33360306176,2147479552,5095505920,0
199,1772105199795,899,900,900,899,899,900,900,899,15.000000953674316,30.000001907348633,0,15.789472579956055,15.000000953674316,0,30.000001907348633,0,4117.223388671875,30356.368103027344,24622.99822998047,1539.7315063476563,33360306176,2147479552,5090680832,0
200,1772105199995,899,900,900,899,899,900,900,899,10,15.000000953674316,19.047618865966797,14.285715103149414,15.789472579956055,15.000000953674316,14.285715103149414,10,4117.3421630859375,30358.607788085938,24625.05712890625,1539.7315063476563,33360306176,2147479552,5090447360,0
200,1772105200195,899,900,900,899,899,900,900,899,40,10.526315689086914,10,28.571430206298828,5,5,10.526315689086914,5,4117.4658203125,30361.04180908203,24627.308654785156,1539.7315063476563,33360306176,2147479552,5089542144,0
200,1772105200395,899,900,900,899,899,900,900,899,20,10,15.000000953674316,20,9.523809432983398,15.000000953674316,15.000000953674316,10,4117.5863037109375,30363.395629882813,24629.48126220703,1539.7315063476563,33360306176,2147479552,5089542144,0
199,1772105200595,899,900,900,899,899,900,900,899,10,10,5,20,15.000000953674316,10,35,0,4117.706359863281,30365.251220703125,24631.15313720703,1539.7315063476563,33360306176,2147479552,5077266432,0
199,1772105200795,899,900,900,899,899,900,900,899,0,10,5.263157844543457,21.052631378173828,20,15.789472579956055,10.526315689086914,15.789472579956055,4117.825256347656,30366.7900390625,24632.4443359375,1539.7315063476563,33360306176,2147479552,5072416768,0
199,1772105200995,899,900,900,899,899,900,900,899,0,4.761904716491699,0,4.761904716491699,31.57894515991211,28.571430206298828,20,20,4117.9439697265625,30368.043884277344,24633.518005371094,1539.7315063476563,33360306176,2147479552,5072416768,0
199,1772105201195,899,900,900,899,899,900,900,899,20,10.526315689086914,0,21.052631378173828,4.761904716491699,15.789472579956055,23.809524536132813,15.000000953674316,4118.062194824219,30369.158752441406,24634.451599121094,1539.7315063476563,33360306176,2147479552,5072674816,0
199,1772105201395,899,900,900,899,899,900,900,899,21.052631378173828,5,10,10,10,30.000001907348633,25,15.000000953674316,4118.221252441406,30370.3466796875,24635.380798339844,1539.7882690429688,33360306176,2147479552,5085229056,0
200,1772105201595,899,900,900,899,899,900,900,899,23.809524536132813,21.052631378173828,30.000001907348633,10,21.052631378173828,15.789472579956055,10,21.052631378173828,4118.548522949219,30373.97344970703,24638.415649414063,1540.1068725585938,33360306176,2147479552,5094092800,0
200,1772105201795,899,900,900,899,899,900,900,899,10.526315689086914,5,15.789472579956055,15.789472579956055,10,25,15.000000953674316,15.000000953674316,4118.6866455078125,30376.770446777344,24641.001831054688,1540.1068725585938,33360306176,2147479552,5086007296,0
200,1772105201996,899,900,900,899,899,900,900,899,30.000001907348633,10,28.571430206298828,27.272727966308594,10,25,15.000000953674316,23.809524536132813,4119.010925292969,30380.630493164063,24644.188903808594,1540.4829711914063,33360306176,2147479552,5086261248,0
199,1772105202196,899,900,900,899,899,900,900,899,20,0,33.333335876464844,5.263157844543457,9.523809432983398,20,5,26.3157901763916,4119.165954589844,30382.806213378906,24646.13409423828,1540.5189208984375,33360306176,2147479552,5086261248,0
200,1772105202396,899,900,900,899,899,900,900,899,20,0,33.333335876464844,5.263157844543457,9.523809432983398,20,5,26.3157901763916,4119.60546875,30386.952209472656,24649.33172607422,1541.1022338867188,33360306176,2147479552,5086261248,0
