Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105296480,999,999,1000,1000,998,999,999,1000,27.45098114013672,30.000001907348633,22,20,26,24,23.52941131591797,26,4197.450439453125,31723.302185058594,25868.218383789063,1555.6953735351563,33360306176,2147479552,5036089344,0
199,1772105296480,999,999,1000,1000,998,999,999,1000,27.45098114013672,30.000001907348633,22,20,26,24,23.52941131591797,26,4197.451232910156,31723.303100585938,25868.218383789063,1555.6953735351563,33360306176,2147479552,5036089344,0
199,1772105296680,999,999,1000,1000,998,999,999,1000,22.22222328186035,5,30.000001907348633,21.052631378173828,10,5.555555820465088,20,15.000000953674316,4197.6072998046875,31725.82080078125,25870.519470214844,1555.6953735351563,33360306176,2147479552,5044666368,0
199,1772105296880,999,999,1000,1000,998,999,999,1000,25,30.000001907348633,21.052631378173828,20,25,47.619049072265625,11.111111640930176,15.789472579956055,4197.785583496094,31726.956970214844,25871.331176757813,1555.6953735351563,33360306176,2147479552,5065945088,0
199,1772105297080,999,999,1000,1000,998,999,999,1000,10.526315689086914,0,5.263157844543457,22.22222328186035,70,5.263157844543457,5,0,4197.9320068359375,31729.44793701172,25873.511474609375,1555.6953735351563,33360306176,2147479552,5067436032,0
199,1772105297280,999,999,1000,1000,998,999,999,1000,5.263157844543457,5,14.285715103149414,23.809524536132813,100,10,4.761904716491699,5,4198.282470703125,31734.573791503906,25878.009887695313,1556.0147705078125,33360306176,2147479552,5080477696,0
199,1772105297480,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4198.401062011719,31737.688537597656,25880.93975830078,1556.0147705078125,33360306176,2147479552,5080477696,0
200,1772105297680,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4198.5152587890625,31740.912231445313,25883.982421875,1556.0147705078125,33360306176,2147479552,5080477696,0
200,1772105297881,999,999,1000,1000,998,999,999,1000,57.142860412597656,0,4.761904716491699,0,42.105262756347656,0,0,0,4198.630859375,31744.196899414063,25887.08514404297,1556.0147705078125,33360306176,2147479552,5080727552,0
200,1772105298081,999,999,1000,1000,998,999,999,1000,100,9.523809432983398,0,0,0,0,0,5,4198.7489013671875,31747.72088623047,25890.438415527344,1556.0147705078125,33360306176,2147479552,5080727552,0
200,1772105298281,999,999,1000,1000,998,999,999,1000,100,0,0,0,0,0,0,0,4198.8646240234375,31751.15216064453,25893.673706054688,1556.0147705078125,33360306176,2147479552,5078614016,0
200,1772105298481,999,999,1000,1000,998,999,999,1000,90,0,0,4.761904716491699,10,0,0,0,4198.97900390625,31754.166137695313,25896.506896972656,1556.0147705078125,33360306176,2147479552,5078872064,0
199,1772105298681,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4199.094665527344,31758.013427734375,25900.1728515625,1556.0147705078125,33360306176,2147479552,5078872064,0
199,1772105298881,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4199.209167480469,31761.9443359375,25903.92169189453,1556.0147705078125,33360306176,2147479552,5078843392,0
199,1772105299081,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4199.324157714844,31765.368408203125,25907.164428710938,1556.0147705078125,33360306176,2147479552,5078843392,0
199,1772105299281,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,4.761904716491699,0,0,4199.447998046875,31768.412353515625,25910.01837158203,1556.0147705078125,33360306176,2147479552,5078843392,0
199,1772105299481,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4199.5625,31771.73260498047,25913.1572265625,1556.0147705078125,33360306176,2147479552,5078843392,0
199,1772105299681,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4199.676940917969,31775.336486816406,25916.57928466797,1556.0147705078125,33360306176,2147479552,5078843392,0
199,1772105299881,999,999,1000,1000,998,999,999,1000,0,0,0,0,100,0,0,0,4199.791931152344,31778.92156982422,25919.98291015625,1556.0147705078125,33360306176,2147479552,5078843392,0
200,1772105300081,999,999,1000,1000,998,999,999,1000,0,0,15.000000953674316,5,78.94737243652344,5.263157844543457,5,5,4199.94384765625,31782.922790527344,25923.735107421875,1556.0147705078125,33360306176,2147479552,5062676480,0
0,1772105300282,999,999,1000,1000,998,999,999,1000,9.523809432983398,9.523809432983398,10,5.263157844543457,9.523809432983398,15.000000953674316,9.523809432983398,10,4200.1043701171875,31784.570434570313,25925.087158203125,1556.0147705078125,33360306176,2147479552,5065928704,0
