Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105044371,900,900,899,899,900,899,899,899,11.428571701049805,11.111111640930176,13.88888931274414,13.88888931274414,8.333333969116211,8.333333969116211,11.428571701049805,8.333333969116211,3966.8939819335938,28093.606018066406,22616.18798828125,1465.80224609375,33360306176,2147479552,5095194624,0
199,1772105044371,900,900,899,899,900,899,899,899,11.428571701049805,11.111111640930176,13.88888931274414,13.88888931274414,8.333333969116211,8.333333969116211,11.428571701049805,8.333333969116211,3966.8968505859375,28093.609497070313,22616.18798828125,1465.8035278320313,33360306176,2147479552,5095194624,0
199,1772105044571,900,900,899,899,900,899,899,899,15.789472579956055,35,21.052631378173828,23.809524536132813,30.000001907348633,30.000001907348633,26.3157901763916,30.000001907348633,3967.3364868164063,28096.348205566406,22617.965881347656,1466.406494140625,33360306176,2147479552,5091209216,0
199,1772105044771,900,900,899,899,900,899,899,899,25,25,30.000001907348633,26.3157901763916,35,35,25,16.666667938232422,3967.8136596679688,28100.59033203125,22621.159912109375,1466.9613037109375,33360306176,2147479552,5128142848,0
200,1772105044971,900,900,899,899,900,899,899,899,25,15.000000953674316,10,5,80.95238494873047,0,5.263157844543457,9.523809432983398,3968.251708984375,28104.754516601563,22624.27490234375,1467.6002807617188,33360306176,2147479552,5142155264,0
199,1772105045171,900,900,899,899,900,899,899,899,100,21.052631378173828,5,0,5.555555820465088,5,5,5,3968.6443481445313,28109.117614746094,22627.7998046875,1468.04736328125,33360306176,2147479552,5147058176,0
200,1772105045371,900,900,899,899,900,899,899,899,100,0,0,0,4.761904716491699,0,0,0,3968.7647705078125,28112.971069335938,22631.469360351563,1468.04736328125,33360306176,2147479552,5147316224,0
200,1772105045571,900,900,899,899,900,899,899,899,100,4.761904716491699,0,0,0,0,5,0,3968.90185546875,28116.390197753906,22634.682739257813,1468.0576782226563,33360306176,2147479552,5147316224,0
200,1772105045771,900,900,899,899,900,899,899,899,50,0,0,0,50,0,0,0,3969.0183715820313,28119.694885253906,22637.806030273438,1468.0576782226563,33360306176,2147479552,5147500544,0
199,1772105045972,900,900,899,899,900,899,899,899,0,0,0,0,100,4.761904716491699,4.761904716491699,0,3969.137939453125,28124.167358398438,22642.094787597656,1468.0576782226563,33360306176,2147479552,5148016640,0
199,1772105046172,900,900,899,899,900,899,899,899,0,5,0,0,100,0,0,0,3969.254638671875,28128.21319580078,22645.95819091797,1468.0576782226563,33360306176,2147479552,5148016640,0
200,1772105046372,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,0,3969.3707275390625,28131.310485839844,22648.87176513672,1468.0576782226563,33360306176,2147479552,5148016640,0
200,1772105046572,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,0,3969.48583984375,28135.36163330078,22652.74151611328,1468.0576782226563,33360306176,2147479552,5148016640,0
200,1772105046772,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,20,3969.6082153320313,28138.812438964844,22656.00830078125,1468.0576782226563,33360306176,2147479552,5148274688,0
200,1772105046972,900,900,899,899,900,899,899,899,0,0,4.761904716491699,4.761904716491699,100,0,0,0,3969.7273559570313,28142.435546875,22659.447998046875,1468.0576782226563,33360306176,2147479552,5148274688,0
200,1772105047172,900,900,899,899,900,899,899,899,0,4.761904716491699,0,0,100,0,0,0,3969.8436889648438,28145.600036621094,22662.42987060547,1468.0576782226563,33360306176,2147479552,5148274688,0
200,1772105047372,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,0,3969.9603271484375,28149.001892089844,22665.836486816406,1468.0576782226563,33360306176,2147479552,5148274688,0
200,1772105047572,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,0,3970.0758666992188,28152.705200195313,22669.168884277344,1468.0576782226563,33360306176,2147479552,5148274688,0
200,1772105047772,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,0,3970.1921997070313,28155.62420654297,22671.902221679688,1468.0576782226563,33360306176,2147479552,5148274688,0
200,1772105047973,900,900,899,899,900,899,899,899,0,0,0,0,100,0,0,0,3970.3086547851563,28158.966430664063,22675.06268310547,1468.0576782226563,33360306176,2147479552,5148274688,0
0,1772105048173,900,900,899,899,900,899,899,899,10,5,10,20,31.57894515991211,15.000000953674316,10.526315689086914,10,3970.5130004882813,28161.999938964844,22677.778869628906,1468.0576782226563,33360306176,2147479552,5127766016,0
