Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105106404,999,1000,1000,1000,1000,1000,1000,1000,19.44444465637207,14.285715103149414,14.285715103149414,11.764705657958984,23.52941131591797,19.44444465637207,13.88888931274414,16.666667938232422,4025.8541870117188,28975.68780517578,23397.199829101563,1494.704833984375,33360306176,2147479552,5039091712,0
199,1772105106405,999,1000,1000,1000,1000,1000,1000,1000,19.44444465637207,14.285715103149414,14.285715103149414,11.764705657958984,23.52941131591797,19.44444465637207,13.88888931274414,16.666667938232422,4025.8548583984375,28975.688598632813,23397.199829101563,1494.704833984375,33360306176,2147479552,5039091712,0
199,1772105106605,999,1000,1000,1000,1000,1000,1000,1000,19.047618865966797,45,25,28.571430206298828,19.047618865966797,10,15.789472579956055,15.000000953674316,4026.0640869140625,28976.808959960938,23397.873046875,1494.87255859375,33360306176,2147479552,5049380864,0
199,1772105106805,999,1000,1000,1000,1000,1000,1000,1000,16.666667938232422,21.052631378173828,52.6315803527832,20,15.000000953674316,15.789472579956055,21.052631378173828,20,4026.4976196289063,28980.040161132813,23400.119750976563,1495.426025390625,33360306176,2147479552,5051711488,0
200,1772105107005,999,1000,1000,1000,1000,1000,1000,1000,16.666667938232422,21.052631378173828,52.6315803527832,20,15.000000953674316,15.789472579956055,21.052631378173828,20,4026.9564208984375,28984.19561767578,23403.212890625,1495.9892578125,33360306176,2147479552,5068685312,0
199,1772105107205,999,1000,1000,1000,1000,1000,1000,1000,12.195121765136719,24.390243530273438,50,10,10,10,60.52631759643555,12.820513725280762,4027.4087524414063,28988.076232910156,23406.102478027344,1496.6000366210938,33360306176,2147479552,5088043008,0
200,1772105107405,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,5.263157844543457,0,5,5,9.523809432983398,4027.8241577148438,28991.976318359375,23409.137634277344,1497.1249389648438,33360306176,2147479552,5091745792,0
199,1772105107605,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,0,4.761904716491699,0,0,5,4027.9420776367188,28994.89825439453,23411.879150390625,1497.1249389648438,33360306176,2147479552,5091745792,0
199,1772105107805,999,1000,1000,1000,1000,1000,1000,1000,0,0,10,0,0,0,90,0,4028.0778198242188,28997.227111816406,23414.007751464844,1497.1348876953125,33360306176,2147479552,5092229120,0
199,1772105108005,999,1000,1000,1000,1000,1000,1000,1000,0,0,0,5,0,0,100,0,4028.19873046875,29000.907104492188,23417.50439453125,1497.1348876953125,33360306176,2147479552,5093724160,0
200,1772105108205,999,1000,1000,1000,1000,1000,1000,1000,0,4.761904716491699,0,0,0,4.761904716491699,100,0,4028.3197631835938,29003.478942871094,23419.89422607422,1497.1348876953125,33360306176,2147479552,5095510016,0
200,1772105108405,999,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,100,0,4028.4361572265625,29006.838439941406,23423.072509765625,1497.1348876953125,33360306176,2147479552,5095510016,0
200,1772105108605,999,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,100,0,4028.5510864257813,29009.614013671875,23425.720825195313,1497.1348876953125,33360306176,2147479552,5095510016,0
200,1772105108806,999,1000,1000,1000,1000,1000,1000,1000,0,0,80,4.761904716491699,0,0,20,9.523809432983398,4028.6694946289063,29012.725830078125,23428.598388671875,1497.1348876953125,33360306176,2147479552,5095510016,0
200,1772105109006,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,0,0,0,0,0,4028.786376953125,29016.220642089844,23431.911682128906,1497.1348876953125,33360306176,2147479552,5095563264,0
200,1772105109206,999,1000,1000,1000,1000,1000,1000,1000,4.761904716491699,0,100,0,9.090909004211426,0,0,0,4028.9052734375,29019.146728515625,23434.65625,1497.1348876953125,33360306176,2147479552,5094727680,0
200,1772105109406,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,4.761904716491699,0,0,0,0,4029.021484375,29022.23779296875,23437.564575195313,1497.1348876953125,33360306176,2147479552,5094727680,0
200,1772105109606,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,0,0,0,0,0,4029.1378173828125,29025.229125976563,23440.375854492188,1497.1348876953125,33360306176,2147479552,5094727680,0
200,1772105109806,999,1000,1000,1000,1000,1000,1000,1000,0,4.761904716491699,100,0,0,0,0,0,4029.2626953125,29028.232299804688,23443.192993164063,1497.1348876953125,33360306176,2147479552,5094903808,0
199,1772105110006,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,0,0,0,0,0,4029.3780517578125,29031.229736328125,23446.01007080078,1497.1348876953125,33360306176,2147479552,5094903808,0
200,1772105110206,999,1000,1000,1000,1000,1000,1000,1000,0,0,100,4.761904716491699,0,4.761904716491699,0,0,4029.4942626953125,29034.11297607422,23448.71221923828,1497.1348876953125,33360306176,2147479552,5094903808,0
0,1772105110407,999,1000,1000,1000,1000,1000,1000,1000,15.000000953674316,5.555555820465088,26.3157901763916,15.000000953674316,10.526315689086914,10.526315689086914,25,10,4029.7041015625,29037.013793945313,23451.281127929688,1497.1348876953125,33360306176,2147479552,5059747840,0
