Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105134998,900,900,900,899,899,900,900,900,13.793103218078613,13.333333969116211,13.333333969116211,10.344827651977539,10.344827651977539,7.142857551574707,7.407407283782959,10.344827651977539,4053.6467895507813,29399.166137695313,23773.839904785156,1507.9949951171875,33360306176,2147479552,5050847232,0
199,1772105134998,900,900,900,899,899,900,900,900,13.793103218078613,13.333333969116211,13.333333969116211,10.344827651977539,10.344827651977539,7.142857551574707,7.407407283782959,10.344827651977539,4053.647705078125,29399.16680908203,23773.839904785156,1507.9949951171875,33360306176,2147479552,5050847232,0
199,1772105135198,900,900,900,899,899,900,900,900,20,16.666667938232422,26.3157901763916,31.57894515991211,10.526315689086914,25,20,31.57894515991211,4054.0621948242188,29401.83563232422,23775.628845214844,1508.525634765625,33360306176,2147479552,5072670720,0
200,1772105135398,900,900,900,899,899,900,900,900,27.77777862548828,23.809524536132813,26.3157901763916,26.3157901763916,33.333335876464844,21.052631378173828,28.571430206298828,30.000001907348633,4054.5137329101563,29404.96356201172,23777.61737060547,1509.1827392578125,33360306176,2147479552,5073936384,0
199,1772105135598,900,900,900,899,899,900,900,900,9.523809432983398,30.000001907348633,10,85,5.555555820465088,36.842105865478516,26.3157901763916,5.263157844543457,4054.9635620117188,29409.265258789063,23780.83740234375,1509.8259887695313,33360306176,2147479552,5099556864,0
199,1772105135798,900,900,900,899,899,900,900,900,16.666667938232422,42.105262756347656,15.789472579956055,89.47368621826172,40,54.54545593261719,10.526315689086914,27.272727966308594,4055.4432373046875,29414.476684570313,23785.123474121094,1510.390380859375,33360306176,2147479552,5118574592,0
200,1772105135998,900,900,900,899,899,900,900,900,16.666667938232422,42.105262756347656,15.789472579956055,89.47368621826172,40,54.54545593261719,10.526315689086914,27.272727966308594,4055.7434692382813,29421.62713623047,23791.95281982422,1510.4374389648438,33360306176,2147479552,5145763840,0
199,1772105136199,900,900,900,899,899,900,900,900,70.73170471191406,22.5,73.17073059082031,25.641027450561523,9.756096839904785,66.66667175292969,62.5,55.26315689086914,4056.1207885742188,29426.368041992188,23796.36065673828,1510.4476928710938,33360306176,2147479552,5199519744,0
199,1772105136399,900,900,900,899,899,900,900,900,25,0,0,38.095237731933594,45,40,100,4.761904716491699,4056.3756103515625,29431.017700195313,23800.754455566406,1510.4476928710938,33360306176,2147479552,5316866048,0
199,1772105136599,900,900,900,899,899,900,900,900,0,0,0,35,35,20,100,0,4056.597900390625,29434.198486328125,23803.694885253906,1510.4476928710938,33360306176,2147479552,5445640192,0
