Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105256940,1000,1000,1000,999,1000,1000,999,999,22.22222328186035,11.111111640930176,13.333333969116211,11.111111640930176,13.333333969116211,17.77777862548828,28.260868072509766,13.636363983154297,4166.398742675781,31171.37176513672,25360.40411376953,1553.613525390625,33360306176,2147479552,5047840768,0
200,1772105256940,1000,1000,1000,999,1000,1000,999,999,22.22222328186035,11.111111640930176,13.333333969116211,11.111111640930176,13.333333969116211,17.77777862548828,28.260868072509766,13.636363983154297,4166.3995361328125,31171.372619628906,25360.40411376953,1553.613525390625,33360306176,2147479552,5047840768,0
199,1772105257140,1000,1000,1000,999,1000,1000,999,999,10,28.571430206298828,10.526315689086914,26.3157901763916,25,10,23.809524536132813,10.526315689086914,4166.573486328125,31173.447204589844,25362.262939453125,1553.6217041015625,33360306176,2147479552,5048131584,0
199,1772105257340,1000,1000,1000,999,1000,1000,999,999,21.052631378173828,25,47.619049072265625,26.3157901763916,25,20,31.57894515991211,42.85714340209961,4166.972351074219,31176.773681640625,25364.83319091797,1553.8992919921875,33360306176,2147479552,5080145920,0
199,1772105257540,1000,1000,1000,999,1000,1000,999,999,0,0,100,0,0,0,4.761904716491699,4.761904716491699,4167.092224121094,31180.117736816406,25367.890014648438,1553.8992919921875,33360306176,2147479552,5080145920,0
199,1772105257740,1000,1000,1000,999,1000,1000,999,999,0,0,100,0,0,0,0,0,4167.2069091796875,31183.233276367188,25370.825805664063,1553.8992919921875,33360306176,2147479552,5080621056,0
199,1772105257941,1000,1000,1000,999,1000,1000,999,999,0,0,100,4.761904716491699,0,0,0,0,4167.322509765625,31186.047790527344,25373.458557128906,1553.8992919921875,33360306176,2147479552,5080604672,0
200,1772105258141,1000,1000,1000,999,1000,1000,999,999,0,0,100,0,0,0,0,0,4167.436706542969,31189.21014404297,25376.441833496094,1553.8992919921875,33360306176,2147479552,5080604672,0
200,1772105258341,1000,1000,1000,999,1000,1000,999,999,4.761904716491699,5.263157844543457,100,0,0,9.523809432983398,0,0,4167.560546875,31192.478271484375,25379.526977539063,1553.8992919921875,33360306176,2147479552,5082890240,0
199,1772105258541,1000,1000,1000,999,1000,1000,999,999,0,0,31.57894515991211,0,0,0,68.42105102539063,0,4167.6763916015625,31194.888427734375,25381.95361328125,1553.8992919921875,33360306176,2147479552,5075075072,0
199,1772105258741,1000,1000,1000,999,1000,1000,999,999,0,0,0,0,4.761904716491699,0,100,0,4167.792785644531,31198.711975097656,25385.39971923828,1553.8992919921875,33360306176,2147479552,5075075072,0
199,1772105258941,1000,1000,1000,999,1000,1000,999,999,0,0,0,0,0,0,100,0,4167.9068603515625,31201.68280029297,25388.19091796875,1553.8992919921875,33360306176,2147479552,5075075072,0
199,1772105259141,1000,1000,1000,999,1000,1000,999,999,0,0,0,0,0,0,100,0,4168.021789550781,31205.114196777344,25391.442626953125,1553.8992919921875,33360306176,2147479552,5075075072,0
200,1772105259341,1000,1000,1000,999,1000,1000,999,999,0,0,0,0,0,0,100,0,4168.139099121094,31208.67449951172,25394.82305908203,1553.8992919921875,33360306176,2147479552,5075927040,0
199,1772105259541,1000,1000,1000,999,1000,1000,999,999,4.761904716491699,0,0,0,0,0,100,0,4168.253723144531,31211.654235839844,25397.622619628906,1553.8992919921875,33360306176,2147479552,5075927040,0
199,1772105259741,1000,1000,1000,999,1000,1000,999,999,0,0,4.761904716491699,0,0,0,100,0,4168.371520996094,31214.345458984375,25400.133056640625,1553.8992919921875,33360306176,2147479552,5076103168,0
199,1772105259942,1000,1000,1000,999,1000,1000,999,999,0,4.761904716491699,0,0,0,0,100,0,4168.487854003906,31217.163024902344,25402.76806640625,1553.8992919921875,33360306176,2147479552,5076103168,0
199,1772105260142,1000,1000,1000,999,1000,1000,999,999,0,0,0,0,9.523809432983398,0,100,0,4168.604309082031,31219.71502685547,25405.139770507813,1553.8992919921875,33360306176,2147479552,5076103168,0
200,1772105260342,1000,1000,1000,999,1000,1000,999,999,0,0,0,0,0,0,100,0,4168.719543457031,31222.810607910156,25408.253173828125,1553.8992919921875,33360306176,2147479552,5076103168,0
0,1772105260542,1000,1000,1000,999,1000,1000,999,999,25,10,10.526315689086914,10,5.263157844543457,10,50,9.523809432983398,4168.907897949219,31226.09344482422,25411.04656982422,1553.8992919921875,33360306176,2147479552,5050322944,0
