Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105270486,999,1000,1000,1000,999,999,1000,1000,5.882352828979492,8.571429252624512,11.111111640930176,8.823529243469238,11.111111640930176,13.88888931274414,11.111111640930176,10.810811042785645,4175.3792724609375,31325.01922607422,25500.17352294922,1554.0758056640625,33360306176,2147479552,5002051584,0
199,1772105270486,999,1000,1000,1000,999,999,1000,1000,5.882352828979492,8.571429252624512,11.111111640930176,8.823529243469238,11.111111640930176,13.88888931274414,11.111111640930176,10.810811042785645,4175.380065917969,31325.02020263672,25500.17352294922,1554.0758056640625,33360306176,2147479552,5002051584,0
199,1772105270686,999,1000,1000,1000,999,999,1000,1000,15.000000953674316,26.3157901763916,10.526315689086914,14.285715103149414,11.111111640930176,15.000000953674316,20,31.57894515991211,4175.542541503906,31326.740112304688,25501.69189453125,1554.0758056640625,33360306176,2147479552,5036261376,0
199,1772105270886,999,1000,1000,1000,999,999,1000,1000,15.000000953674316,26.3157901763916,10.526315689086914,14.285715103149414,11.111111640930176,15.000000953674316,20,31.57894515991211,4175.686279296875,31327.667541503906,25502.312927246094,1554.0758056640625,33360306176,2147479552,5041360896,0
200,1772105271086,999,1000,1000,1000,999,999,1000,1000,55,15.384615898132324,20,30.76923179626465,15.000000953674316,18.421052932739258,23.68421173095703,26.3157901763916,4175.926330566406,31331.424377441406,25505.720458984375,1554.0758056640625,33360306176,2147479552,5111468032,0
199,1772105271286,999,1000,1000,1000,999,999,1000,1000,55,5.263157844543457,47.36842346191406,44.4444465637207,52.6315803527832,20,42.85714340209961,38.095237731933594,4176.336730957031,31337.758422851563,25511.29461669922,1554.4338989257813,33360306176,2147479552,5140443136,0
199,1772105271486,999,1000,1000,1000,999,999,1000,1000,42.85714340209961,70,5,60.000003814697266,47.619049072265625,0,75,70,4176.601379394531,31344.57421875,25517.862243652344,1554.4338989257813,33360306176,2147479552,5166985216,0
199,1772105271686,999,1000,1000,1000,999,999,1000,1000,0,100,0,25,68.42105102539063,5,75,100,4176.9635009765625,31353.18231201172,25526.157958984375,1554.4338989257813,33360306176,2147479552,5260750848,0
199,1772105271887,999,1000,1000,1000,999,999,1000,1000,36.842105865478516,25,70,5.263157844543457,0,70,0,61.904762268066406,4177.24267578125,31358.73748779297,25531.440368652344,1554.4338989257813,33360306176,2147479552,5379764224,0
199,1772105272087,999,1000,1000,1000,999,999,1000,1000,15.000000953674316,5,100,4.761904716491699,45,5,4.761904716491699,20,4177.468505859375,31363.026733398438,25535.490478515625,1554.4338989257813,33360306176,2147479552,5466460160,0
199,1772105272287,999,1000,1000,1000,999,999,1000,1000,0,15.789472579956055,100,0,0,0,0,5,4177.643005371094,31366.390991210938,25538.651489257813,1554.4338989257813,33360306176,2147479552,5467492352,0
199,1772105272487,999,1000,1000,1000,999,999,1000,1000,0,20,100,5,0,0,0,0,4177.8253173828125,31370.194458007813,25542.246704101563,1554.4338989257813,33360306176,2147479552,5467746304,0
199,1772105272687,999,1000,1000,1000,999,999,1000,1000,5,0,100,0,0,0,0,0,4178.0062255859375,31374.001098632813,25545.84356689453,1554.4338989257813,33360306176,2147479552,5467770880,0
