Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105309808,1000,1000,1000,999,1000,999,999,999,8.823529243469238,8.333333969116211,5.882352828979492,8.333333969116211,5.714285850524902,8.571429252624512,8.571429252624512,11.111111640930176,4206.540283203125,31915.523193359375,26045.92608642578,1556.3726196289063,33360306176,2147479552,5033820160,0
199,1772105309808,1000,1000,1000,999,1000,999,999,999,8.823529243469238,8.333333969116211,5.882352828979492,8.333333969116211,5.714285850524902,8.571429252624512,8.571429252624512,11.111111640930176,4206.541259765625,31915.523864746094,26045.92608642578,1556.3726196289063,33360306176,2147479552,5033820160,0
199,1772105310009,1000,1000,1000,999,1000,999,999,999,10.526315689086914,10.526315689086914,15.000000953674316,35,15.000000953674316,35,10.526315689086914,21.052631378173828,4206.690185546875,31917.279907226563,26047.488037109375,1556.3726196289063,33360306176,2147479552,5044695040,0
200,1772105310208,1000,1000,1000,999,1000,999,999,999,10.526315689086914,10.526315689086914,15.000000953674316,35,15.000000953674316,35,10.526315689086914,21.052631378173828,4206.857421875,31918.87255859375,26048.75830078125,1556.3726196289063,33360306176,2147479552,5050847232,0
200,1772105310409,1000,1000,1000,999,1000,999,999,999,27.5,22.5,15.789472579956055,23.076923370361328,12.820513725280762,18.421052932739258,50,12.195121765136719,4207.047790527344,31922.719360351563,26052.30242919922,1556.3726196289063,33360306176,2147479552,5094432768,0
199,1772105310609,1000,1000,1000,999,1000,999,999,999,31.57894515991211,5,70,25,61.904762268066406,45.45454788208008,31.57894515991211,5,4207.272216796875,31927.916015625,26057.192260742188,1556.4130249023438,33360306176,2147479552,5114298368,0
199,1772105310809,1000,1000,1000,999,1000,999,999,999,57.142860412597656,0,5,95.23809814453125,25,63.15789031982422,80.95238494873047,65,4207.566101074219,31934.11944580078,26063.098205566406,1556.4130249023438,33360306176,2147479552,5135740928,0
199,1772105311009,1000,1000,1000,999,1000,999,999,999,100,15.789472579956055,0,89.47368621826172,0,60.000003814697266,65,5,4207.934143066406,31940.737060546875,26069.690063476563,1556.4130249023438,33360306176,2147479552,5210914816,0
200,1772105311209,1000,1000,1000,999,1000,999,999,999,5,0,4.761904716491699,14.285715103149414,73.68421173095703,45,52.38095474243164,100,4208.227355957031,31946.10870361328,26074.48748779297,1556.4130249023438,33360306176,2147479552,5329158144,0
200,1772105311409,1000,1000,1000,999,1000,999,999,999,0,4.761904716491699,5,0,4.761904716491699,10,5.263157844543457,100,4208.395690917969,31949.94158935547,26078.109802246094,1556.4130249023438,33360306176,2147479552,5420830720,0
