Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105008086,3716,3724,3756,3709,3735,3751,3707,3748,3.5714287757873535,6.896551609039307,6.6666669845581055,3.5714287757873535,14.285715103149414,10.344827651977539,6.896551609039307,6.896551609039307,3930.0133666992188,27555.174255371094,22139.68438720703,1447.1937866210938,33360306176,2147479552,5097046016,0
199,1772105008087,3716,3724,3756,3709,3735,3751,3707,3748,3.5714287757873535,6.896551609039307,6.6666669845581055,3.5714287757873535,14.285715103149414,10.344827651977539,6.896551609039307,6.896551609039307,3930.0142211914063,27555.18865966797,22139.68438720703,1447.1937866210938,33360306176,2147479552,5097046016,0
199,1772105008286,3716,3724,3756,3709,3735,3751,3707,3748,31.57894515991211,16.666667938232422,16.666667938232422,15.789472579956055,10.526315689086914,36.842105865478516,28.571430206298828,21.052631378173828,3930.4380493164063,27557.793884277344,22141.31414794922,1447.7486572265625,33360306176,2147479552,5104926720,0
199,1772105008487,3716,3724,3756,3709,3735,3751,3707,3748,21.052631378173828,28.571430206298828,21.052631378173828,25,27.272727966308594,28.571430206298828,21.052631378173828,20,3930.9019775390625,27561.222045898438,22143.719360351563,1448.2879028320313,33360306176,2147479552,5121679360,0
200,1772105008687,3716,3724,3756,3709,3735,3751,3707,3748,21.052631378173828,28.571430206298828,21.052631378173828,25,27.272727966308594,28.571430206298828,21.052631378173828,20,3931.3526611328125,27565.577758789063,22147.020446777344,1448.8857421875,33360306176,2147479552,5134475264,0
200,1772105008887,3716,3724,3756,3709,3735,3751,3707,3748,12.5,46.153846740722656,12.195121765136719,10.256410598754883,7.692307949066162,56.41025924682617,5.128205299377441,17.5,3931.8163452148438,27570.02667236328,22150.5625,1449.4370727539063,33360306176,2147479552,5147815936,0
200,1772105009087,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,4.761904716491699,3931.9716186523438,27572.89666748047,22153.214111328125,1449.4522094726563,33360306176,2147479552,5153198080,0
200,1772105009287,3716,3724,3756,3709,3735,3751,3707,3748,4.761904716491699,100,0,0,0,0,0,4.761904716491699,3932.1056518554688,27577.202209472656,22157.31671142578,1449.462158203125,33360306176,2147479552,5153796096,0
200,1772105009487,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3932.22265625,27580.499572753906,22160.43048095703,1449.462158203125,33360306176,2147479552,5153796096,0
200,1772105009687,3716,3724,3756,3709,3735,3751,3707,3748,4.761904716491699,100,0,5,0,0,0,0,3932.3445434570313,27584.4072265625,22164.14520263672,1449.462158203125,33360306176,2147479552,5154828288,0
200,1772105009887,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,4.761904716491699,4.761904716491699,0,0,3932.4596557617188,27587.980834960938,22167.536254882813,1449.462158203125,33360306176,2147479552,5153132544,0
200,1772105010087,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3932.5787353515625,27590.410583496094,22169.78497314453,1449.462158203125,33360306176,2147479552,5150580736,0
200,1772105010287,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3932.694091796875,27593.8662109375,22173.05987548828,1449.462158203125,33360306176,2147479552,5151096832,0
200,1772105010487,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3932.8097534179688,27596.8466796875,22175.85693359375,1449.462158203125,33360306176,2147479552,5151096832,0
200,1772105010688,3716,3724,3756,3709,3735,3751,3707,3748,0,100,4.761904716491699,4.761904716491699,0,0,0,0,3932.931396484375,27600.28564453125,22179.111389160156,1449.462158203125,33360306176,2147479552,5151354880,0
200,1772105010888,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3933.0465698242188,27603.90948486328,22182.551513671875,1449.462158203125,33360306176,2147479552,5151354880,0
200,1772105011088,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3933.161865234375,27607.270568847656,22185.790588378906,1449.462158203125,33360306176,2147479552,5152206848,0
200,1772105011288,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3933.2783813476563,27611.111389160156,22189.38555908203,1449.462158203125,33360306176,2147479552,5152206848,0
200,1772105011488,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,0,0,0,0,3933.3936767578125,27614.58953857422,22192.6796875,1449.462158203125,33360306176,2147479552,5152206848,0
200,1772105011688,3716,3724,3756,3709,3735,3751,3707,3748,0,100,0,0,4.761904716491699,0,5,4.761904716491699,3933.5122680664063,27618.423828125,22196.330139160156,1449.462158203125,33360306176,2147479552,5152382976,0
0,1772105011889,3716,3724,3756,3709,3735,3751,3707,3748,10.526315689086914,20,10,10,10,10,23.809524536132813,10.526315689086914,3933.7238159179688,27620.786193847656,22198.345153808594,1449.462158203125,33360306176,2147479552,5121417216,0
