Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105300902,1000,1000,1000,1000,1000,1000,1000,999,9.090909004211426,11.428571701049805,11.428571701049805,9.090909004211426,9.090909004211426,8.823529243469238,12.121212005615234,8.823529243469238,4200.542785644531,31786.11181640625,25926.00128173828,1556.1160278320313,33360306176,2147479552,5056380928,0
199,1772105300902,1000,1000,1000,1000,1000,1000,1000,999,9.090909004211426,11.428571701049805,11.428571701049805,9.090909004211426,9.090909004211426,8.823529243469238,12.121212005615234,8.823529243469238,4200.543640136719,31786.112670898438,25926.00128173828,1556.1160278320313,33360306176,2147479552,5056380928,0
199,1772105301102,1000,1000,1000,1000,1000,1000,1000,999,23.809524536132813,15.789472579956055,20,10,10,15.000000953674316,30.000001907348633,15.000000953674316,4200.6925048828125,31787.797485351563,25927.423767089844,1556.1160278320313,33360306176,2147479552,5071101952,0
199,1772105301302,1000,1000,1000,1000,1000,1000,1000,999,23.809524536132813,15.789472579956055,20,10,10,15.000000953674316,30.000001907348633,15.000000953674316,4200.833679199219,31788.6435546875,25927.957458496094,1556.1160278320313,33360306176,2147479552,5077266432,0
200,1772105301502,1000,1000,1000,1000,1000,1000,1000,999,10.526315689086914,15.000000953674316,13.1578950881958,15.384615898132324,12.820513725280762,62.16216278076172,17.5,10.526315689086914,4201.02197265625,31793.707641601563,25932.707763671875,1556.1160278320313,33360306176,2147479552,5088038912,0
200,1772105301702,1000,1000,1000,1000,1000,1000,1000,999,0,10,4.761904716491699,0,0,100,0,0,4201.211486816406,31797.33868408203,25936.036010742188,1556.1629638671875,33360306176,2147479552,5091287040,0
200,1772105301902,1000,1000,1000,1000,1000,1000,1000,999,4.761904716491699,0,0,0,0,100,0,0,4201.33056640625,31801.31982421875,25939.80682373047,1556.1629638671875,33360306176,2147479552,5091885056,0
200,1772105302102,1000,1000,1000,1000,1000,1000,1000,999,5.263157844543457,0,0,0,0,100,0,5,4201.4566650390625,31805.46221923828,25943.763305664063,1556.1629638671875,33360306176,2147479552,5085855744,0
199,1772105302303,1000,1000,1000,1000,1000,1000,1000,999,5,0,0,0,0,100,0,0,4201.574157714844,31808.874877929688,25946.99285888672,1556.1629638671875,33360306176,2147479552,5086109696,0
199,1772105302503,1000,1000,1000,1000,1000,1000,1000,999,9.523809432983398,0,0,0,0,100,0,9.523809432983398,4201.694152832031,31813.148315429688,25951.078857421875,1556.1629638671875,33360306176,2147479552,5086109696,0
200,1772105302703,1000,1000,1000,1000,1000,1000,1000,999,10.526315689086914,0,0,0,0,100,0,36.842105865478516,4201.8250732421875,31817.369689941406,25955.270874023438,1556.1629638671875,33360306176,2147479552,5084028928,0
200,1772105302903,1000,1000,1000,1000,1000,1000,1000,999,0,0,0,0,0,100,0,0,4201.942199707031,31821.1494140625,25958.711059570313,1556.1629638671875,33360306176,2147479552,5084028928,0
200,1772105303103,1000,1000,1000,1000,1000,1000,1000,999,5,0,0,5,0,100,0,0,4202.060485839844,31825.139221191406,25962.51641845703,1556.1629638671875,33360306176,2147479552,5080023040,0
200,1772105303303,1000,1000,1000,1000,1000,1000,1000,999,0,4.761904716491699,0,0,0,100,0,0,4202.17724609375,31829.107177734375,25966.300659179688,1556.1629638671875,33360306176,2147479552,5080281088,0
200,1772105303503,1000,1000,1000,1000,1000,1000,1000,999,0,0,0,0,0,100,0,0,4202.2938232421875,31831.856384277344,25968.866455078125,1556.1629638671875,33360306176,2147479552,5080281088,0
200,1772105303703,1000,1000,1000,1000,1000,1000,1000,999,0,0,0,0,0,100,0,0,4202.4097900390625,31834.87188720703,25971.69854736328,1556.1629638671875,33360306176,2147479552,5076668416,0
200,1772105303903,1000,1000,1000,1000,1000,1000,1000,999,0,0,0,0,0,100,0,0,4202.524841308594,31838.07958984375,25974.722900390625,1556.1629638671875,33360306176,2147479552,5076668416,0
200,1772105304104,1000,1000,1000,1000,1000,1000,1000,999,0,0,0,0,0,100,0,0,4202.640808105469,31841.838928222656,25978.29864501953,1556.1629638671875,33360306176,2147479552,5075562496,0
199,1772105304304,1000,1000,1000,1000,1000,1000,1000,999,0,0,5,0,0,100,0,0,4202.765197753906,31845.25604248047,25981.526794433594,1556.1629638671875,33360306176,2147479552,5075226624,0
200,1772105304504,1000,1000,1000,1000,1000,1000,1000,999,5,0,0,5,0,95.23809814453125,4.761904716491699,0,4202.9066162109375,31848.35333251953,25984.51934814453,1556.1629638671875,33360306176,2147479552,5045354496,0
0,1772105304704,1000,1000,1000,1000,1000,1000,1000,999,5.263157844543457,20,5.263157844543457,0,15.000000953674316,9.523809432983398,10.526315689086914,21.052631378173828,4203.080078125,31850.52911376953,25986.26922607422,1556.1629638671875,33360306176,2147479552,5023076352,0
