Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105208619,899,900,899,900,900,900,899,900,4.1666669845581055,0,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,12.5,4.1666669845581055,4129.201843261719,30485.2626953125,24728.420532226563,1550.78271484375,33360306176,2147479552,5033807872,0
199,1772105208620,899,900,899,900,900,900,899,900,4.1666669845581055,0,4.1666669845581055,4.1666669845581055,4.1666669845581055,4.1666669845581055,12.5,4.1666669845581055,4129.202575683594,30485.26348876953,24728.423095703125,1550.78271484375,33360306176,2147479552,5033807872,0
199,1772105208820,899,900,899,900,900,900,899,900,10,28.571430206298828,10,10,23.809524536132813,5.263157844543457,10,50,4129.4063720703125,30487.8271484375,24730.667236328125,1550.8295288085938,33360306176,2147479552,5047877632,0
199,1772105209020,899,900,899,900,900,900,899,900,30.000001907348633,21.052631378173828,15.000000953674316,15.789472579956055,26.3157901763916,35,15.789472579956055,22.22222328186035,4129.591979980469,30489.60791015625,24732.1201171875,1550.8295288085938,33360306176,2147479552,5076484096,0
199,1772105209220,899,900,899,900,900,900,899,900,65,19.047618865966797,10.526315689086914,0,19.047618865966797,5.263157844543457,40,14.285715103149414,4129.766052246094,30494.016540527344,24736.231323242188,1550.8295288085938,33360306176,2147479552,5118939136,0
199,1772105209420,899,900,899,900,900,900,899,900,0,10,55,5,100,4.761904716491699,63.15789031982422,35,4129.9600830078125,30499.428588867188,24741.438903808594,1550.8295288085938,33360306176,2147479552,5140365312,0
199,1772105209620,899,900,899,900,900,900,899,900,71.42857360839844,45,94.73684692382813,85,0,100,23.809524536132813,21.052631378173828,4130.279602050781,30506.17694091797,24747.900024414063,1550.8295288085938,33360306176,2147479552,5170601984,0
199,1772105209820,899,900,899,900,900,900,899,900,80,0,95.23809814453125,57.142860412597656,0,100,0,5,4130.638671875,30513.23046875,24754.635620117188,1550.8295288085938,33360306176,2147479552,5274664960,0
199,1772105210020,899,900,899,900,900,900,899,900,36.842105865478516,0,52.38095474243164,78.94737243652344,33.333335876464844,100,9.523809432983398,0,4130.940246582031,30520.327758789063,24761.45135498047,1550.8295288085938,33360306176,2147479552,5416902656,0
199,1772105210220,899,900,899,900,900,900,899,900,4.761904716491699,0,0,25,15.000000953674316,100,0,0,4131.1328125,30524.731811523438,24765.63299560547,1550.8295288085938,33360306176,2147479552,5476212736,0
199,1772105210420,899,900,899,900,900,900,899,900,0,9.090909004211426,4.761904716491699,0,10,90,14.285715103149414,9.523809432983398,4131.326721191406,30528.656494140625,24769.33331298828,1550.8295288085938,33360306176,2147479552,5476245504,0
199,1772105210620,899,900,899,900,900,900,899,900,0,0,0,5,15.000000953674316,0,100,0,4131.5142822265625,30532.31494140625,24772.777221679688,1550.8295288085938,33360306176,2147479552,5477535744,0
199,1772105210820,899,900,899,900,900,900,899,900,0,0,0,0,15.000000953674316,0,100,4.761904716491699,4131.698791503906,30534.864013671875,24775.111572265625,1550.8295288085938,33360306176,2147479552,5477535744,0
199,1772105211020,899,900,899,900,900,900,899,900,0,4.761904716491699,0,0,10,0,84.21052551269531,20,4131.88037109375,30538.31170654297,24778.350036621094,1550.8295288085938,33360306176,2147479552,5477535744,0
199,1772105211221,899,900,899,900,900,900,899,900,0,0,0,0,30.000001907348633,0,0,100,4132.0601806640625,30542.294006347656,24782.129333496094,1550.8295288085938,33360306176,2147479552,5477535744,0
199,1772105211421,899,900,899,900,900,900,899,900,4.761904716491699,0,0,5,5,4.761904716491699,0,100,4132.241882324219,30545.79736328125,24785.420043945313,1550.8295288085938,33360306176,2147479552,5477535744,0
199,1772105211621,899,900,899,900,900,900,899,900,0,0,0,0,0,0,5,100,4132.421081542969,30549.12274169922,24788.535217285156,1550.8295288085938,33360306176,2147479552,5477535744,0
200,1772105211821,899,900,899,900,900,900,899,900,0,0,0,100,20,0,5,0,4132.611022949219,30553.29229736328,24792.4912109375,1550.8295288085938,33360306176,2147479552,5477535744,0
200,1772105212021,899,900,899,900,900,900,899,900,0,0,4.761904716491699,100,0,0,0,0,4132.787780761719,30556.135314941406,24795.125915527344,1550.8295288085938,33360306176,2147479552,5477535744,0
200,1772105212221,899,900,899,900,900,900,899,900,4.761904716491699,0,0,100,4.761904716491699,0,0,0,4132.965087890625,30559.136169433594,24797.91424560547,1550.8295288085938,33360306176,2147479552,5477535744,0
200,1772105212421,899,900,899,900,900,900,899,900,0,4.761904716491699,0,100,4.761904716491699,0,0,5,4133.1400146484375,30562.26837158203,24800.843322753906,1550.8295288085938,33360306176,2147479552,5477535744,0
199,1772105212621,899,900,899,900,900,900,899,900,0,0,4.761904716491699,100,0,0,5,0,4133.3206787109375,30565.12158203125,24803.485961914063,1550.8295288085938,33360306176,2147479552,5463052288,0
200,1772105212821,899,900,899,900,900,900,899,900,4.761904716491699,0,0,30.000001907348633,30.000001907348633,0,0,70,4133.5113525390625,30568.657165527344,24806.80694580078,1550.8295288085938,33360306176,2147479552,5463040000,0
200,1772105213021,899,900,899,900,900,900,899,900,0,0,0,0,0,0,0,100,4133.6923828125,30572.107788085938,24810.043395996094,1550.8295288085938,33360306176,2147479552,5463298048,0
200,1772105213221,899,900,899,900,900,900,899,900,0,0,0,0,0,0,0,100,4133.8673095703125,30574.73095703125,24812.459045410156,1550.8295288085938,33360306176,2147479552,5463298048,0
199,1772105213422,899,900,899,900,900,900,899,900,0,0,0,0,0,0,4.761904716491699,100,4134.0484619140625,30577.50177001953,24815.019165039063,1550.8295288085938,33360306176,2147479552,5463298048,0
199,1772105213622,899,900,899,900,900,900,899,900,0,0,0,0,5,4.761904716491699,0,100,4134.2366943359375,30581.29803466797,24818.599670410156,1550.8295288085938,33360306176,2147479552,5463298048,0
200,1772105213822,899,900,899,900,900,900,899,900,0,45,38.095237731933594,0,60.000003814697266,47.36842346191406,5,100,4134.522277832031,30587.966735839844,24824.99951171875,1550.8295288085938,33360306176,2147479552,5459922944,0
200,1772105214022,899,900,899,900,900,900,899,900,95,10,0,0,0,25,5,5,4134.6947021484375,30592.089904785156,24828.828979492188,1550.8295288085938,33360306176,2147479552,5243101184,0
200,1772105214222,899,900,899,900,900,900,899,900,52.6315803527832,5,10,25,10,33.333335876464844,20,10,4134.891906738281,30595.065795898438,24831.500854492188,1550.8295288085938,33360306176,2147479552,5047504896,0
0,1772105214422,899,900,899,900,900,900,899,900,31.57894515991211,36.842105865478516,10,20,25,15.789472579956055,26.3157901763916,15.789472579956055,4135.264099121094,30597.37518310547,24833.106384277344,1551.09619140625,33360306176,2147479552,5049483264,0
