Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105170735,999,1000,1000,1000,1000,1000,999,1000,13.793103218078613,17.241378784179688,13.793103218078613,10.714285850524902,14.285715103149414,10.714285850524902,10.714285850524902,7.142857551574707,4089.2049560546875,29930.08935546875,24245.44140625,1524.9092407226563,33360306176,2147479552,5022867456,0
199,1772105170735,999,1000,1000,1000,1000,1000,999,1000,13.793103218078613,17.241378784179688,13.793103218078613,10.714285850524902,14.285715103149414,10.714285850524902,10.714285850524902,7.142857551574707,4089.208740234375,29930.103881835938,24245.44140625,1524.917724609375,33360306176,2147479552,5022867456,0
199,1772105170935,999,1000,1000,1000,1000,1000,999,1000,31.57894515991211,21.052631378173828,15.789472579956055,42.105262756347656,25,27.77777862548828,25,30.000001907348633,4089.6683959960938,29933.045837402344,24247.389770507813,1525.5393676757813,33360306176,2147479552,5034827776,0
199,1772105171135,999,1000,1000,1000,1000,1000,999,1000,21.052631378173828,22.22222328186035,42.105262756347656,25,25,23.809524536132813,21.052631378173828,31.57894515991211,4090.1300659179688,29936.817993164063,24250.10076904297,1526.1131591796875,33360306176,2147479552,5042249728,0
199,1772105171335,999,1000,1000,1000,1000,1000,999,1000,25,20,20,20,15.789472579956055,10.526315689086914,19.047618865966797,23.809524536132813,4090.5499877929688,29940.751831054688,24253.035583496094,1526.710693359375,33360306176,2147479552,5044420608,0
199,1772105171535,999,1000,1000,1000,1000,1000,999,1000,33.333335876464844,10,15.789472579956055,20,20,20,20,31.57894515991211,4090.9500122070313,29945.11151123047,24256.49658203125,1527.2699584960938,33360306176,2147479552,5050368000,0
199,1772105171735,999,1000,1000,1000,1000,1000,999,1000,10.526315689086914,10,10,10,20,10.526315689086914,15.000000953674316,10.526315689086914,4091.070068359375,29947.603881835938,24258.868103027344,1527.2699584960938,33360306176,2147479552,5050368000,0
199,1772105171935,999,1000,1000,1000,1000,1000,999,1000,10,5.263157844543457,20,25,20,9.523809432983398,10,14.285715103149414,4091.2054443359375,29950.359252929688,24261.3583984375,1527.2825927734375,33360306176,2147479552,5050368000,0
199,1772105172135,999,1000,1000,1000,1000,1000,999,1000,0,4.761904716491699,28.571430206298828,23.809524536132813,33.333335876464844,10.526315689086914,5,5.263157844543457,4091.328369140625,29953.198852539063,24264.01446533203,1527.2825927734375,33360306176,2147479552,5050368000,0
199,1772105172335,999,1000,1000,1000,1000,1000,999,1000,10,21.052631378173828,26.3157901763916,10.526315689086914,15.000000953674316,19.047618865966797,10,13.636363983154297,4091.4635620117188,29956.02569580078,24266.6513671875,1527.2825927734375,33360306176,2147479552,5052145664,0
