Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105160375,899,900,900,899,900,900,899,900,31.111112594604492,22.72727394104004,35.55555725097656,26.086956024169922,26.666667938232422,27.659574508666992,24.44444465637207,27.659574508666992,4077.5509033203125,29741.66278076172,24075.752319335938,1519.2040405273438,33360306176,2147479552,5047582720,0
199,1772105160376,899,900,900,899,900,900,899,900,31.111112594604492,22.72727394104004,35.55555725097656,26.086956024169922,26.666667938232422,27.659574508666992,24.44444465637207,27.659574508666992,4077.5515747070313,29741.66339111328,24075.752319335938,1519.2040405273438,33360306176,2147479552,5047582720,0
199,1772105160576,899,900,900,899,900,900,899,900,15.000000953674316,20,33.333335876464844,21.052631378173828,25,15.789472579956055,35,15.000000953674316,4077.9103393554688,29744.608764648438,24078.11932373047,1519.63134765625,33360306176,2147479552,5057343488,0
199,1772105160776,899,900,900,899,900,900,899,900,15.000000953674316,20,33.333335876464844,21.052631378173828,25,15.789472579956055,35,15.000000953674316,4078.3787841796875,29747.873779296875,24080.155395507813,1520.2130126953125,33360306176,2147479552,5082603520,0
199,1772105160976,899,900,900,899,900,900,899,900,27.5,32.5,18.421052932739258,17.948719024658203,60.97561264038086,31.707317352294922,20,26.3157901763916,4078.833984375,29752.253051757813,24083.48321533203,1520.8176879882813,33360306176,2147479552,5126643712,0
199,1772105161176,899,900,900,899,900,900,899,900,50,15.789472579956055,14.285715103149414,10,50,95,26.3157901763916,38.095237731933594,4079.3239135742188,29757.782104492188,24088.045532226563,1521.4160766601563,33360306176,2147479552,5154238464,0
199,1772105161376,899,900,900,899,900,900,899,900,45,10,73.68421173095703,50,78.94737243652344,100,5,15.000000953674316,4079.7014770507813,29764.316528320313,24094.076232910156,1521.6056518554688,33360306176,2147479552,5170446336,0
199,1772105161576,899,900,900,899,900,900,899,900,26.3157901763916,47.619049072265625,25,65,90,15.000000953674316,90,0,4080.0381469726563,29769.860778808594,24099.317504882813,1521.6056518554688,33360306176,2147479552,5249527808,0
199,1772105161776,899,900,900,899,900,900,899,900,5,57.894737243652344,0,75,57.894737243652344,0,100,5,4080.3763427734375,29775.370361328125,24104.514709472656,1521.61572265625,33360306176,2147479552,5373665280,0
199,1772105161976,899,900,900,899,900,900,899,900,5,57.894737243652344,0,75,57.894737243652344,0,100,5,4080.5711669921875,29779.405883789063,24108.32879638672,1521.61572265625,33360306176,2147479552,5473579008,0
200,1772105162176,899,900,900,899,900,900,899,900,0,26.829269409179688,12.195121765136719,15.000000953674316,12.195121765136719,57.5,43.90243911743164,9.756096839904785,4080.7681884765625,29783.691162109375,24112.394592285156,1521.61572265625,33360306176,2147479552,5485395968,0
199,1772105162376,899,900,900,899,900,900,899,900,4.761904716491699,5.263157844543457,0,0,0,100,0,0,4080.9464111328125,29786.9599609375,24115.454467773438,1521.61572265625,33360306176,2147479552,5485395968,0
200,1772105162576,899,900,900,899,900,900,899,900,0,19.047618865966797,5,0,0,100,0,0,4081.1227416992188,29789.63165283203,24118.059326171875,1521.61572265625,33360306176,2147479552,5485395968,0
200,1772105162776,899,900,900,899,900,900,899,900,0,0,0,0,0,100,20,0,4081.3020629882813,29792.90167236328,24120.976989746094,1521.61572265625,33360306176,2147479552,5485662208,0
200,1772105162977,899,900,900,899,900,900,899,900,5,0,0,4.761904716491699,0,100,20,0,4081.49267578125,29796.68780517578,24124.5498046875,1521.61572265625,33360306176,2147479552,5485662208,0
200,1772105163177,899,900,900,899,900,900,899,900,9.523809432983398,15.000000953674316,0,0,0,84.21052551269531,10.526315689086914,5,4081.6885986328125,29800.774963378906,24128.4150390625,1521.61572265625,33360306176,2147479552,5487464448,0
200,1772105163377,899,900,900,899,900,900,899,900,0,100,0,0,0,0,0,0,4081.8579711914063,29804.519409179688,24131.955139160156,1521.61572265625,33360306176,2147479552,5487464448,0
200,1772105163577,899,900,900,899,900,900,899,900,5,100,4.761904716491699,0,4.761904716491699,4.761904716491699,42.85714340209961,0,4082.0536499023438,29808.110900878906,24135.37237548828,1521.61572265625,33360306176,2147479552,5487460352,0
200,1772105163777,899,900,900,899,900,900,899,900,0,100,0,0,0,0,5.263157844543457,0,4082.23193359375,29811.495544433594,24138.503295898438,1521.61572265625,33360306176,2147479552,5487460352,0
200,1772105163977,899,900,900,899,900,900,899,900,0,100,0,0,0,0,0,0,4082.4063110351563,29815.19207763672,24141.991149902344,1521.61572265625,33360306176,2147479552,5487460352,0
200,1772105164177,899,900,900,899,900,900,899,900,0,100,0,5,0,0,4.761904716491699,0,4082.5863037109375,29818.910522460938,24145.494506835938,1521.61572265625,33360306176,2147479552,5487460352,0
200,1772105164377,899,900,900,899,900,900,899,900,0,100,0,0,0,0,0,4.761904716491699,4082.7677612304688,29822.28302001953,24148.65460205078,1521.61572265625,33360306176,2147479552,5487460352,0
200,1772105164577,899,900,900,899,900,900,899,900,0,100,0,0,4.761904716491699,9.090909004211426,10.526315689086914,0,4082.9580078125,29825.955078125,24152.107482910156,1521.61572265625,33360306176,2147479552,5473693696,0
200,1772105164778,899,900,900,899,900,900,899,900,0,100,0,0,0,0,15.000000953674316,0,4083.1339721679688,29830.13446044922,24156.080322265625,1521.61572265625,33360306176,2147479552,5473693696,0
200,1772105164978,899,900,900,899,900,900,899,900,0,100,4.761904716491699,0,0,0,4.761904716491699,0,4083.310791015625,29833.21856689453,24158.95587158203,1521.61572265625,33360306176,2147479552,5473693696,0
200,1772105165178,899,900,900,899,900,900,899,900,0,100,0,0,0,0,0,0,4083.4876098632813,29836.792846679688,24162.32000732422,1521.61572265625,33360306176,2147479552,5473693696,0
199,1772105165378,899,900,900,899,900,900,899,900,4.761904716491699,100,0,0,0,0,0,0,4083.65625,29839.96484375,24165.32080078125,1521.61572265625,33360306176,2147479552,5473693696,0
200,1772105165578,899,900,900,899,900,900,899,900,26.3157901763916,95.23809814453125,0,13.636363983154297,0,4.761904716491699,20,9.090909004211426,4083.8504638671875,29844.40606689453,24169.508666992188,1521.61572265625,33360306176,2147479552,5473992704,0
199,1772105165778,899,900,900,899,900,900,899,900,9.090909004211426,100,4.761904716491699,65,0,26.3157901763916,50,0,4084.10205078125,29850.507263183594,24175.36151123047,1521.61572265625,33360306176,2147479552,5483175936,0
200,1772105165978,899,900,900,899,900,900,899,900,10.526315689086914,47.36842346191406,52.6315803527832,5.263157844543457,9.523809432983398,0,15.789472579956055,15.000000953674316,4084.3213500976563,29855.30810546875,24179.82403564453,1521.6371459960938,33360306176,2147479552,5198659584,0
0,1772105166178,899,900,900,899,900,900,899,900,31.57894515991211,15.000000953674316,25,15.000000953674316,15.000000953674316,20,5,10.526315689086914,4084.5292358398438,29858.992614746094,24183.185974121094,1521.6371459960938,33360306176,2147479552,5080768512,0
