Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105179383,899,900,899,899,899,900,899,899,4.545454502105713,8.333333969116211,4.545454502105713,4.34782600402832,13.636363983154297,0,4.34782600402832,8.333333969116211,4095.9948120117188,30036.00164794922,24339.550170898438,1527.6343994140625,33360306176,2147479552,4999979008,0
199,1772105179383,899,900,899,899,899,900,899,899,4.545454502105713,8.333333969116211,4.545454502105713,4.34782600402832,13.636363983154297,0,4.34782600402832,8.333333969116211,4095.9954833984375,30036.00262451172,24339.550170898438,1527.6343994140625,33360306176,2147479552,4999979008,0
199,1772105179583,899,900,899,899,899,900,899,899,31.57894515991211,33.333335876464844,45,15.789472579956055,15.000000953674316,14.285715103149414,15.789472579956055,15.000000953674316,4096.303955078125,30037.90106201172,24340.833129882813,1527.9733276367188,33360306176,2147479552,5030334464,0
199,1772105179784,899,900,899,899,899,900,899,899,27.77777862548828,38.095237731933594,26.3157901763916,35,31.57894515991211,27.77777862548828,31.57894515991211,17.647058486938477,4096.739196777344,30040.047485351563,24341.905151367188,1528.5889892578125,33360306176,2147479552,5034962944,0
199,1772105179984,899,900,899,899,899,900,899,899,50,20,25,26.3157901763916,57.142860412597656,20,25,23.809524536132813,4097.210510253906,30043.104919433594,24344.005737304688,1529.19140625,33360306176,2147479552,5062934528,0
200,1772105180184,899,900,899,899,899,900,899,899,13.636363983154297,0,5.263157844543457,5,100,5,5.263157844543457,20,4097.657470703125,30047.295654296875,24347.061767578125,1529.8179321289063,33360306176,2147479552,5084393472,0
200,1772105180384,899,900,899,899,899,900,899,899,95,4.761904716491699,5,0,5,4.761904716491699,5,0,4097.965393066406,30051.140869140625,24350.300659179688,1530.1405029296875,33360306176,2147479552,5088358400,0
200,1772105180584,899,900,899,899,899,900,899,899,100,0,4.761904716491699,0,0,0,0,0,4098.081298828125,30054.400329589844,24353.378051757813,1530.1405029296875,33360306176,2147479552,5088657408,0
200,1772105180784,899,900,899,899,899,900,899,899,95,0,0,0,5,0,0,0,4098.214904785156,30057.394104003906,24356.16925048828,1530.151611328125,33360306176,2147479552,5089345536,0
200,1772105180984,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4098.3302001953125,30060.480407714844,24359.073669433594,1530.151611328125,33360306176,2147479552,5089345536,0
199,1772105181184,899,900,899,899,899,900,899,899,0,0,0,0,100,0,5,5,4098.4498291015625,30064.264038085938,24362.67413330078,1530.151611328125,33360306176,2147479552,5081600000,0
200,1772105181384,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4098.566833496094,30067.38104248047,24365.60821533203,1530.151611328125,33360306176,2147479552,5081600000,0
200,1772105181584,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4098.681884765625,30070.780517578125,24368.825622558594,1530.151611328125,33360306176,2147479552,5081600000,0
200,1772105181784,899,900,899,899,899,900,899,899,0,4.761904716491699,0,0,100,0,0,0,4098.798522949219,30074.157836914063,24372.107055664063,1530.151611328125,33360306176,2147479552,5081849856,0
199,1772105181985,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4098.914245605469,30077.63214111328,24375.309997558594,1530.151611328125,33360306176,2147479552,5081849856,0
200,1772105182185,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4099.030334472656,30080.966064453125,24378.46063232422,1530.151611328125,33360306176,2147479552,5081849856,0
200,1772105182385,899,900,899,899,899,900,899,899,0,20,0,0,100,5,50,0,4099.183166503906,30084.419555664063,24381.719299316406,1530.151611328125,33360306176,2147479552,5081849856,0
200,1772105182585,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4099.2994384765625,30087.907958984375,24385.024963378906,1530.151611328125,33360306176,2147479552,5081849856,0
200,1772105182785,899,900,899,899,899,900,899,899,0,0,0,0,100,0,0,0,4099.4149169921875,30090.91827392578,24387.85223388672,1530.151611328125,33360306176,2147479552,5082103808,0
200,1772105182985,899,900,899,899,899,900,899,899,0,0,0,0,100,5,0,0,4099.530700683594,30093.487365722656,24390.23907470703,1530.151611328125,33360306176,2147479552,5082103808,0
200,1772105183185,899,900,899,899,899,900,899,899,5,5,0,0,85.71428680419922,0,4.761904716491699,5,4099.686218261719,30096.753051757813,24393.279357910156,1530.151611328125,33360306176,2147479552,5064462336,0
1,1772105183386,899,900,899,899,899,900,899,899,0,5,9.523809432983398,19.047618865966797,5.263157844543457,15.000000953674316,10,10,4099.848083496094,30098.546264648438,24394.765747070313,1530.151611328125,33360306176,2147479552,5044445184,0
