Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772104892287,1000,1000,999,999,1000,999,1000,1000,10.344827651977539,6.896551609039307,10,10.344827651977539,10.344827651977539,19.35483741760254,6.896551609039307,6.896551609039307,3837.98095703125,25939.191040039063,20660.36883544922,1434.332763671875,33360306176,2147479552,5059579904,0
199,1772104892288,1000,1000,999,999,1000,999,1000,1000,10.344827651977539,6.896551609039307,10,10.344827651977539,10.344827651977539,19.35483741760254,6.896551609039307,6.896551609039307,3837.9818115234375,25939.191955566406,20660.36883544922,1434.332763671875,33360306176,2147479552,5059579904,0
199,1772104892488,1000,1000,999,999,1000,999,1000,1000,15.789472579956055,26.3157901763916,10.526315689086914,15.000000953674316,10,26.3157901763916,20,19.047618865966797,3838.13134765625,25940.770874023438,20661.74591064453,1434.332763671875,33360306176,2147479552,5079216128,0
199,1772104892688,1000,1000,999,999,1000,999,1000,1000,15.789472579956055,26.3157901763916,10.526315689086914,15.000000953674316,10,26.3157901763916,20,19.047618865966797,3838.2732543945313,25941.649353027344,20662.319274902344,1434.332763671875,33360306176,2147479552,5087145984,0
199,1772104892888,1000,1000,999,999,1000,999,1000,1000,12.820513725280762,23.076923370361328,18.421052932739258,20,13.1578950881958,33.333335876464844,18.421052932739258,37.5,3838.4620971679688,25943.1591796875,20663.499267578125,1434.332763671875,33360306176,2147479552,5108830208,0
199,1772104893088,1000,1000,999,999,1000,999,1000,1000,12.820513725280762,23.076923370361328,18.421052932739258,20,13.1578950881958,33.333335876464844,18.421052932739258,37.5,3838.6395263671875,25946.43035888672,20666.53839111328,1434.35595703125,33360306176,2147479552,5111631872,0
200,1772104893288,1000,1000,999,999,1000,999,1000,1000,15.000000953674316,10.256410598754883,12.5,25.641027450561523,19.51219367980957,23.076923370361328,14.285715103149414,2.5641026496887207,3838.7595825195313,25949.174926757813,20669.102478027344,1434.35595703125,33360306176,2147479552,5111631872,0
200,1772104893488,1000,1000,999,999,1000,999,1000,1000,0,9.523809432983398,10,15.000000953674316,15.789472579956055,25,15.789472579956055,20,3838.8779907226563,25952.40301513672,20672.15069580078,1434.35595703125,33360306176,2147479552,5111889920,0
199,1772104893688,1000,1000,999,999,1000,999,1000,1000,0,15.789472579956055,5.263157844543457,5,25,5,20,15.000000953674316,3839.0015258789063,25954.58807373047,20674.15399169922,1434.35595703125,33360306176,2147479552,5112147968,0
199,1772104893888,1000,1000,999,999,1000,999,1000,1000,15.000000953674316,5,30.000001907348633,10,15.000000953674316,10,15.000000953674316,10,3839.1218872070313,25957.04180908203,20676.424865722656,1434.35595703125,33360306176,2147479552,5112406016,0
