Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105252868,899,900,899,899,902,900,899,899,16.129032135009766,16.666667938232422,10.344827651977539,13.333333969116211,6.6666669845581055,12.5,6.896551609039307,10,4163.7191162109375,31113.13104248047,25306.454711914063,1553.4466552734375,33360306176,2147479552,5055041536,0
199,1772105252868,899,900,899,899,902,900,899,899,16.129032135009766,16.666667938232422,10.344827651977539,13.333333969116211,6.6666669845581055,12.5,6.896551609039307,10,4163.719909667969,31113.131713867188,25306.454711914063,1553.4466552734375,33360306176,2147479552,5055041536,0
199,1772105253068,899,900,899,899,902,900,899,899,21.052631378173828,15.000000953674316,10.526315689086914,42.105262756347656,15.000000953674316,10.526315689086914,18.18181800842285,10,4163.875793457031,31115.49151611328,25308.609375,1553.4466552734375,33360306176,2147479552,5070172160,0
200,1772105253268,899,900,899,899,902,900,899,899,35,40,23.809524536132813,28.571430206298828,20,20,21.052631378173828,21.052631378173828,4164.0831298828125,31116.850646972656,25309.622436523438,1553.4466552734375,33360306176,2147479552,5095809024,0
200,1772105253469,899,900,899,899,902,900,899,899,5,0,5,5,0,15.000000953674316,4.761904716491699,89.47368621826172,4164.21728515625,31120.154052734375,25312.651733398438,1553.4466552734375,33360306176,2147479552,5098139648,0
200,1772105253669,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4164.363098144531,31123.373962402344,25315.63409423828,1553.4890747070313,33360306176,2147479552,5098397696,0
200,1772105253869,899,900,899,899,902,900,899,899,0,4.761904716491699,0,0,0,0,0,100,4164.477783203125,31127.117553710938,25319.196838378906,1553.4890747070313,33360306176,2147479552,5087326208,0
200,1772105254069,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4164.5919189453125,31130.32598876953,25322.22442626953,1553.4890747070313,33360306176,2147479552,5087326208,0
200,1772105254269,899,900,899,899,902,900,899,899,0,0,0,0,4.761904716491699,0,0,100,4164.707824707031,31133.844299316406,25325.561279296875,1553.4890747070313,33360306176,2147479552,5087326208,0
200,1772105254469,899,900,899,899,902,900,899,899,0,0,0,0,5,0,0,100,4164.824523925781,31137.42120361328,25328.956176757813,1553.4890747070313,33360306176,2147479552,5088616448,0
200,1772105254669,899,900,899,899,902,900,899,899,4.761904716491699,0,0,0,0,0,0,100,4164.93896484375,31141.010620117188,25332.561279296875,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105254869,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4165.054260253906,31144.99639892578,25336.167053222656,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105255069,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4165.169616699219,31148.290649414063,25339.279846191406,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105255269,899,900,899,899,902,900,899,899,0,0,0,0,0,4.761904716491699,0,100,4165.284484863281,31151.73516845703,25342.54510498047,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105255470,899,900,899,899,902,900,899,899,0,0,0,0,0,0,4.761904716491699,100,4165.399475097656,31154.944702148438,25345.57373046875,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105255670,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4165.513732910156,31157.99822998047,25348.446655273438,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105255870,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4165.627624511719,31160.98748779297,25351.25537109375,1553.4890747070313,33360306176,2147479552,5088870400,0
200,1772105256070,899,900,899,899,902,900,899,899,0,5,0,4.761904716491699,0,0,0,100,4165.745910644531,31163.65087890625,25353.73651123047,1553.4890747070313,33360306176,2147479552,5089128448,0
200,1772105256270,899,900,899,899,902,900,899,899,0,0,0,0,0,0,0,100,4165.860534667969,31167.117553710938,25357.021911621094,1553.4890747070313,33360306176,2147479552,5089128448,0
0,1772105256471,899,900,899,899,902,900,899,899,10.526315689086914,21.052631378173828,10.526315689086914,15.789472579956055,10.526315689086914,10,15.789472579956055,20,4166.044372558594,31169.814331054688,25359.395446777344,1553.4890747070313,33360306176,2147479552,5064179712,0
