Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772105141656,899,900,900,899,900,899,899,899,18.18181800842285,9.375,21.212121963500977,18.75,15.15151596069336,15.625,6.6666669845581055,9.375,4061.5060424804688,29511.354370117188,23874.403198242188,1511.1611938476563,33360306176,2147479552,5043970048,0
199,1772105141656,899,900,900,899,900,899,899,899,18.18181800842285,9.375,21.212121963500977,18.75,15.15151596069336,15.625,6.6666669845581055,9.375,4061.509765625,29511.369201660156,23874.403198242188,1511.1707763671875,33360306176,2147479552,5043970048,0
199,1772105141856,899,900,900,899,900,899,899,899,20,21.052631378173828,15.000000953674316,19.047618865966797,26.3157901763916,28.571430206298828,23.809524536132813,28.571430206298828,4061.9529418945313,29514.080932617188,23876.136596679688,1511.7757568359375,33360306176,2147479552,5067546624,0
200,1772105142056,899,900,900,899,900,899,899,899,21.052631378173828,25,25,30.000001907348633,30.000001907348633,44.4444465637207,16.666667938232422,31.57894515991211,4062.418701171875,29516.87713623047,23877.84649658203,1512.374755859375,33360306176,2147479552,5092249600,0
199,1772105142256,899,900,900,899,900,899,899,899,28.571430206298828,5.263157844543457,35,11.111111640930176,25,28.571430206298828,20,10,4062.8462524414063,29521.276306152344,23881.242065429688,1512.94921875,33360306176,2147479552,5101178880,0
199,1772105142456,899,900,900,899,900,899,899,899,10.526315689086914,26.3157901763916,31.57894515991211,30.000001907348633,25,19.047618865966797,15.789472579956055,10,4063.2159423828125,29525.640625,23884.79510498047,1513.3734741210938,33360306176,2147479552,5115813888,0
200,1772105142656,899,900,900,899,900,899,899,899,0,15.000000953674316,23.809524536132813,5,21.052631378173828,21.052631378173828,19.047618865966797,0,4063.3372802734375,29527.787658691406,23886.757568359375,1513.3734741210938,33360306176,2147479552,5115813888,0
199,1772105142857,899,900,900,899,900,899,899,899,14.285715103149414,5,10.526315689086914,26.3157901763916,20,15.000000953674316,20,4.761904716491699,4063.4750366210938,29529.569702148438,23888.319763183594,1513.4047241210938,33360306176,2147479552,5115813888,0
199,1772105143057,899,900,900,899,900,899,899,899,10,10,30.000001907348633,14.285715103149414,5,20,10,20,4063.5955810546875,29531.3525390625,23890.013793945313,1513.4047241210938,33360306176,2147479552,5116071936,0
199,1772105143257,899,900,900,899,900,899,899,899,5,15.000000953674316,15.789472579956055,15.000000953674316,40,5.263157844543457,5.263157844543457,9.523809432983398,4063.7220458984375,29533.97625732422,23892.36065673828,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105143457,899,900,900,899,900,899,899,899,5,25,20,0,20,0,9.523809432983398,21.052631378173828,4063.8406982421875,29536.01318359375,23894.216857910156,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105143657,899,900,900,899,900,899,899,899,15.000000953674316,15.000000953674316,14.285715103149414,5.263157844543457,20,10,10,25,4063.9612426757813,29537.89630126953,23895.913940429688,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105143857,899,900,900,899,900,899,899,899,10.526315689086914,10,5,9.523809432983398,15.000000953674316,20,20,20,4064.081298828125,29539.775268554688,23897.613891601563,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105144057,899,900,900,899,900,899,899,899,10,10.526315689086914,0,0,25,10,25,25,4064.2023315429688,29541.060974121094,23898.71905517578,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105144257,899,900,900,899,900,899,899,899,14.285715103149414,10,15.789472579956055,0,5,20,5,40,4064.32177734375,29542.13409423828,23899.610900878906,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105144457,899,900,900,899,900,899,899,899,21.052631378173828,0,30.000001907348633,10,10,15.000000953674316,10,5,4064.44140625,29542.937622070313,23900.23406982422,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105144657,899,900,900,899,900,899,899,899,5,0,23.809524536132813,5,10.526315689086914,30.000001907348633,15.000000953674316,25,4064.5595092773438,29543.681762695313,23900.79852294922,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105144858,899,900,900,899,900,899,899,899,30.000001907348633,20,15.000000953674316,0,9.523809432983398,15.789472579956055,5,10,4064.6771240234375,29544.346740722656,23901.283325195313,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105145058,899,900,900,899,900,899,899,899,15.000000953674316,15.000000953674316,30.000001907348633,15.000000953674316,15.789472579956055,14.285715103149414,10.526315689086914,5,4064.8029174804688,29545.325622558594,23902.079650878906,1513.4047241210938,33360306176,2147479552,5117104128,0
199,1772105145258,899,900,900,899,900,899,899,899,15.000000953674316,15.000000953674316,30.000001907348633,15.000000953674316,15.789472579956055,14.285715103149414,10.526315689086914,5,4064.922607421875,29547.011779785156,23903.58380126953,1513.4047241210938,33360306176,2147479552,5117100032,0
199,1772105145458,899,900,900,899,900,899,899,899,20,7.317072868347168,15.000000953674316,17.948719024658203,17.073171615600586,22.5,12.5,2.5,4065.04736328125,29549.042602539063,23905.464965820313,1513.4047241210938,33360306176,2147479552,5110820864,0
200,1772105145658,899,900,900,899,900,899,899,899,30.000001907348633,15.000000953674316,20,23.809524536132813,5.263157844543457,15.000000953674316,5,5,4065.1712036132813,29552.499084472656,23908.702087402344,1513.4047241210938,33360306176,2147479552,5096415232,0
199,1772105145858,899,900,900,899,900,899,899,899,15.000000953674316,0,19.047618865966797,5,5,25,10,30.000001907348633,4065.2914428710938,29555.82049560547,23911.842346191406,1513.4047241210938,33360306176,2147479552,5095280640,0
200,1772105146058,899,900,900,899,900,899,899,899,5,26.3157901763916,5.263157844543457,15.789472579956055,15.000000953674316,5,23.809524536132813,5.263157844543457,4065.4124755859375,29559.149047851563,23914.989135742188,1513.4047241210938,33360306176,2147479552,5094764544,0
199,1772105146258,899,900,900,899,900,899,899,899,0,9.523809432983398,4.761904716491699,23.809524536132813,20,15.000000953674316,25,19.047618865966797,4065.533447265625,29561.42999267578,23917.084106445313,1513.4047241210938,33360306176,2147479552,5094764544,0
199,1772105146458,899,900,900,899,900,899,899,899,0,25,21.052631378173828,15.000000953674316,15.000000953674316,10,10,10,4065.6522216796875,29563.193481445313,23918.714904785156,1513.4047241210938,33360306176,2147479552,5094764544,0
