Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771777509119,4,4,4,4,4,4,4,4,4,4,38.185665130615234,38.48710632324219,38.18452453613281,38.44064712524414,31.65609359741211,38.50674057006836,45.46875,NaN,0,0,0,0,NaN,50,NaN,0,NaN,3.924673318862915,17179869184,0,9109307392,0
200,1771777509120,4,4,4,4,4,4,4,4,4,4,38.185665130615234,38.48710632324219,38.18452453613281,38.44064712524414,31.65609359741211,38.50674057006836,45.46875,0,NaN,0,NaN,0,0,0,0,0,0,3.924673318862915,17179869184,0,9109307392,0
204,1771777509320,4,4,4,4,4,4,4,4,4,4,39.18330383300781,40.0732421875,39.681236267089844,39.0782585144043,33.46961212158203,39.92764663696289,47.734375,20,10,15.789472579956055,0,0,0,10.526315689086914,26.3157901763916,15.000000953674316,0,3.924673318862915,17179869184,0,9109307392,0
205,1771777509525,4,4,4,4,4,4,4,4,4,4,39.18330383300781,40.0732421875,39.681236267089844,39.0782585144043,33.46961212158203,39.92764663696289,47.734375,47.619049072265625,42.85714340209961,38.095237731933594,25,15.000000953674316,9.523809432983398,35,27.272727966308594,14.285715103149414,4.761904716491699,3.924673318862915,17179869184,0,9109307392,0
199,1771777509731,4,4,4,4,4,4,4,4,4,4,39.18330383300781,40.0732421875,39.681236267089844,39.0782585144043,33.46961212158203,39.92764663696289,47.734375,80,78.94737243652344,60.000003814697266,57.142860412597656,52.38095474243164,52.38095474243164,100,95,95,100,3.924673318862915,17179869184,0,9109307392,0
204,1771777509931,4,4,4,4,4,4,4,4,4,4,39.18330383300781,40.0732421875,39.681236267089844,39.0782585144043,33.46961212158203,39.92764663696289,47.734375,75,60.000003814697266,57.894737243652344,42.105262756347656,45,31.57894515991211,100,95.23809814453125,100,95,3.9137978553771973,17179869184,0,9391161344,0
204,1771777510136,4,4,4,4,4,4,4,4,4,4,39.18330383300781,40.0732421875,39.681236267089844,39.0782585144043,33.46961212158203,39.92764663696289,47.734375,31.57894515991211,28.571430206298828,9.523809432983398,9.523809432983398,5,4.761904716491699,36.3636360168457,31.57894515991211,40,33.333335876464844,3.9137978553771973,17179869184,0,9424732160,0
204,1771777510341,4,4,4,4,4,4,4,4,4,4,52.112770080566406,52.28950119018555,51.85920715332031,51.88594436645508,47.16848373413086,54.68551254272461,73.140625,23.809524536132813,10,15.000000953674316,4.761904716491699,0,0,5,9.523809432983398,0,0,3.9137978553771973,17179869184,0,9387655168,0
199,1771777510546,4,4,4,4,4,4,4,4,4,4,52.112770080566406,52.28950119018555,51.85920715332031,51.88594436645508,47.16848373413086,54.68551254272461,73.140625,33.333335876464844,20,9.523809432983398,23.809524536132813,5,14.285715103149414,5,0,0,4.761904716491699,3.9137978553771973,17179869184,0,9387442176,0
201,1771777510747,4,4,4,4,4,4,4,4,4,4,52.112770080566406,52.28950119018555,51.85920715332031,51.88594436645508,47.16848373413086,54.68551254272461,73.140625,10,10,0,5,0,0,0,0,0,0,3.9137978553771973,17179869184,0,9387442176,0
